N	2gram	Vygotskiy__3	Myslijsy
1	то есть	15	34
2	потому что	14	33
3	то что	35	29
4	может быть	19	26
5	таким образом	12	24
6	в этом	13	23
7	в том	25	23
8	и в	38	23
9	в слове	1	22
10	и не	10	18
11	что в	20	17
12	при этом	4	15
13	только в	4	15
14	то же	10	14
15	в себе	4	14
16	как и	8	14
17	того что	4	14
18	так как	6	14
19	для нас	8	14
20	если бы	14	13
21	не было	1	12
22	а не	7	12
23	том что	14	12
24	не в	12	11
25	но и	5	11
26	не может	7	11
27	не только	12	10
28	для меня	1	10
29	мы можем	7	10
30	тем что	3	10
31	что мы	1	10
32	и потому	1	10
33	между тем	7	9
34	не есть	1	9
35	мы не	5	8
36	то это	2	8
37	в своем	5	8
38	но в	3	8
39	заключает в	1	8
40	было бы	12	8
41	о том	6	8
42	сказать что	4	8
43	и т	14	7
44	мы говорим	1	7
45	поэзии и	2	7
46	очевидно что	2	7
47	как в	4	7
48	с этим	8	7
49	что это	10	7
50	на то	16	7
51	в нем	4	7
52	в силу	2	7
53	когда я	1	7
54	что такое	1	7
55	мысли и	1	7
56	это не	1	7
57	по мере	1	7
58	и что	18	7
59	что и	4	7
60	вовсе не	8	7
61	с тем	8	7
62	этого слова	2	7
63	что если	4	6
64	независимо от	1	6
65	и к	3	6
66	в которой	5	6
67	того как	3	6
68	когда мы	2	6
69	мысль о	1	6
70	так и	1	6
71	что не	3	6
72	заметить что	2	6
73	для того	8	6
74	такой степени	3	6
75	вместе с	5	6
76	тем и	1	6
77	и то	8	5
78	до такой	3	5
79	не то	4	5
80	один и	1	5
81	хотя и	1	5
82	как бы	14	5
83	имеет для	1	5
84	так сказать	5	5
85	и мы	13	5
86	должно быть	1	5
87	поэтического произведения	1	5
88	с ним	2	5
89	не имеет	6	5
90	такие же	1	5
91	есть только	2	5
92	внимание на	2	5
93	так что	8	5
94	есть в	2	5
95	не можем	4	5
96	в его	5	5
97	для него	2	5
98	поэзия и	1	5
99	не из	1	5
100	что же	2	5
101	все это	3	5
102	а в	7	5
103	таким же	1	5
104	во всяком	2	5
105	а между	1	4
106	есть не	1	4
107	и о	3	4
108	предположить что	1	4
109	в истории	2	4
110	что как	3	4
111	могли бы	5	4
112	думать что	2	4
113	всех остальных	2	4
114	что все	3	4
115	и с	1	4
116	его в	3	4
117	с другими	1	4
118	и тем	3	4
119	мы имеем	1	4
120	точки зрения	16	4
121	в котором	6	4
122	сих пор	5	4
123	т п	5	4
124	и более	2	4
125	в то	3	4
126	это последнее	1	4
127	того чтобы	9	4
128	это слово	1	4
129	же самое	10	4
130	и может	2	4
131	без сомнения	1	4
132	каждый раз	1	4
133	на вопрос	1	4
134	и та	2	4
135	можно сказать	1	4
136	что он	11	4
137	хотя бы	2	4
138	то и	3	4
139	в одном	8	4
140	только на	1	4
141	до сих	6	4
142	а именно	1	4
143	как же	2	4
144	быть названо	1	4
145	на основании	1	4
146	так же	2	4
147	в данном	2	4
148	в той	5	4
149	и все	10	4
150	между ними	1	4
151	только как	1	4
152	тем самым	1	4
153	в таком	3	4
154	например в	2	3
155	самом деле	21	3
156	на самом	2	3
157	и есть	1	3
158	в первом	1	3
159	и до	1	3
160	что эти	4	3
161	мы уже	7	3
162	той же	2	3
163	и значение	3	3
164	еще не	1	3
165	и на	6	3
166	или от	2	3
167	мысль что	4	3
168	то мы	1	3
169	там где	6	3
170	в мысли	1	3
171	в действительности	1	3
172	в самом	25	3
173	все эти	4	3
174	бы не	3	3
175	и тот	1	3
176	и если	6	3
177	на его	1	3
178	т д	4	3
179	и по	2	3
180	образа и	1	3
181	в нее	2	3
182	не будет	1	3
183	том случае	1	3
184	но уже	1	3
185	в них	3	3
186	все равно	1	3
187	к которым	5	3
188	с точки	9	3
189	но это	3	3
190	не от	1	3
191	в которых	6	3
192	их в	2	3
193	ее не	3	3
194	в нас	4	3
195	только не	1	3
196	никогда не	4	3
197	прежде было	1	3
198	так то	1	3
199	же самым	1	3
200	что поэзия	1	3
201	к тому	6	3
202	что у	7	3
203	те же	1	3
204	мы в	2	3
205	из одного	3	3
206	в виду	4	3
207	образом мы	4	3
208	и только	3	3
209	и следовательно	2	3
210	этот вопрос	1	3
211	пор не	1	3
212	то в	1	3
213	и так	1	3
214	уже не	2	3
215	в поэзии	1	3
216	при помощи	4	3
217	и других	1	3
218	и их	1	3
219	всяком случае	2	3
220	со стороны	2	3
221	что человек	1	3
222	именно в	1	3
223	что хотя	1	3
224	в речи	3	3
225	все более	2	3
226	это есть	2	3
227	о человеке	2	3
228	эстетического действия	1	3
229	между прочим	1	3
230	кроме того	1	3
231	что то	1	3
232	в этих	2	3
233	только что	2	3
234	я говорю	3	3
235	и вместе	2	3
236	меня то	1	2
237	на деле	4	2
238	такое же	3	2
239	нам кажется	1	2
240	как мы	7	2
241	наша мысль	1	2
242	отдельных словах	1	2
243	оно есть	2	2
244	я не	5	2
245	в ней	15	2
246	заключенное в	1	2
247	столь же	2	2
248	это а	1	2
249	к ним	3	2
250	и чем	2	2
251	еще дальше	1	2
252	и я	2	2
253	более и	2	2
254	в отдельных	1	2
255	и слова	1	2
256	что по	3	2
257	его к	2	2
258	имеет в	1	2
259	котором она	1	2
260	чем больше	1	2
261	из этих	3	2
262	что так	2	2
263	то этим	1	2
264	что она	16	2
265	не следует	1	2
266	он все	2	2
267	он не	6	2
268	идет от	1	2
269	состоит в	3	2
270	не как	1	2
271	для понимания	1	2
272	том и	2	2
273	из него	4	2
274	подобно тому	1	2
275	здесь мы	4	2
276	это было	1	2
277	или если	2	2
278	в сложном	1	2
279	тех которые	1	2
280	она и	1	2
281	одна и	1	2
282	в других	1	2
283	мысли что	1	2
284	но что	2	2
285	и при	1	2
286	представить себе	1	2
287	уже здесь	1	2
288	что до	1	2
289	признать что	2	2
290	теми же	1	2
291	и вообще	1	2
292	даже в	1	2
293	можем сказать	2	2
294	тому что	6	2
295	она не	6	2
296	что чем	2	2
297	что только	2	2
298	в таких	1	2
299	вместе и	2	2
300	и другое	4	2
301	самого начала	6	2
302	мысли в	1	2
303	в сущности	10	2
304	дело не	2	2
305	и притом	1	2
306	к ней	2	2
307	как она	1	2
308	и его	6	2
309	что на	1	2
310	у нас	2	2
311	с и	6	2
312	не могут	2	2
313	образом что	1	2
314	указывает на	6	2
315	и это	8	2
316	не могу	2	2
317	в ее	7	2
318	данном случае	2	2
319	в глазах	1	2
320	на той	1	2
321	и когда	5	2
322	можно было	1	2
