N	3gram	Vygotskiy__3	Myshleni
1	в том что	11	19
2	по сравнению с	1	14
3	с точки зрения	9	10
4	мы могли бы	3	9
5	для того чтобы	8	8
6	с самого начала	6	7
7	к тому что	2	7
8	в то время	2	6
9	можно сказать что	1	6
10	то же самое	8	6
11	в силу того	1	5
12	в зависимости от	1	5
13	можно было бы	1	5
14	то время как	2	5
15	заключается в том	6	5
16	потому что он	1	4
17	в сущности говоря	7	4
18	не иначе как	1	4
19	на то что	12	4
20	как мы видели	2	4
21	и той же	1	3
22	том что оно	1	3
23	до сих пор	5	3
24	в этом отношении	1	3
25	мы видели что	2	3
26	мы знаем что	1	3
27	одной и той	1	3
28	мы видим в	2	2
29	нового по сравнению	1	2
30	состоит в том	1	2
31	в одной и	1	2
32	представить себе что	1	2
33	только то что	2	2
34	с тем что	1	2
35	вместе с тем	2	2
36	и то что	3	2
37	как раз в	1	2
38	таким образом мы	1	2
39	то что он	2	2
40	что все эти	1	2
41	с другой стороны	5	2
42	том смысле что	1	2
43	же самое относится	1	2
44	не только не	1	2
45	с тем и	1	2
46	совершенно очевидно что	1	2
47	в том смысле	2	2
48	если бы оно	1	2
49	могли бы сказать	1	2
50	не может быть	1	2
51	таким образом что	1	1
52	один и тот	1	1
53	в этом плане	1	1
54	что если бы	1	1
55	и в своей	1	1
56	показывает что в	1	1
57	которое мы встречаем	1	1
58	на самом деле	2	1
59	это все равно	1	1
60	в том и	1	1
61	так что в	1	1
62	никак не может	1	1
63	внимание на то	1	1
64	о том как	2	1
65	по своему значению	1	1
66	совпадает с тем	1	1
67	том что всякое	1	1
68	это является тем	1	1
69	только в том	2	1
70	и во всех	2	1
71	как и все	1	1
72	мы не имеем	1	1
73	есть в сущности	1	1
74	что он не	1	1
75	в отличие от	1	1
76	и все их	1	1
77	больше чем он	1	1
78	то что в	2	1
79	по аналогии с	2	1
80	в противоположную сторону	1	1
81	он не может	1	1
82	на каждом шагу	1	1
83	того что оно	1	1
84	с той которая	1	1
85	с этой точки	1	1
86	то и другое	3	1
87	не то что	2	1
88	чем перейти к	1	1
89	во всех остальных	1	1
90	может быть понято	1	1
91	с каждой новой	2	1
92	образом мы могли	1	1
93	по самому существу	1	1
94	не совпадает с	2	1
95	в данном случае	2	1
96	не потому что	1	1
97	всегда больше чем	1	1
98	с одной стороны	5	1
99	и тот же	1	1
100	тот факт что	1	1
101	была бы совершенно	2	1
102	так как она	1	1
103	и в этом	3	1
104	его потому что	1	1
105	потому что в	1	1
106	сравнению с той	1	1
107	нам не только	1	1
108	как только она	1	1
109	как бы в	1	1
110	потому что они	2	1
111	этой точки зрения	1	1
112	если обратиться к	1	1
113	и все же	1	1
114	мы остановились на	1	1
115	и к его	1	1
116	и как бы	2	1
117	было бы совершенно	2	1
118	в лучшем случае	2	1
119	мы не можем	2	1
120	он доходит до	1	1
121	в свою очередь	2	1
122	из этих же	1	1
123	который мы могли	1	1
124	точки зрения тех	1	1
125	в целом мы	1	1
126	видно уже из	1	1
127	своим собственным законам	2	1
128	чего он не	1	1
129	в самом деле	18	1
130	заключать в себе	1	1
131	кроме того что	1	1
132	смысле этого слова	2	1
133	всего сказанного выше	1	1
134	это на примере	1	1
135	же самое в	5	1
136	подобно тому как	1	1
137	ничего нового по	1	1
138	и в другом	2	1
139	потому что эта	1	1
140	сущности говоря в	1	1
