N	2gram	Vygotskiy__2	DiskursI
1	в качестве	1	34
2	не только	12	28
3	в том	37	23
4	а не	7	22
5	то есть	21	20
6	том что	21	19
7	может быть	18	17
8	как и	10	16
9	и в	32	16
10	в этом	13	15
11	еще не	2	14
12	но и	10	14
13	при этом	13	13
14	но не	2	11
15	прежде всего	1	11
16	и не	10	11
17	как в	9	10
18	далеко не	5	10
19	с другой	3	10
20	в нем	4	9
21	не может	17	9
22	состоит в	3	9
23	с одной	1	9
24	одной стороны	1	9
25	в частности	3	9
26	отнюдь не	5	8
27	но в	3	8
28	о том	6	8
29	так и	3	8
30	не было	2	7
31	в себе	2	7
32	то же	13	7
33	не в	8	7
34	в основе	11	7
35	роль в	2	7
36	со стороны	1	7
37	в его	2	7
38	только в	7	7
39	и как	7	6
40	ни к	1	6
41	и на	5	5
42	во всех	3	5
43	отличие от	2	5
44	природе своей	1	5
45	тому же	1	5
46	в силу	1	5
47	в котором	1	5
48	в их	3	5
49	в отличие	1	5
50	в процессе	2	5
51	в себя	1	5
52	сводится к	2	5
53	можно сказать	1	5
54	а с	2	5
55	в данном	4	5
56	как бы	6	5
57	к тому	7	5
58	а в	4	5
59	то что	21	5
60	в своей	3	5
61	и о	1	4
62	в которых	3	4
63	с его	2	4
64	отношение к	2	4
65	в истории	1	4
66	и к	3	4
67	уже не	1	4
68	в целом	4	4
69	на его	2	4
70	не как	3	4
71	в них	2	4
72	привело к	1	4
73	потому что	21	4
74	могут быть	4	4
75	для себя	1	4
76	и т.д	1	4
77	же время	2	4
78	между тем	4	4
79	что он	13	4
80	для него	1	4
81	в особенности	2	4
82	что не	3	4
83	связи с	1	4
84	такого рода	1	4
85	что в	20	4
86	также и	2	3
87	того же	2	3
88	в первом	1	3
89	в основании	1	3
90	имеет свою	1	3
91	в каждой	1	3
92	столь же	4	3
93	с этим	4	3
94	в самом	12	3
95	вследствие этого	1	3
96	заключается в	12	3
97	это не	2	3
98	и того	1	3
99	точки зрения	17	3
100	в своих	9	3
101	однако в	1	3
102	по себе	12	3
103	в то	5	3
104	принадлежат к	2	3
105	к той	1	3
106	таким образом	21	3
107	ли не	1	3
108	должны быть	3	3
109	они и	1	3
110	как не	2	3
111	свою очередь	2	3
112	но при	1	3
113	в ее	2	3
114	в произведении	4	3
115	времени и	1	3
116	не с	1	3
117	еще в	1	3
118	и даже	5	3
119	что и	17	3
120	хотя бы	3	3
121	из них	4	3
122	к ним	2	3
123	тем что	9	3
124	именно в	1	3
125	и составляет	1	3
126	себе не	1	3
127	понятие о	1	3
128	по своему	3	3
129	тому как	3	3
130	того что	8	3
131	один из	3	3
132	все же	4	3
133	литературного произведения	1	3
134	быть определена	1	3
135	в свою	3	3
136	сказать что	7	3
137	другой стороны	2	3
138	в действительности	4	3
139	это понятие	1	3
140	отношения к	1	2
141	одним из	1	2
142	например в	3	2
143	к другому	1	2
144	едва ли	4	2
145	мы имеем	4	2
146	в сущности	7	2
147	в виду	3	2
148	но как	3	2
149	за пределы	1	2
150	писателя в	1	2
151	как к	3	2
152	что касается	1	2
153	когда он	10	2
154	сознания в	1	2
155	целый ряд	6	2
156	с понятием	1	2
157	более или	1	2
158	в противоположность	1	2
159	не приходится	1	2
160	точкой зрения	1	2
161	в тех	1	2
162	в этой	6	2
163	к искусству	5	2
164	не следует	1	2
165	в принципе	1	2
166	том чтобы	3	2
167	подобно тому	2	2
168	и по	4	2
169	на этом	3	2
170	так например	1	2
171	исходя из	1	2
172	в каждом	2	2
173	различие между	1	2
174	об этом	3	2
175	того или	3	2
176	и тем	4	2
177	к области	3	2
178	иначе говоря	4	2
179	одного и	2	2
180	или менее	1	2
181	наших дней	1	2
182	и без	2	2
183	однако уже	1	2
184	по крайней	1	2
185	и предполагает	1	2
186	происходит от	1	2
187	в историческом	1	2
188	не менее	8	2
189	что с	3	2
190	дело не	1	2
191	к такому	1	2
192	а о	1	2
193	имеем дело	1	2
194	и его	7	2
195	крайней мере	1	2
196	отличается от	2	2
197	же самое	6	2
198	не есть	1	2
199	оно не	2	2
200	и он	3	2
201	как мы	1	2
202	с ее	3	2
203	данном случае	4	2
204	характер и	1	2
205	приводит к	1	2
206	на том	2	2
207	же касается	1	2
208	в другом	1	2
209	было в	1	2
210	разного рода	1	2
211	строго говоря	1	2
212	и вообще	2	2
213	а по	1	2
214	о нем	1	2
215	во всяком	2	2
216	и что	22	2
217	основе своей	1	2
218	это было	3	2
219	и во	1	2
220	представления о	1	2
221	дело с	8	2
222	в какой	2	2
223	и ее	3	2
224	точка зрения	2	2
225	свидетельствует о	1	2
226	по выражению	1	2
227	слова в	2	2
228	в одном	2	2
229	сами по	3	2
230	заметить что	2	2
231	никогда не	9	2
232	бы это	1	2
233	для художественного	2	2
234	из двух	1	2
235	к которому	2	2
236	в соответствии	1	2
237	зависит от	2	2
238	его характер	1	2
239	более чем	1	2
240	что же	3	2
241	для понимания	1	2
242	и было	1	2
243	не имея	1	2
244	или в	1	2
245	и все	4	2
246	не более	1	2
247	будто бы	1	2
248	указывает на	3	2
249	как показывает	1	2
250	хотя в	1	2
251	может и	1	2
252	что даже	1	2
253	это в	2	2
254	они не	1	2
255	к этому	1	2
256	как известно	1	1
257	речь идет	1	1
258	для построения	1	1
259	таком случае	1	1
260	чтобы не	1	1
261	не остается	2	1
262	сам по	4	1
263	и то	3	1
264	самом деле	16	1
265	на самом	5	1
266	важнейшее отличие	1	1
267	это и	1	1
268	и должны	1	1
269	идет о	1	1
270	от своей	1	1
271	не хочет	1	1
272	чтобы вернуть	1	1
273	и до	4	1
274	из его	1	1
275	во-первых в	1	1
276	и должен	1	1
277	и за	1	1
278	обойтись без	1	1
279	той же	8	1
280	глубоком анализе	1	1
281	тридевять земель	1	1
282	в и	1	1
283	человеком и	3	1
284	что далеко	1	1
285	принадлежит к	1	1
286	первичные и	1	1
287	из того	2	1
288	мы и	1	1
289	что оба	1	1
290	себе а	1	1
291	произошло то	1	1
292	он сам	1	1
293	могут возникать	1	1
294	могло быть	1	1
295	они имеют	1	1
296	а только	3	1
297	не то	1	1
298	только потому	2	1
299	конечном счете	3	1
300	иногда и	1	1
301	себе и	2	1
302	что они	7	1
303	речи но	1	1
304	как говорит	3	1
305	же с	2	1
306	независимо от	1	1
307	его на	1	1
308	не согласиться	1	1
309	сострадания и	1	1
310	и пространством	1	1
311	и нет	1	1
312	в противном	1	1
313	тем же	1	1
314	к числу	1	1
315	следующим образом	1	1
316	сходятся в	1	1
317	в которой	2	1
318	бы и	3	1
319	что это	8	1
320	образом и	4	1
321	он в	3	1
322	в нашем	1	1
323	из этих	1	1
324	и те	4	1
325	по преимуществу	1	1
326	использован для	1	1
327	другом случае	1	1
328	говорит не	1	1
329	на то	11	1
330	оказывается чем-то	1	1
331	этот процесс	1	1
332	что она	16	1
333	противном случае	1	1
334	басни что	2	1
335	он не	6	1
336	они в	2	1
337	за тридевять	1	1
338	к одному	4	1
339	не к	3	1
340	в понятии	1	1
341	нашего времени	1	1
342	свое время	1	1
343	легко показать	1	1
344	что ни	1	1
345	как нельзя	2	1
346	одному и	1	1
347	основе его	1	1
348	одно и	1	1
349	и заключается	3	1
350	но все	1	1
351	русском языке	1	1
352	подход к	2	1
353	мы его	1	1
354	произведения всех	1	1
355	совпадают с	1	1
356	не будет	1	1
357	то чтобы	2	1
358	и может	1	1
359	этом он	1	1
360	значение в	2	1
361	всем желании	1	1
362	на все	5	1
363	с целью	1	1
364	при помощи	10	1
365	и других	3	1
366	сознания к	2	1
367	с другими	2	1
368	на бумаге	1	1
369	искусства в	5	1
370	от одного	1	1
371	на почве	1	1
372	то все	2	1
373	этом смысле	1	1
374	в психологических	1	1
375	стоит на	1	1
376	в жизни	4	1
377	их как	2	1
378	с этой	4	1
379	с тем	11	1
380	которой он	1	1
381	и вне	1	1
382	мы видели	1	1
383	искать не	2	1
384	мы не	3	1
385	потому и	1	1
386	как отмечал	1	1
387	с еще	1	1
388	исследователи в	1	1
389	в этих	2	1
390	бы на	1	1
391	сводятся к	2	1
392	и при	2	1
393	таким же	1	1
394	а как	1	1
395	с точки	10	1
396	как произведение	1	1
397	не столько	1	1
398	в первый	2	1
399	что до	1	1
400	путем в	1	1
401	от его	1	1
402	произведение есть	1	1
403	должны были	1	1
404	искусства не	1	1
405	вплоть до	2	1
406	обнаруживается в	2	1
407	мир и	1	1
408	которые в	4	1
409	нам только	1	1
410	в россии	1	1
411	его к	1	1
412	что было	1	1
413	тем не	4	1
414	даже к	1	1
415	и эти	2	1
416	и более	4	1
417	не могли	3	1
418	том и	2	1
419	басни и	3	1
420	стоит в	1	1
421	до конца	3	1
422	риторической и	1	1
423	тем самым	1	1
424	как можно	2	1
425	даже не	1	1
426	самого начала	1	1
427	применим к	1	1
428	аналогично тому	1	1
429	не имеет	4	1
430	дело в	1	1
431	своего существования	1	1
432	не по	1	1
433	в русской	1	1
434	на высказывание	1	1
435	после своего	1	1
436	которого и	1	1
437	тому на	1	1
438	достигает своего	1	1
439	мы все	1	1
440	образом в	3	1
441	о них	1	1
442	но только	4	1
443	действующие лица	1	1
444	все наши	2	1
445	себе более	1	1
446	не вполне	2	1
447	для всех	1	1
448	этих двух	2	1
449	и является	1	1
450	во всем	3	1
451	с достаточной	1	1
452	о чем-то	1	1
453	на него	2	1
454	как будто	7	1
455	этом отношении	5	1
456	и делает	1	1
457	что на	4	1
458	формы для	1	1
459	в каком	3	1
460	точке зрения	1	1
461	такие же	2	1
462	и оно	1	1
463	не могут	3	1
464	встречается в	1	1
465	и должно	1	1
466	когда мы	2	1
467	во все	1	1
468	с исчерпывающей	2	1
469	своей риторике	1	1
470	и другим	1	1
471	его с	2	1
472	не встречается	1	1
473	отказаться от	3	1
474	если же	4	1
475	и это	4	1
476	основываясь на	1	1
477	на нем	1	1
478	и сами	1	1
479	и от	2	1
480	только то	1	1
481	с самого	1	1
482	на объект	1	1
483	обращаясь к	1	1
484	своей мысли	1	1
485	и сам	4	1
486	что каждый	1	1
487	по аналогии	1	1
488	произведение искусства	1	1
489	начиная от	1	1
490	те же	6	1
491	он говорит	5	1
492	здесь как	1	1
493	живет в	1	1
494	том как	2	1
495	что бывает	1	1
496	если бы	6	1
497	собой и	1	1
498	деятельности в	1	1
499	о ней	4	1
500	от басни	1	1
501	утверждает что	5	1
502	на что	1	1
503	что его	5	1
504	они принадлежат	1	1
505	в эстетической	1	1
506	в конечном	3	1
507	к нему	2	1
508	творчества в	2	1
509	а потому	2	1
510	этом как	2	1
511	вслед за	5	1
512	и мы	6	1
513	это приводит	1	1
514	отмечал еще	1	1
515	герой в	1	1
516	которое было	1	1
517	которых она	1	1
518	трудно не	1	1
519	согласиться с	2	1
520	с ними	1	1
521	быть обнаружены	1	1
522	одного сознания	1	1
523	пришел к	2	1
524	отделено от	1	1
525	трагедии и	1	1
526	не имеющих	1	1
527	которое мы	1	1
528	или же	3	1
529	в уста	1	1
530	только при	1	1
531	со всеми	1	1
532	одни и	2	1
533	до наших	1	1
534	с двумя	2	1
535	не имеют	2	1
536	которому он	2	1
537	вопроса о	1	1
538	в большинстве	1	1
539	только на	5	1
540	этого понятия	1	1
541	в нашей	3	1
542	в виде	1	1
543	если в	2	1
544	соглашаясь с	1	1
545	его и	1	1
546	за ним	1	1
547	теория не	1	1
548	очевидно что	2	1
549	и их	3	1
550	всяком случае	2	1
551	в конце	3	1
552	от сознания	2	1
553	не о	1	1
554	может служить	3	1
555	мы можем	3	1
556	к разного	1	1
557	каждый из	2	1
558	как раз	5	1
559	должны рассматриваться	1	1
560	представление о	3	1
561	выходит за	1	1
562	между которыми	1	1
563	в области	1	1
564	на примере	2	1
565	с другим	1	1
566	до сих	5	1
567	сюда же	1	1
568	лица в	1	1
569	с той	4	1
570	и прежде	1	1
571	было бы	11	1
