N	2gram	Bakhtin_Pr_2	formyVre
1	и в	43	50
2	то есть	4	33
3	в романе	3	32
4	в этом	13	25
5	в нем	12	24
6	человека в	4	17
7	и его	8	16
8	прежде всего	10	15
9	как мы	10	14
10	и не	29	14
11	в его	10	13
12	вовсе не	5	13
13	как раз	4	13
14	по существу	3	12
15	так и	3	12
16	человека и	2	11
17	то же	8	11
18	мы уже	3	11
19	таким образом	5	11
20	может быть	23	11
21	и как	2	10
22	но в	10	10
23	времени и	2	10
24	с его	4	9
25	все эти	5	9
26	не только	11	9
27	в то	7	9
28	ничего не	3	9
29	же время	5	9
30	в том	6	9
31	в конце	2	9
32	в других	1	9
33	и др	2	9
34	и т	13	8
35	того же	3	8
36	и на	10	8
37	в самом	7	8
38	ни в	2	8
39	т п	9	8
40	его жизни	2	8
41	но и	14	8
42	и их	3	8
43	как и	14	8
44	жизни и	1	8
45	так сказать	6	7
46	для себя	2	7
47	и во	1	7
48	не было	1	7
49	героя и	5	7
50	например в	2	6
51	между двумя	1	6
52	во всех	4	6
53	как в	2	6
54	с этим	2	6
55	все же	3	6
56	лишь в	8	6
57	это не	3	6
58	первый тип	1	6
59	в их	3	6
60	так как	4	6
61	с ее	1	6
62	в ее	1	6
63	связи с	1	6
64	в жизни	3	6
65	у него	6	6
66	то что	7	6
67	не может	18	6
68	так же	2	6
69	в результате	4	6
70	и все	6	6
71	образ человека	2	6
72	отношению к	5	5
73	и до	4	5
74	время как	2	5
75	еще не	9	5
76	но не	5	5
77	этого типа	1	5
78	и речи	1	5
79	не в	11	5
80	этот процесс	1	5
81	он не	9	5
82	значение в	2	5
83	с самим	8	5
84	в основе	1	5
85	того чтобы	1	5
86	точки зрения	13	5
87	не могло	1	5
88	только и	1	5
89	могут быть	3	5
90	но все	2	5
91	в пределах	16	5
92	в образе	2	5
93	если бы	3	5
94	романа в	1	5
95	в связи	1	5
96	и героини	1	5
97	в основном	1	5
98	второго типа	1	5
99	что в	4	5
100	и другие	1	5
101	и то	2	4
102	и это	4	4
103	роман в	1	4
104	мы и	2	4
105	конечно и	1	4
106	в своем	4	4
107	конечно не	2	4
108	европейского романа	2	4
109	то время	2	4
110	и пространства	1	4
111	раз в	1	4
112	романа но	2	4
113	но на	2	4
114	и с	5	4
115	в них	4	4
116	том что	2	4
117	в котором	6	4
118	в процессе	2	4
119	не имеет	1	4
120	к себе	7	4
121	как человек	2	4
122	здесь не	6	4
123	жизнь и	1	4
124	понятно что	1	4
125	или как	4	4
126	и следовательно	3	4
127	только в	4	4
128	между этими	1	4
129	именно как	2	4
130	и т.п	1	4
131	до конца	4	4
132	на этой	1	4
133	в присутствии	1	4
134	в той	5	4
135	своей жизни	2	4
136	все это	5	4
137	между собой	2	4
138	кроме того	3	4
139	и для	3	4
140	себе самому	4	4
141	вполне понятно	1	4
142	том числе	1	4
143	отношения к	2	3
144	в движение	1	3
145	а как	4	3
146	есть не	1	3
147	всего того	1	3
148	мы не	4	3
149	в сущности	9	3
150	в виду	3	3
151	всем этим	2	3
152	по отношению	5	3
153	себе и	4	3
154	хотя и	5	3
155	нет здесь	1	3
156	в себе	5	3
157	его но	1	3
158	при этом	6	3
159	она становится	1	3
160	вообще не	1	3
161	одно и	2	3
162	его в	3	3
163	входит в	2	3
164	с другими	1	3
165	здесь нет	3	3
166	место и	1	3
167	и уже	1	3
168	между ними	4	3
169	в этих	6	3
170	в отношении	3	3
171	мы говорили	1	3
172	но эта	2	3
173	что было	2	3
174	их в	4	3
175	и разновидности	1	3
176	но они	1	3
177	этими двумя	1	3
178	друг друга	1	3
179	уже говорили	3	3
180	внутренне не	1	3
181	не могут	4	3
182	героев и	1	3
183	к тому	4	3
184	самим собою	5	3
185	все его	2	3
186	нас в	1	3
187	нем не	1	3
188	что и	3	3
189	во всей	1	3
190	в форме	2	3
191	один из	1	3
192	мы видим	1	3
193	одной из	1	3
194	и ее	3	3
195	с одной	1	3
196	со всеми	3	3
197	в качестве	1	3
198	только на	3	3
199	же в	1	3
200	в начале	1	3
201	в одном	12	3
202	до сих	7	3
203	себя и	3	3
204	что не	2	3
205	более того	4	3
206	а не	7	3
207	человек в	1	3
208	в одно	3	3
209	на фоне	5	3
210	вместе с	1	3
211	и потому	1	3
212	подхода к	1	3
213	да и	5	3
214	сих пор	7	3
215	например у	2	3
216	место для	1	3
217	или в	8	3
218	поэтому здесь	1	3
219	своей собственной	1	3
220	совершенно иной	1	3
221	еще более	2	3
222	романе как	1	3
223	а в	5	3
224	всеми его	1	3
225	не знает	3	3
226	сказать что	2	3
227	авантюрного романа	2	3
228	они не	1	3
229	к этому	1	3
230	в таком	2	3
231	во всяком	2	3
232	смысле слова	1	2
233	также и	3	2
234	же как	1	2
235	к другому	5	2
236	той же	3	2
237	их и	1	2
238	на материале	2	2
239	вопрос о	2	2
240	дан в	1	2
241	имеется и	2	2
242	эта форма	1	2
243	но она	1	2
244	принадлежит к	1	2
245	на себя	2	2
246	на них	1	2
247	в различных	3	2
248	но конечно	2	2
249	как если	2	2
250	друг к	2	2
251	мы будем	3	2
252	друг на	2	2
253	не входит	2	2
254	нет и	1	2
255	человек человек	1	2
256	в центре	1	2
257	не входят	2	2
258	же и	4	2
259	того не	1	2
260	стороны и	3	2
261	с их	2	2
262	внутренняя жизнь	1	2
263	и нет	4	2
264	и к	3	2
265	центре его	1	2
266	от этого	1	2
267	в целом	2	2
268	момент его	2	2
269	тому же	3	2
270	в нашем	1	2
271	как бы	22	2
272	как он	2	2
273	и еще	2	2
274	не как	6	2
275	бы вовсе	1	2
276	характер в	1	2
277	уже не	3	2
278	этом мире	1	2
279	и по	1	2
280	но дело	1	2
281	всех сюжетных	1	2
282	что все	1	2
283	типы и	1	2
284	об этом	2	2
285	к другу	2	2
286	самим собой	3	2
287	было бы	5	2
288	на почве	2	2
289	бы совершенно	1	2
290	из нее	1	2
291	нет в	1	2
292	рядом с	5	2
293	на друга	2	2
294	чем в	1	2
295	мир в	1	2
296	автора и	2	2
297	и всей	1	2
298	места в	1	2
299	для него	8	2
300	в своей	4	2
301	он должен	1	2
302	с точки	8	2
303	не к	1	2
304	в отличие	4	2
305	в которых	2	2
306	точку зрения	1	2
307	но он	4	2
308	друг другу	1	2
309	том же	4	2
310	по себе	11	2
311	раз и	2	2
312	сами герои	1	2
313	авантюрный роман	2	2
314	тогда когда	1	2
315	дело в	2	2
316	весь роман	1	2
317	нем в	1	2
318	никогда не	9	2
319	того и	3	2
320	в самой	4	2
321	и является	2	2
322	во всем	3	2
323	этот образ	1	2
324	точном смысле	1	2
325	сюжета и	1	2
326	все то	1	2
327	числе и	1	2
328	совершенно нового	1	2
329	той или	3	2
330	здесь еще	1	2
331	во всякой	1	2
332	но по	1	2
333	всего этого	2	2
334	если они	1	2
335	те же	1	2
336	здесь как	1	2
337	по природе	1	2
338	отсюда и	1	2
339	во многом	1	2
340	не место	2	2
341	ту же	2	2
342	и вообще	1	2
343	с ним	3	2
344	или иной	3	2
345	часто и	1	2
346	в глаза	2	2
347	в значительной	1	2
348	во втором	1	2
349	внешнее и	1	2
350	там где	4	2
351	того что	2	2
352	быть и	2	2
353	важное значение	1	2
354	явления в	1	2
355	в стороне	2	2
356	второй тип	1	2
357	приключений и	1	2
358	есть в	3	2
359	уже в	2	2
360	если мы	2	2
361	друг за	1	2
362	в данной	1	2
363	его и	2	2
364	ни с	1	2
365	мы находим	1	2
366	отношение к	2	2
367	не о	1	2
368	отличие от	4	2
369	тем что	3	2
370	подходом к	1	2
371	чувствует себя	1	2
372	и даже	3	2
373	и характер	1	2
374	о своей	3	2
375	с другой	4	2
376	не обязательно	1	2
377	и тех	1	2
378	далеко не	4	2
379	еще и	1	2
380	одной стороны	1	2
381	он только	2	2
382	жизнь в	1	2
383	время оно	1	2
384	с помощью	1	2
385	но оно	1	2
386	за другом	1	2
387	их к	1	2
388	к своему	1	2
389	влияния на	1	2
390	в романах	3	2
391	в это	1	2
392	слова и	12	2
393	но для	3	2
394	здесь в	3	2
395	вне его	2	2
396	одна из	2	2
397	здесь конечно	1	2
398	в точном	1	2
399	человек и	2	2
400	для нас	2	2
401	лишь как	2	2
402	поэтому все	1	2
403	хотя бы	2	2
404	ее в	2	2
405	видения и	1	2
406	была бы	2	2
407	совершенно не	4	2
408	нет но	2	2
409	время не	1	2
410	он у	1	2
411	и эта	2	2
412	можно назвать	1	2
413	пор не	1	1
414	я и	2	1
415	одним из	1	1
416	функции в	1	1
417	и через	1	1
418	он может	1	1
419	идет о	1	1
420	слова эта	1	1
421	эта идеальная	1	1
422	и есть	1	1
423	далее и	1	1
424	тем же	2	1
425	его же	1	1
426	разрушена он	1	1
427	всей ее	1	1
428	и само	1	1
429	принадлежит самому	2	1
430	бы в	5	1
431	при анализе	1	1
432	именно к	1	1
433	бы и	2	1
434	конкретном и	1	1
435	такое положение	1	1
436	развернуть в	1	1
437	как во	1	1
438	на себе	2	1
439	в нем?	1	1
440	я не	4	1
441	и чужого	1	1
442	для наших	2	1
443	за всеми	3	1
444	явлений нет	1	1
445	и он	5	1
446	и явления	2	1
447	он был	3	1
448	типа это	2	1
449	он сам	3	1
450	мы наблюдали	2	1
451	разобранных нами	1	1
452	правда этот	1	1
453	служит для	1	1
454	здесь тот	1	1
455	самом деле	5	1
456	то он	1	1
457	но как	1	1
458	таким-то образом	1	1
459	менее всего	1	1
460	с собою	2	1
461	типов но	1	1
462	выражения или	1	1
463	большое значение	1	1
464	и поэтому	1	1
465	и различные	2	1
466	здесь раскрывается	1	1
467	однако не	1	1
468	перед нами	7	1
469	не сливается	1	1
470	напротив именно	1	1
471	по ошибке	1	1
472	а каждый	1	1
473	нами в	2	1
474	характер носит	1	1
475	и наконец	6	1
476	сделаны из	2	1
477	и сам	7	1
478	слова он	2	1
479	себе не	1	1
480	увидим что	1	1
481	второму типу	1	1
482	сливается с	2	1
483	та же	2	1
484	что это	2	1
485	исчерпали всех	1	1
486	бы не	2	1
487	из этих	2	1
488	которые в	1	1
489	и резко	1	1
490	тоже не	1	1
491	в этой	1	1
492	ведет себя	1	1
493	на то	5	1
494	не могла	1	1
495	человек не	1	1
496	образ его	1	1
497	не следует	1	1
498	силу и	1	1
499	сказать в	1	1
500	и лучше	1	1
501	оно было	1	1
502	их может	1	1
503	к герою	1	1
504	а вовсе	1	1
505	что еще	1	1
506	в корне	1	1
507	дома на	1	1
508	в плане	1	1
509	его можно	1	1
510	будем говорить	1	1
511	не бывает	1	1
512	значительной степени	1	1
513	форма в	1	1
514	здесь мы	2	1
515	в первых	1	1
516	в мире	1	1
517	конечно в	2	1
518	есть одна	1	1
519	или два	1	1
520	глубокий и	1	1
521	зрения на	1	1
522	непосредственно переходит	1	1
523	не исчерпали	1	1
524	этого чужого	1	1
525	особенно в	2	1
526	непосредственным продолжением	1	1
527	и непосредственное	1	1
528	ко второму	2	1
529	и соответствующие	2	1
530	лишь на	2	1
531	самих и	1	1
532	всю его	1	1
533	этого нового	1	1
534	различных произведениях	1	1
535	в ином	1	1
536	о которых	1	1
537	в самую	1	1
538	образу человека	1	1
539	глубоко и	1	1
540	идея эта	1	1
541	которой он	1	1
542	нигде не	1	1
543	очень важное	1	1
544	на одну	2	1
545	должно быть	4	1
546	и тогда	1	1
547	в научной	1	1
548	в эту	3	1
549	во время	4	1
550	и при	2	1
551	почти нет	2	1
552	осознания и	2	1
553	не становится	1	1
554	всяком случае	1	1
555	целого но	1	1
556	их вообще	1	1
557	значение для	2	1
558	и другого	2	1
559	как их	1	1
560	лишена определяющего	1	1
561	оно должно	2	1
562	образом и	3	1
563	остается вне	1	1
564	другом и	1	1
565	теми же	1	1
566	героев не	1	1
567	вещей и	1	1
568	с такими	1	1
569	что этот	2	1
570	и единого	1	1
571	человека но	1	1
572	связей с	1	1
573	и очень	2	1
574	биографический роман	1	1
575	вернемся к	1	1
576	героем и	1	1
577	третьему типу	1	1
578	быть лишь	1	1
579	из которых	1	1
580	власть в	1	1
581	в таких	1	1
582	и функции	1	1
583	она не	3	1
584	иной раз	2	1
585	виду что	1	1
586	в романном	1	1
587	и сама	1	1
588	его служит	1	1
589	как его	4	1
590	когда они	1	1
591	и имеет	1	1
592	это с	1	1
593	следовательно и	1	1
594	появляются в	2	1
595	ибо не	1	1
596	подобных явлений	1	1
597	что их	1	1
598	по своей	1	1
599	собой поэтому	1	1
600	и после	1	1
601	это слово	5	1
602	нам важно	1	1
603	здесь же	1	1
604	автобиография и	1	1
605	эти три	1	1
606	с другом	4	1
607	и со	3	1
608	у нас	2	1
609	такие же	1	1
610	эти проявления	1	1
611	про себя	1	1
612	я сам	2	1
613	отличается от	2	1
614	должны быть	2	1
615	всего в	1	1
616	одну и	1	1
617	здесь они	1	1
618	его с	1	1
619	бы он	2	1
620	для его	1	1
621	самую гущу	1	1
622	в каждом	11	1
623	особый тип	1	1
624	него как	2	1
625	встрече в	1	1
626	всегда строится	1	1
627	жизни очень	1	1
628	и самое	2	1
629	не делает	1	1
630	чужое в	1	1
631	элементы этого	1	1
632	и сами	2	1
633	след в	1	1
634	были бы	1	1
635	и этим	3	1
636	в себя	3	1
637	и тонко	2	1
638	через три	1	1
639	степени и	1	1
640	так в	1	1
641	приводит к	6	1
642	мы отмечаем	1	1
643	быть еще	1	1
644	на том	2	1
645	человека он	1	1
646	становится лишь	1	1
647	в другом	7	1
648	и ту	1	1
649	с собой	4	1
650	и подходом	1	1
651	моментом которого	1	1
652	живет в	1	1
653	собой в	1	1
654	и каждый	1	1
655	в новом	1	1
656	сколько-нибудь существенных	1	1
657	в чужом	4	1
658	преступлений и	1	1
659	они как	1	1
660	в самые	1	1
661	типа не	1	1
662	быть или	1	1
663	поэтому их	1	1
664	одно это	1	1
665	с человеком	2	1
666	разных типов	1	1
667	но здесь	5	1
668	в построении	1	1
669	здесь то	1	1
670	себя а	1	1
671	и здесь	3	1
672	не был	2	1
673	мы это	1	1
674	эти проблемы	2	1
675	но к	2	1
676	абстрактный характер	1	1
677	о том	5	1
678	типа в	1	1
679	находятся в	1	1
680	этой почве	1	1
681	развертывается в	1	1
682	препятствия и	1	1
683	он его	1	1
684	героев например	1	1
685	всего на	1	1
686	от них	2	1
687	лишь путем	1	1
688	какие мы	1	1
689	достаточно назвать	1	1
690	на одном	1	1
691	сюда же	1	1
692	и только	3	1
693	исключительно важное	1	1
694	а следовательно	1	1
695	наконец в	3	1
696	из одних	1	1
697	оттенки в	1	1
698	человека как	1	1
699	может иметь	1	1
700	в него	7	1
701	все может	1	1
702	и мир	1	1
703	ведь эти	1	1
704	поэтому для	1	1
705	тот же	3	1
706	что он	13	1
707	мы увидим	5	1
708	его жизнь	1	1
709	очень много	1	1
710	это очень	1	1
711	я для	4	1
712	под одну	1	1
713	иной степени	1	1
714	всех его	1	1
715	точка зрения	1	1
716	в эти	1	1
717	человека с	1	1
718	что из	1	1
719	себя в	3	1
720	так что	5	1
721	ведь в	1	1
722	переходит в	2	1
723	с нею	1	1
724	в большинстве	9	1
725	и они	2	1
726	ни одного	4	1
727	за пределами	1	1
728	на определенной	1	1
729	следует за	1	1
730	или даже	1	1
731	из них	2	1
732	только наблюдает	1	1
733	в конкретное	1	1
734	на чужой	1	1
735	него нет	1	1
736	в идеальном	1	1
737	ведь это	2	1
738	сами по	1	1
739	вся внутренняя	1	1
740	при всей	1	1
741	мы можем	2	1
742	ничего что	2	1
743	к чужой	1	1
744	но уже	1	1
745	которые могут	1	1
746	жанра в	1	1
747	человек как	1	1
748	она имеет	1	1
749	всеми этими	1	1
750	герой и	3	1
751	героя его	1	1
752	нет например	1	1
753	связан с	1	1
754	зрения этого	1	1
755	и обратно	1	1
756	с другим	2	1
757	в каких	1	1
758	ориентируется на	1	1
759	сама по	4	1
760	прямой и	3	1
761	резко отличается	1	1
762	говорит о	1	1
763	то и	2	1
764	к третьему	2	1
765	ей не	1	1
766	которых мы	1	1
767	не на	4	1
768	изображения в	1	1
769	так глубоко	1	1
770	и внутренне	1	1
771	как ни	1	1
772	своей любви	1	1
773	одну из	1	1
774	о чем	1	1
775	своей структуре	1	1
776	мы остановимся	1	1
777	романы достоевского	1	1
778	но есть	1	1
779	на которые	1	1
780	различные способы	1	1
781	себя на	2	1
782	между собою	4	1
783	все более	1	1
784	но кроме	1	1
785	и гораздо	1	1
786	внутреннего человека	1	1
787	здесь отчетливо	1	1
788	не знал	1	1
789	по своему	2	1
790	раскрыться и	1	1
791	в последнем	3	1
792	смысле этого	1	1
793	определяющего влияния	1	1
794	остановимся прежде	1	1
795	в словах	4	1
796	идеи человека	1	1
797	из этой	1	1
798	об особенностях	1	1
799	друг с	4	1
800	человек с	2	1
801	сходство и	1	1
802	оставляем в	1	1
803	мы сказали	2	1
804	этого слова	2	1
805	лишь то	1	1
806	не лежит	1	1
807	то перед	6	1
808	прямое и	1	1
809	не меняет	1	1
810	ведь и	7	1
811	различные степени	1	1
812	к другим	1	1
813	при всем	1	1
814	до них	1	1
815	известной степени	1	1
816	его лежит	2	1
817	слова но	2	1
818	миру в	1	1
819	и от	1	1
820	она может	1	1
821	человека человека	1	1
822	остается тем	1	1
823	это он	4	1
824	узком смысле	2	1
825	явления как	1	1
826	в другое	1	1
827	себя самого	1	1
828	но эти	4	1
829	от него	1	1
830	и ни	1	1
831	тем более	1	1
832	ни единого	1	1
833	и порядок	1	1
834	но зато	3	1
835	все они	1	1
836	сущности все	1	1
837	здесь даже	1	1
838	с людьми	1	1
839	его к	2	1
840	с ними	2	1
841	слово в	8	1
842	этот вопрос	4	1
843	и биографические	1	1
844	никаких сколько-нибудь	1	1
845	типов в	1	1
846	и человеческих	1	1
847	значение они	1	1
848	на ней	1	1
849	героя в	3	1
850	строится на	1	1
851	этого второго	1	1
852	где он	1	1
853	каков его	1	1
854	в своих	2	1
855	ним не	1	1
856	им и	1	1
