N	3gram	Vygotskiy__2	Komedia
1	едва ли не	1	5
2	в том что	17	5
3	за то что	1	4
4	вместе с тем	1	4
5	о том что	4	4
6	для того чтобы	13	4
7	в связи с	1	3
8	то же время	2	3
9	до тех пор	1	3
10	в то время	3	3
11	в то же	2	3
12	только потому что	2	2
13	в этом смысле	1	2
14	до сих пор	5	2
15	в отличие от	1	2
16	бы то ни	2	2
17	не более чем	1	2
18	то время как	2	2
19	то ни было	1	2
20	с одной стороны	1	2
21	у того же	1	2
22	во всяком случае	2	2
23	с этой целью	1	2
24	и т п	8	2
25	после того как	1	2
26	к тому что	2	2
27	можно было бы	4	2
28	друг с другом	1	2
29	что и в	3	2
30	не в состоянии	1	1
31	само собой разумеется	1	1
32	потому что в	1	1
33	в самом деле	11	1
34	тому что и	1	1
35	никак не может	1	1
36	с точки зрения	10	1
37	только в том	4	1
38	и во всех	1	1
39	имеет в виду	1	1
40	том случае если	4	1
41	с самого начала	1	1
42	но и в	1	1
43	и та же	1	1
44	мы находим в	1	1
45	представление о его	1	1
46	основе его лежит	1	1
47	точно так же	3	1
48	может быть даже	1	1
49	согласии с этим	1	1
50	в том случае	4	1
51	но в их	1	1
52	так как он	1	1
53	же что и	1	1
54	того чтобы дать	1	1
55	представление о том	2	1
56	в этой области	2	1
57	в первом случае	1	1
58	должна была бы	1	1
59	в чем же	1	1
60	как будто бы	1	1
61	по сравнению с	2	1
62	имеем дело с	1	1
63	благодаря тому что	1	1
64	само по себе	3	1
65	тех пор пока	1	1
66	они и в	1	1
67	в достаточной степени	1	1
68	одна и та	1	1
69	с другой стороны	2	1
70	таким образом и	3	1
71	и в том	2	1
72	вместо того чтобы	1	1
73	не может быть	8	1
74	действующих лиц и	2	1
75	не менее важно	1	1
76	не было бы	1	1
77	того или иного	2	1
78	более или менее	1	1
79	что он не	2	1
80	в основе его	1	1
81	мы убеждаемся в	1	1
82	то обстоятельство что	1	1
83	в свою очередь	2	1
84	мы имели бы	1	1
85	связи с этим	1	1
86	до самого конца	1	1
87	и в самом	4	1
88	друг от друга	1	1
89	служит средством для	1	1
90	с другом и	1	1
91	и не имеет	1	1
92	тем не менее	4	1
93	к выводу что	1	1
94	ясно что это	1	1
95	их образы в	1	1
