N	3gram	Voloshinov_2	Problema
1	тем не менее	1	18
2	то же самое	5	9
3	для того чтобы	6	8
4	на то что	2	8
5	сам по себе	1	7
6	в таком случае	3	6
7	о том что	3	5
8	в том что	6	5
9	на самом деле	4	4
10	в связи с	7	4
11	той или иной	4	4
12	в то же	8	4
13	мы никогда не	2	3
14	дело в том	1	3
15	так же и	1	3
16	более или менее	2	3
17	с точки зрения	13	3
18	до сих пор	3	3
19	и в других	1	3
20	сами по себе	1	3
21	может быть и	5	3
22	во всяком случае	2	3
23	но отнюдь не	1	3
24	можно сказать что	1	3
25	с другой стороны	1	3
26	вовсе не является	3	3
27	в себе не	1	3
28	и того же	4	2
29	в этом случае	1	2
30	что иное как	1	2
31	но как мы	1	2
32	не говоря уже	1	2
33	в самом деле	5	2
34	так или иначе	1	2
35	свидетельствует о том	1	2
36	по крайней мере	2	2
37	как мы увидим	1	2
38	а может быть	1	2
39	однако и здесь	1	2
40	во всех этих	1	2
41	никогда не может	1	2
42	о которых мы	1	2
43	не может быть	10	2
44	того или иного	2	2
45	с тем что	1	2
46	одного и того	4	2
47	не что иное	1	2
48	на том что	1	2
49	если бы он	3	1
50	а не к	2	1
51	но как раз	1	1
52	бы он был	2	1
53	в данный момент	1	1
54	принимая во внимание	1	1
55	и пр но	2	1
56	бы оно ни	1	1
57	не есть вещь	1	1
58	одним и тем	2	1
59	мы уже сказали	1	1
60	в этом последнем	2	1
61	есть прежде всего	1	1
62	не имеют никакого	1	1
63	том что это	1	1
64	тому что в	1	1
65	а следовательно и	1	1
66	тот или иной	1	1
67	как мы сказали	3	1
68	говоря уже о	1	1
69	до известной степени	1	1
70	внешней и внутренней	1	1
71	не сам по	1	1
72	что все эти	1	1
73	в первую очередь	1	1
74	на самом же	3	1
75	в этом отношении	1	1
76	к тому или	1	1
77	xviii и xix	1	1
78	также и все	1	1
79	то что обычно	1	1
80	то или иное	1	1
81	ничего не значит	1	1
82	что же такое	1	1
83	одно и то	3	1
84	же в таком	1	1
85	и тем же	2	1
86	ни на один	1	1
87	но в то	5	1
88	не только в	1	1
89	тем что он	1	1
90	на тот или	1	1
91	и то же	3	1
92	так и в	1	1
93	ровно ничего не	1	1
94	же мы возьмем	1	1
95	мы здесь не	1	1
96	внутренней и внешней	2	1
97	не могут быть	1	1
98	и даже целые	1	1
99	а вовсе не	1	1
100	бы то ни	4	1
101	же деле это	1	1
102	не в их	1	1
103	этом последнем случае	1	1
104	до настоящего времени	2	1
105	а не в	2	1
106	но ведь это	1	1
107	в его целом	1	1
108	и в том	1	1
109	хотя и в	1	1
110	как бы они	1	1
111	и это не	1	1
112	не было бы	2	1
113	и его внешняя	2	1
114	если мы возьмем	1	1
115	оно ни было	2	1
116	таким образом в	1	1
117	но только с	1	1
118	но для того	1	1
119	даже и в	1	1
120	если же мы	1	1
121	мы можем сказать	2	1
122	точки зрения самого	2	1
123	к нему и	1	1
124	ни одна из	1	1
125	или иной предмет	1	1
126	в пределах этого	1	1
127	но и внутреннее	1	1
128	и тем более	1	1
129	тому или иному	1	1
130	или может быть	2	1
131	имеют никакого отношения	1	1
132	о чем мы	1	1
133	как мы уже	3	1
134	к тому что	3	1
135	только в этом	2	1
136	никакого отношения к	1	1
137	мы уже указывали	1	1
138	самом же деле	3	1
139	всех этих случаях	1	1
140	те моменты в	1	1
141	конечно мы не	1	1
142	как и в	1	1
143	к тому же	2	1
144	как мы видели	3	1
145	и делает его	1	1
146	за пределы данного	1	1
147	как бы оно	1	1
