1	с точки зрения	3	5
2	не может быть	1	4
3	одно и то	3	3
4	по отношению к	10	3
5	что иное как	1	2
6	того или иного	3	2
7	не что иное	1	2
8	в зависимости от	1	2
9	в том что	5	2
10	есть не что	1	2
11	с одной стороны	2	2
12	материала в искусстве	1	2
13	с другой стороны	5	2
14	и то же	3	2
15	одно из проявлений	1	1
16	к тому что	2	1
17	включает в себя	1	1
18	по себе а	1	1
19	все то что	1	1
20	его можно лишь	1	1
21	в его эстетической	1	1
22	и т.д как	1	1
23	и как бы	1	1
24	в виду что	1	1
25	в отличие от	7	1
26	в организации художественного	1	1
27	тем не менее	3	1
28	может быть и	1	1
29	в связи с	1	1
30	следует иметь в	1	1
31	точки зрения и	1	1
32	так же точно	1	1
33	в особенности в	1	1
34	не входит в	1	1
35	то или иное	1	1
36	может быть это	1	1
37	для того чтобы	2	1
38	во всей своей	1	1
39	которого только и	1	1
40	состоит в том	4	1
41	прежде всего в	1	1
42	всей своей полноте	1	1
43	более или менее	5	1
44	в то же	6	1
45	можно говорить о	1	1
46	можно лишь путем	1	1
47	так же как	1	1
48	человека и его	1	1
49	то же время	6	1
50	с этой точки	1	1
51	ту или иную	1	1
52	если говорить о	1	1
53	ни одно слово	1	1
54	та или иная	1	1
55	в конечном счете	3	1
56	организации художественного произведения	1	1
57	подобно тому как	1	1
58	в хх веке	1	1
59	что в основе	2	1
60	в одном случае	1	1
61	как и в	1	1
62	эстетического объекта и	1	1
63	собственно говоря и	1	1
64	иметь в виду	1	1
65	тех или иных	1	1
66	этой точки зрения	1	1
67	только то что	1	1
68	отношений между людьми	1	1
