N	3gram	Bakhtin_Pr_3	Myslijsy
1	по отношению к	1	13
2	в том что	3	13
3	не может быть	1	9
4	тем не менее	2	6
5	с другой стороны	1	5
6	но и в	1	4
7	в этом смысле	1	4
8	а между тем	2	3
9	с точки зрения	2	3
10	и той же	1	3
11	то же время	5	3
12	но тем не	1	3
13	с самого начала	3	3
14	так и в	2	3
15	в то же	5	3
16	одной и той	1	3
17	все более и	1	2
18	и может быть	1	2
19	что иное как	1	2
20	можно себе представить	1	2
21	по крайней мере	1	2
22	в применении к	1	2
23	могут быть названы	1	2
24	между человеком и	1	2
25	в нем есть	1	2
26	все то что	2	2
27	более и более	1	2
28	не что иное	1	2
29	друг от друга	1	2
30	как и в	3	2
31	между людьми и	1	1
32	все в нем	1	1
33	жизни и не	1	1
34	а не в	1	1
35	это было бы	1	1
36	потому что я	1	1
37	и в более	1	1
38	сказать что и	1	1
39	в этом отношении	1	1
40	переходят друг в	1	1
41	языка а не	1	1
42	в собственном смысле	2	1
43	до сих пор	5	1
44	не менее он	1	1
45	можно было бы	1	1
46	может быть только	1	1
47	с какою силою	1	1
48	то есть его	1	1
49	более или менее	3	1
50	чтобы убедиться в	1	1
51	влияния то есть	1	1
52	и других одновременно	1	1
53	если скажем что	1	1
54	продолжает жить и	1	1
55	смысле этого слова	1	1
56	в связи с	1	1
57	в истории развития	1	1
58	но при этом	1	1
59	и без него	1	1
60	внимание на следующее	1	1
61	своего развития а	1	1
62	во всяком случае	1	1
63	что касается до	1	1
64	мы видели что	2	1
65	жизни таким образом	1	1
66	убедиться в этом	1	1
67	то есть из	1	1
68	друг в друга	1	1
69	после того как	1	1
70	и тем самым	1	1
71	о том что	2	1
72	проявляется в этих	1	1
73	как и во	1	1
74	и тем более	1	1
75	как мы видим	1	1
76	том что все	1	1
77	к одной и	1	1
78	времени и пространства	1	1
79	а не его	1	1
80	не только содержание	1	1
81	в каждом из	3	1
82	в более или	1	1
83	тем которые мы	1	1
