N	3gram	Vygotskiy__3	Dialekti
1	и т д	4	15
2	с точки зрения	9	8
3	не потому что	1	6
4	в том что	11	6
5	потому что она	1	5
6	и та же	2	4
7	одно и то	2	4
8	и то же	2	4
9	одна и та	1	4
10	только то что	2	4
11	о том что	3	4
12	с другой стороны	5	4
13	в том смысле	2	4
14	и может быть	1	3
15	том смысле что	1	3
16	в самом деле	18	3
17	может быть и	1	3
18	то время как	2	3
19	не может быть	1	3
20	вовсе не в	2	3
21	в то время	2	3
22	можно сказать что	1	3
23	потому что он	1	2
24	более или менее	1	2
25	до сих пор	5	2
26	в зависимости от	1	2
27	и т п	5	2
28	это вовсе не	1	2
29	ни в какой	1	2
30	как и все	1	2
31	в данном случае	2	2
32	во всяком случае	2	2
33	с самого начала	6	2
34	и можно сказать	1	2
35	потому что они	2	2
36	то же самое	8	2
37	том что она	1	1
38	бросается в глаза	1	1
39	и то что	3	1
40	что несмотря на	1	1
41	уже из одного	1	1
42	том смысле как	1	1
43	того что в	1	1
44	только что в	1	1
45	это было бы	1	1
46	на самом деле	2	1
47	но это только	1	1
48	подобно тому как	1	1
49	в таком виде	2	1
50	в том и	1	1
51	так что в	1	1
52	о том как	2	1
53	то что с	2	1
54	в этом совершенно	1	1
55	того же самого	2	1
56	и тем больше	1	1
57	дело вовсе не	1	1
58	и то и	3	1
59	в этом отношении	1	1
60	что не только	1	1
61	с тем чтобы	1	1
62	не то же	1	1
63	то и другое	3	1
64	вместе с тем	2	1
65	не то что	2	1
66	ясным что если	1	1
67	как раз в	1	1
68	по самому существу	1	1
69	не в том	2	1
70	одного из них	2	1
71	но и это	1	1
72	с одной стороны	5	1
73	в сущности это	1	1
74	так как они	1	1
75	была бы совершенно	2	1
76	то что можно	1	1
77	и в этом	3	1
78	и при этом	1	1
79	все более и	2	1
80	ведет нас к	1	1
81	мы никогда не	1	1
82	мы уже говорили	3	1
83	и что эти	1	1
84	мы отнюдь не	1	1
85	не в силу	1	1
86	я не могу	2	1
87	и эти два	1	1
88	а именно это	1	1
89	того или иного	1	1
90	и как бы	2	1
91	по сравнению с	1	1
92	заключается в том	6	1
93	и как будто	1	1
94	и вместе с	2	1
95	в новую и	1	1
96	мы можем сказать	1	1
97	более и более	2	1
98	речь идет о	3	1
99	но все же	1	1
100	каждой из них	1	1
101	не зависит от	1	1
102	потому что здесь	1	1
103	к тому что	2	1
104	дело не в	1	1
105	что и все	1	1
106	она не может	1	1
107	к тому же	1	1
108	эти два плана	2	1
109	не в этом	1	1
110	и в другом	2	1
