N	3gram	Losev_Dial_2	Vladivir
1	в том что	6	10
2	тем не менее	2	9
3	о том что	4	8
4	с точки зрения	8	6
5	вместе с тем	1	6
6	не может быть	3	6
7	это значит что	8	6
8	более или менее	2	5
9	в конце концов	1	5
10	и в этом	1	5
11	к тому же	1	5
12	то это значит	1	4
13	точно так же	1	4
14	и то что	1	4
15	содержит в себе	3	4
16	в то время	3	4
17	том что в	1	3
18	и в смысле	1	3
19	в этом смысле	1	3
20	бы то ни	1	3
21	во всяком случае	2	3
22	с одной стороны	1	3
23	в то же	3	3
24	само по себе	2	3
25	что и в	1	3
26	что несмотря на	1	2
27	то ни стало	1	2
28	иметь в виду	2	2
29	ни в каких	1	2
30	но даже и	1	2
31	есть прежде всего	1	2
32	одной стороны и	1	2
33	во что бы	1	2
34	в таком случае	3	2
35	сам по себе	3	2
36	на самом же	1	2
37	в этом отношении	1	2
38	независимо от того	1	2
39	и в то	1	2
40	то в чем	1	2
41	нельзя сказать что	2	2
42	в это время	1	2
43	что бы то	1	2
44	так же как	1	2
45	в данном случае	2	2
46	то время как	3	2
47	так или иначе	2	2
48	в связи с	4	2
49	а не только	1	2
50	с другой стороны	4	2
51	и в том	1	2
52	самом же деле	1	2
53	бросается в глаза	1	2
54	и не есть	1	2
55	в себе и	1	2
56	ни в каком	3	2
57	то же время	4	2
58	вовсе не есть	2	2
59	и вместе с	1	2
60	к тому что	1	2
61	что иное как	3	1
62	потому что он	2	1
63	не может не	3	1
64	несмотря на все	1	1
65	но как раз	1	1
66	уже знаем что	1	1
67	да и то	1	1
68	и рационалистическая метафизика	1	1
69	в системе цельного	1	1
70	это то что	1	1
71	в виду что	2	1
72	да и не	1	1
73	так же и	1	1
74	и не только	5	1
75	это было бы	1	1
76	тут как раз	1	1
77	но нельзя ли	1	1
78	не есть личность	1	1
79	и ни на	1	1
80	в таком виде	1	1
81	в том и	1	1
82	так что в	1	1
83	том что он	1	1
84	о том как	1	1
85	может и не	1	1
86	так и его	1	1
87	то что с	1	1
88	же как и	1	1
89	что есть нечто	1	1
90	он мог бы	1	1
91	и нигде не	1	1
92	она всегда есть	1	1
93	до сих пор	2	1
94	он не был	1	1
95	и то и	1	1
96	сама по себе	7	1
97	а только их	1	1
98	только то что	4	1
99	как это было	2	1
100	своего развития и	1	1
101	что в нем	2	1
102	это вовсе не	2	1
103	отличается тем что	1	1
104	и даже в	2	1
105	том смысле как	1	1
106	не просто в	1	1
107	с тех пор	2	1
108	то и другое	1	1
109	одно и то	4	1
110	ни в какой	2	1
111	может быть и	3	1
112	и часто даже	1	1
113	не есть только	3	1
114	при всей своей	1	1
115	таким образом есть	1	1
116	вопрос о том	1	1
117	и то не	1	1
118	то что есть	2	1
119	не только в	2	1
120	есть не больше	1	1
121	не говоря уже	2	1
122	зрения однако тут	1	1
123	мы имеем не	1	1
124	и то же	4	1
125	как будто бы	3	1
126	не есть ни	6	1
127	и если есть	1	1
128	что оба они	1	1
129	в последнее время	1	1
130	а не просто	1	1
131	все же не	1	1
132	говорить не о	1	1
133	если мы говорим	1	1
134	есть не только	1	1
135	в каком смысле	1	1
136	потому что они	2	1
137	с тем чтобы	1	1
138	и должно быть	2	1
139	не входя в	1	1
140	это не то	1	1
141	той или другой	3	1
142	тем и другим	1	1
143	образом и подобием	1	1
144	есть она сама	1	1
145	не содержит в	1	1
146	сказать и о	1	1
147	это и есть	1	1
148	нельзя сказать чтобы	1	1
149	надо сказать что	1	1
150	мы должны сказать	1	1
151	и это еще	1	1
152	оно всегда есть	1	1
153	с самого начала	2	1
154	но все эти	1	1
155	в самом деле	3	1
156	той или иной	1	1
157	я не стану	2	1
158	но что же	1	1
159	заключается в том	1	1
160	мы уже не	1	1
161	не только на	1	1
162	это вполне понятно	1	1
163	каком смысле не	1	1
164	в том смысле	4	1
165	уже не говорим	1	1
166	не что иное	3	1
167	на то как	1	1
168	мы уже знаем	3	1
169	это одно и	1	1
170	нечего и говорить	1	1
171	то же самое	2	1
172	мы только что	1	1
173	потому что религия	1	1
