N	2gram	Losev_Prob_1	KulturaY
1	т е	1	38
2	и т	11	33
3	в том	9	30
4	и в	32	24
5	потому что	16	23
6	том что	12	21
7	т п	1	18
8	что в	12	17
9	того чтобы	9	17
10	для того	8	16
11	было бы	8	15
12	и пр	4	15
13	в этом	19	14
14	т д	10	14
15	точки зрения	3	14
16	может быть	14	13
17	все же	1	12
18	таким образом	6	12
19	и не	31	12
20	в его	6	12
21	не в	4	11
22	только в	7	11
23	хотя бы	3	10
24	в самом	6	10
25	не только	17	10
26	в силу	1	10
27	у нас	14	10
28	вовсе не	35	10
29	самом деле	6	9
30	с точки	3	9
31	так как	11	9
32	если бы	4	9
33	о том	11	9
34	того что	7	9
35	прежде всего	10	9
36	то что	42	9
37	а только	5	8
38	уже не	3	8
39	то же	10	8
40	том чтобы	1	8
41	в языке	1	8
42	тем что	7	8
43	как раз	13	8
44	а не	15	8
45	не может	8	7
46	это не	6	7
47	в них	7	7
48	не менее	19	7
49	связи с	5	7
50	в области	2	7
51	так и	12	7
52	в качестве	2	7
53	с другой	3	7
54	как бы	14	7
55	вместе с	2	7
56	только потому	3	6
57	мы имеем	2	6
58	однако не	3	6
59	в которой	2	6
60	все эти	8	6
61	при этом	6	6
62	в которых	3	6
63	тогда когда	1	6
64	не случайно	1	6
65	можно было	3	6
66	что он	7	6
67	но и	9	6
68	именно в	4	6
69	что же	9	6
70	все это	7	6
71	другой стороны	3	6
72	что такое	6	6
73	например в	2	5
74	еще не	9	5
75	xix века	1	5
76	но не	9	5
77	не просто	23	5
78	и вовсе	4	5
79	что это	3	5
80	и с	2	5
81	но уже	5	5
82	с тем	5	5
83	по крайней	2	5
84	и его	3	5
85	не потому	2	5
86	к тому	3	5
87	в виду	6	5
88	с ним	3	5
89	и что	9	5
90	между тем	2	5
91	а потому	2	5
92	крайней мере	2	5
93	еще и	5	5
94	всяком случае	3	5
95	что не	3	5
96	в результате	2	5
97	этом отношении	1	5
98	а в	4	5
99	во всяком	7	5
100	того же	3	4
101	переход от	1	4
102	что эти	1	4
103	и на	8	4
104	с его	2	4
105	что они	3	4
106	как в	4	4
107	из этих	2	4
108	учение о	3	4
109	на то	8	4
110	в нем	13	4
111	в первую	1	4
112	же касается	3	4
113	того или	2	4
114	в данном	9	4
115	и тогда	1	4
116	тем не	18	4
117	тем самым	4	4
118	в таких	2	4
119	в науке	2	4
120	на язык	1	4
121	того как	3	4
122	и является	7	4
123	в пределах	1	4
124	не на	3	4
125	в самой	3	4
126	внимание на	1	4
127	должен быть	1	4
128	так что	6	4
129	есть в	5	4
130	не есть	29	4
131	из них	3	4
132	со стороны	1	4
133	до сих	3	4
134	и потому	2	4
135	с этим	3	4
136	по существу	2	4
137	слова и	1	4
138	сих пор	3	4
139	один из	4	4
140	указать на	1	4
141	же в	4	4
142	в этих	3	4
143	так же	9	4
144	и то	6	3
145	в первом	2	3
146	в котором	5	3
147	той же	1	3
148	в сущности	2	3
149	на себя	2	3
150	то это	1	3
151	с большим	1	3
152	то мы	1	3
153	только тогда	1	3
154	в общем	1	3
155	в истории	4	3
156	в связи	4	3
157	в своем	5	3
158	хотя и	6	3
159	его к	1	3
160	более или	3	3
161	в этой	10	3
162	в себе	15	3
163	и если	6	3
164	на его	2	3
165	не имеют	5	3
166	должна быть	1	3
167	на том	4	3
168	что она	5	3
169	и может	2	3
170	он есть	4	3
171	а это	2	3
172	несмотря на	3	3
173	должно быть	2	3
174	нисколько не	3	3
175	или менее	3	3
176	в их	4	3
177	представление о	1	3
178	даже в	1	3
179	тому что	4	3
180	казалось бы	4	3
181	только и	3	3
182	из одного	1	3
183	что оно	3	3
184	оно не	3	3
185	здесь не	7	3
186	сводится к	1	3
187	не с	1	3
188	ясно что	3	3
189	том как	2	3
190	это только	2	3
191	для этого	3	3
192	по мере	1	3
193	и здесь	6	3
194	можно сказать	5	3
195	этом смысле	6	3
196	мы увидим	3	3
197	уже в	3	3
198	уже и	3	3
199	даже и	8	3
200	не было	4	3
201	и даже	11	3
202	или иной	5	3
203	под влиянием	1	3
204	если не	4	3
205	как это	6	3
206	а если	1	3
207	несколько слов	1	3
208	в системе	1	3
209	была бы	1	3
210	или иного	2	3
211	как на	1	3
212	но еще	2	3
213	в таком	9	3
214	гораздо более	2	3
215	одним из	1	2
216	также и	11	2
217	явлений в	1	2
218	и есть	6	2
219	мысли а	1	2
220	очень много	3	2
221	по преимуществу	2	2
222	что если	2	2
223	бы и	1	2
224	как то	1	2
225	я не	1	2
226	этого термина	4	2
227	которое в	1	2
228	иное как	2	2
229	что его	3	2
230	на самом	6	2
231	если в	1	2
232	относится к	1	2
233	меньше всего	2	2
234	что законы	1	2
235	и как	6	2
236	но в	14	2
237	от этого	1	2
238	так или	2	2
239	еще один	1	2
240	для которых	1	2
241	почти целиком	1	2
242	во многих	2	2
243	но ведь	3	2
244	он не	3	2
245	так например	1	2
246	но все	3	2
247	в каждом	1	2
248	как они	2	2
249	то нам	1	2
250	лишь в	1	2
251	заключается в	1	2
252	первую очередь	1	2
253	здесь только	2	2
254	и тем	13	2
255	ни в	7	2
256	для них	2	2
257	все равно	5	2
258	как об	1	2
259	как и	3	2
260	между собою	7	2
261	в москве	1	2
262	и было	1	2
263	как таковой	1	2
264	одного и	2	2
265	же есть	1	2
266	и становится	1	2
267	и еще	3	2
268	но если	2	2
269	и при	2	2
270	в своей	8	2
271	что я	1	2
272	вопрос о	1	2
273	что было	1	2
274	том же	1	2
275	вместе со	1	2
276	по себе	15	2
277	можно ли	5	2
278	иной раз	1	2
279	в то	6	2
280	как о	1	2
281	не имеет	2	2
282	ничего не	10	2
283	что их	2	2
284	чтобы в	1	2
285	дело не	1	2
286	никогда не	7	2
287	быть в	1	2
288	не является	5	2
289	не могут	2	2
290	и должно	2	2
291	когда мы	8	2
292	том и	1	2
293	если мы	11	2
294	что все	3	2
295	чтобы быть	1	2
296	идет речь	1	2
297	мы наблюдаем	2	2
298	о котором	1	2
299	одно из	2	2
300	смысле и	2	2
301	о нем	3	2
302	на примере	1	2
303	никак не	4	2
304	это было	2	2
305	во втором	1	2
306	должны быть	1	2
307	а именно	12	2
308	но с	1	2
309	д и	4	2
310	тот же	1	2
311	и того	2	2
312	в стороне	1	2
313	поэтому необходимо	1	2
314	литературе и	4	2
315	же и	3	2
316	конечно не	1	2
317	то и	6	2
318	ни одного	1	2
319	в значении	1	2
320	свидетельствует о	3	2
321	ознакомиться с	1	2
322	а то	1	2
323	событие и	1	2
324	здесь как	1	2
325	или иначе	2	2
326	в каком	3	2
327	на этот	3	2
328	которые можно	1	2
329	обратить внимание	3	2
330	ниже но	1	2
331	о чем	6	2
332	как именно	2	2
333	в это	2	2
334	может иметь	2	2
335	мы говорим	3	2
336	к своему	1	2
337	это есть	9	2
338	слов в	1	2
339	с этой	1	2
340	этом случае	2	2
341	видно что	1	2
342	между прочим	2	2
343	в смысле	1	2
344	не раз	1	2
345	смысл и	3	2
346	и для	4	2
347	этих случаях	3	2
348	уже на	2	2
349	или в	4	2
350	для нас	5	2
351	и все	7	2
352	тем более	5	2
353	но вот	1	2
354	не говоря	4	2
355	понимать как	2	2
356	ее в	2	2
357	я и	2	1
358	смысле слова	7	1
359	речь здесь	1	1
360	знать в	1	1
361	же как	2	1
362	увидим ниже	2	1
363	всего ее	1	1
364	для себя	3	1
365	других областей	1	1
366	погоне за	1	1
367	показать что	1	1
368	для науки	1	1
369	из самых	1	1
370	ту же	1	1
371	это-то как	1	1
372	данный тип	1	1
373	от которых	1	1
374	и больше	1	1
375	едва ли	2	1
376	действительности и	5	1
377	и этот	1	1
378	в году	1	1
379	в погоне	1	1
380	есть не	6	1
381	можно и	1	1
382	вернее просто	1	1
383	и ничего	2	1
384	не приходится	1	1
385	является наиболее	1	1
386	в семье	1	1
387	бы что	1	1
388	если еще	1	1
389	именно к	1	1
390	еще до	1	1
391	есть нечто	11	1
392	который был	1	1
393	это всегда	1	1
394	представлением о	1	1
395	так чтобы	1	1
396	говорить о	6	1
397	что иное	2	1
398	но даже	1	1
399	мы и	4	1
400	это время	1	1
401	когда речь	1	1
402	не хочет	3	1
403	это действительно	1	1
404	события в	1	1
405	п тем	1	1
406	но тогда	1	1
407	не понятие	1	1
408	то он	2	1
409	именно этот	1	1
410	не то	2	1
411	нельзя понимать	1	1
412	вовсе еще	3	1
413	его во	2	1
414	она есть	5	1
415	смысловой и	1	1
416	форме и	1	1
417	которые не	3	1
418	в одной	1	1
419	субъекта и	1	1
420	или вообще	2	1
421	в развернутом	1	1
422	в акте	1	1
423	общего с	8	1
424	поскольку они	1	1
425	тут уже	1	1
426	не нужно	3	1
427	что ее	1	1
428	что нет	2	1
429	помнить что	3	1
430	перед нами	5	1
431	которое и	1	1
432	вопросом о	1	1
433	себе по	1	1
434	в действительности	3	1
435	ни один	1	1
436	мы получаем	3	1
437	мне не	1	1
438	таковы например	2	1
439	в чем	3	1
440	бы не	1	1
441	выражение в	1	1
442	думать что	1	1
443	в известном	1	1
444	в дальнейшем	4	1
445	только помнить	1	1
446	говорят о	2	1
447	и те	1	1
448	как он	4	1
449	в братьях	1	1
450	но на	1	1
451	в наших	1	1
452	в случае	3	1
453	а вовсе	1	1
454	все другие	2	1
455	но именно	3	1
456	на новые	1	1
457	всех этих	7	1
458	момента в	1	1
459	не значит	2	1
460	индоевропейских языках	1	1
461	он должен	2	1
462	он пользуется	1	1
463	однако он	1	1
464	не хотят	1	1
465	вообще не	2	1
466	i в	1	1
467	так уж	1	1
468	д все	1	1
469	касается истории	1	1
470	из него	1	1
471	теории и	1	1
472	на этом	1	1
473	прежде чем	3	1
474	всего то	1	1
475	или иных	2	1
476	одно и	1	1
477	я вам	2	1
478	тому чтобы	1	1
479	а вместе	1	1
480	то ни	1	1
481	единое и	2	1
482	связанные с	1	1
483	не считать	1	1
484	в совершенно	1	1
485	конечно в	2	1
486	об этом	10	1
487	связанных с	1	1
488	может возникнуть	1	1
489	них не	1	1
490	разница между	2	1
491	на этой	2	1
492	в данной	1	1
493	на протяжении	1	1
494	отчет в	1	1
495	не хуже	1	1
496	может стать	1	1
497	на почве	1	1
498	то все	1	1
499	есть вещь	1	1
500	приведем то	1	1
501	стоит на	1	1
502	в жизни	3	1
503	мы встречаемся	2	1
504	говорим о	2	1
505	бы совершенно	1	1
