N	2gram	Losev_Vlad_1	KulturaY
1	и т	2	39
2	потому что	11	25
3	и в	31	23
4	не только	24	20
5	в том	11	19
6	в этом	14	18
7	и не	17	16
8	было бы	2	15
9	так как	8	15
10	может быть	6	15
11	ни к	1	15
12	т д	2	14
13	точки зрения	2	14
14	все эти	3	12
15	если бы	1	12
16	у нас	6	12
17	в самом	2	12
18	но в	12	11
19	том что	14	11
20	того чтобы	2	11
21	в области	1	11
22	а не	1	10
23	что в	14	10
24	самом деле	1	9
25	вопрос о	1	9
26	хотя бы	2	9
27	то что	18	9
28	вовсе не	5	9
29	для того	2	9
30	не может	6	9
31	только потому	1	8
32	не в	5	8
33	и что	6	8
34	в качестве	6	8
35	уже не	3	8
36	прежде всего	1	8
37	с другой	3	8
38	и пр	1	8
39	все же	3	7
40	в нашем	4	7
41	то обстоятельство	2	7
42	в силу	1	7
43	и с	14	7
44	не менее	2	7
45	обстоятельство что	2	7
46	но и	19	7
47	с помощью	1	7
48	другой стороны	3	7
49	то же	6	6
50	и на	3	6
51	но не	3	6
52	в этой	4	6
53	да и	4	6
54	это не	1	6
55	тем не	2	6
56	ту же	1	6
57	что не	1	6
58	что мы	2	6
59	и то	10	5
60	также и	10	5
61	мы имеем	1	5
62	я не	4	5
63	еще не	2	5
64	не следует	1	5
65	по существу	2	5
66	и вот	3	5
67	что все	2	5
68	об этом	7	5
69	лишь в	2	5
70	и тем	1	5
71	несмотря на	4	5
72	и здесь	3	5
73	не могут	1	5
74	ясно что	2	5
75	в его	12	5
76	один из	4	5
77	тот же	3	5
78	что он	12	5
79	только в	9	5
80	всяком случае	2	5
81	вместе с	3	5
82	как это	7	5
83	подобного рода	1	5
84	что же	5	5
85	этого слова	1	5
86	все это	5	5
87	этом смысле	4	5
88	таким образом	3	5
89	во всяком	2	5
90	что я	2	4
91	в данном	1	4
92	со стороны	2	4
93	отнюдь не	3	4
94	хотя и	4	4
95	на то	5	4
96	в нем	4	4
97	так и	6	4
98	но все	1	4
99	в то	8	4
100	на себе	1	4
101	но только	3	4
102	ничего не	3	4
103	что на	2	4
104	к тому	3	4
105	и о	2	4
106	от того	1	4
107	или в	1	4
108	можно сказать	6	4
109	для нас	4	4
110	мы знаем	2	4
111	ни в	2	4
112	в конце	9	4
113	в них	2	4
114	в особенности	4	4
115	в каком	2	4
116	не было	5	4
117	в связи	3	4
118	в результате	2	4
119	этой области	2	4
120	сказать что	7	4
121	к этому	6	4
122	так же	1	4
123	того же	6	3
124	это и	2	3
125	что когда	1	3
126	в первый	1	3
127	что можно	1	3
128	как в	3	3
129	так в	1	3
130	выражение в	1	3
131	то и	2	3
132	главным образом	4	3
133	он не	10	3
134	и по	8	3
135	на этом	2	3
136	что она	2	3
137	о которых	1	3
138	чем в	1	3
139	нисколько не	2	3
140	что такое	2	3
141	то для	1	3
142	этого вопроса	1	3
143	знаем что	2	3
144	в таких	1	3
145	слова не	1	3
146	же время	4	3
147	и его	7	3
148	связи с	1	3
149	уже о	1	3
150	как мы	9	3
151	в ней	1	3
152	здесь не	3	3
153	а в	9	3
154	те же	1	3
155	на это	2	3
156	сводится к	1	3
157	вот почему	1	3
158	именно с	2	3
159	никак не	4	3
160	а также	5	3
161	знает что	1	3
162	что и	5	3
163	конце концов	3	3
164	того что	2	3
165	уже в	7	3
166	же в	1	3
167	до конца	1	3
168	у него	15	3
169	как раз	7	3
