N	3gram	Bakhtin_Pr_1	Problema
1	с точки зрения	6	8
2	в том что	3	8
3	в связи с	1	7
4	тем не менее	3	5
5	с другой стороны	4	5
6	что иное как	1	3
7	в настоящее время	1	3
8	в этом смысле	3	3
9	может быть только	3	3
10	и в частности	2	3
11	то время как	1	3
12	далеко не всегда	3	3
13	с одной стороны	3	3
14	в то время	1	3
15	можно сказать что	2	3
16	не что иное	1	3
17	дело в том	1	2
18	по отношению к	19	2
19	равно как и	1	2
20	также и в	1	2
21	до сих пор	1	2
22	бы то ни	3	2
23	но и в	2	2
24	и не в	1	2
25	не чем иным	1	2
26	в данном случае	4	2
27	не может быть	11	2
28	чем иным как	1	2
29	на то что	1	2
30	для того чтобы	2	2
31	также и на	1	1
32	все что угодно	1	1
33	в чем не	2	1
34	хотя и не	1	1
35	то есть как	1	1
36	бы не чем	1	1
37	в дальнейшем и	1	1
38	во что бы	1	1
39	не говоря уже	1	1
40	на самом деле	3	1
41	художественного творчества и	3	1
42	в самом деле	3	1
43	не больше как	1	1
44	не раз и	1	1
45	о том как	1	1
46	имеется в виду	1	1
47	в нем и	1	1
48	не входит в	4	1
49	как мы увидим	3	1
50	между тем как	5	1
51	в этом отношении	2	1
52	по аналогии с	1	1
53	можно было бы	3	1
54	ни в какой	1	1
55	отнюдь не к	1	1
56	несмотря на то	1	1
57	говоря уже о	1	1
58	что бы то	1	1
59	смысле слова но	1	1
60	в новом свете	1	1
61	другой же стороны	2	1
62	не в его	1	1
63	не чуждо и	1	1
64	но в то	1	1
65	не только в	2	1
66	то ни было	2	1
67	который мог бы	1	1
68	и в его	1	1
69	смысле мы можем	2	1
70	а также и	1	1
71	то ни стало	1	1
72	и в этом	1	1
73	и как бы	1	1
74	а в других	1	1
75	а вовсе не	1	1
76	разрешение вопроса о	1	1
77	нем не только	1	1
78	и в том	1	1
79	то есть только	1	1
80	что и здесь	1	1
81	в этом произведении	1	1
82	ни в чем	2	1
83	то же время	3	1
84	том смысле что	1	1
85	так и в	2	1
86	сказали бы что	1	1
87	это и есть	1	1
88	то или иное	2	1
89	в созерцании и	1	1
90	то есть в	1	1
91	хотя бы в	1	1
92	вопрос о том	1	1
93	в других областях	1	1
94	той или иной	2	1
95	с другой же	2	1
96	в большинстве случаев	5	1
97	в то же	3	1
98	который как бы	1	1
99	в том смысле	1	1
100	в частности для	1	1
101	была бы не	1	1
102	но никогда не	1	1
103	в нем не	1	1
104	и т д	1	1
