N	3gram	Losev_Dial_4	Problema
1	о том что	1	14
2	тем не менее	2	12
3	вовсе не есть	1	10
4	в конце концов	1	7
5	то что мы	2	7
6	и то что	1	7
7	в этом случае	1	7
8	по крайней мере	7	6
9	так или иначе	1	6
10	и т д	15	6
11	в этом смысле	4	5
12	в данном случае	1	5
13	в связи с	1	5
14	с другой стороны	1	5
15	говоря уже о	3	4
16	не есть только	1	4
17	что же такое	1	4
18	ни в каком	4	4
19	и вовсе не	1	4
20	на то что	3	4
21	в то же	6	4
22	есть прежде всего	3	4
23	сама по себе	5	4
24	той или другой	3	4
25	в том что	9	4
26	не говоря уже	3	4
27	что иное как	8	3
28	на первый план	1	3
29	хотя бы и	2	3
30	точно так же	2	3
31	и в частности	2	3
32	не есть ни	9	3
33	не просто как	1	3
34	и в этом	3	3
35	тех или других	3	3
36	или по крайней	3	3
37	в каком случае	1	3
38	не может быть	6	3
39	есть не что	5	3
40	это значит что	7	3
41	можно сказать что	1	3
42	не что иное	8	3
43	все на свете	3	3
44	только тогда когда	4	3
45	здесь идет речь	1	2
46	и есть то	1	2
47	представим себе что	2	2
48	как только мы	2	2
49	и той же	3	2
50	имеется в виду	3	2
51	можно говорить о	1	2
52	также и то	1	2
53	не имеет никакого	2	2
54	может быть только	1	2
55	то или иное	3	2
56	содержит в себе	1	2
57	есть то что	5	2
58	в том случае	1	2
59	не имеет никаких	1	2
60	для того чтобы	5	2
61	не только в	1	2
62	само по себе	4	2
63	имеет ничего общего	2	2
64	но это будет	1	2
65	это возможно только	1	2
66	не имеет ничего	2	2
67	того или другого	2	2
68	одной и той	3	2
69	и ни в	1	2
70	это и есть	4	2
71	та или иная	2	2
72	связи с этим	1	2
73	ничего общего с	2	2
74	а не просто	1	2
75	не только не	1	2
76	но никак не	1	2
77	вопрос о том	1	2
78	подобно тому как	4	2
79	и прежде всего	1	2
80	друг от друга	1	2
81	ни от чего	2	2
82	тем более не	3	2
83	мы еще не	1	2
84	не есть просто	3	2
85	и что же	1	1
86	то одно что	1	1
87	имеет значение только	1	1
88	не может не	1	1
89	тот же самый	1	1
90	предыдущем изложении мы	1	1
91	что в этом	1	1
92	тем более ничего	1	1
93	прямо сказать что	1	1
94	только потому что	1	1
95	частного к общему	1	1
96	но только не	2	1
97	иметь в виду	2	1
98	или что оно	1	1
99	ясно что с	1	1
100	очень и очень	1	1
101	это было бы	1	1
102	и нет ничего	2	1
103	что в данном	1	1
104	от чего не	2	1
105	ничего не говорим	1	1
106	отличаются друг от	1	1
107	обязательно должны быть	1	1
108	о том как	2	1
109	нет и никакого	1	1
110	же как и	1	1
111	тут имеется в	1	1
112	он не может	1	1
113	и не только	1	1
114	как таковой и	2	1
115	и не может	1	1
116	том случае если	1	1
117	в зависимости от	1	1
118	пункте нашего исследования	1	1
119	сказать что отношения	1	1
120	на самом же	1	1
121	значит что оно	1	1
122	в собственном смысле	2	1
123	и не будет	1	1
124	что она не	1	1
125	совершенно ясно что	1	1
126	том что тут	1	1
127	и все на	2	1
128	но это не	1	1
129	об этой последней	1	1
130	уже не есть	1	1
131	на свете и	1	1
132	тем или другим	2	1
133	тогда когда есть	1	1
134	своими корнями в	1	1
135	однако все эти	1	1
136	то и другое	2	1
137	возникает вопрос о	1	1
138	и тем не	1	1
139	и вообще не	1	1
140	она должна быть	1	1
141	говорить не о	1	1
142	и в то	2	1
143	каком смысле не	1	1
144	что не есть	1	1
145	все что было	1	1
146	и не имеет	1	1
147	мы впервые начинаем	1	1
148	того что он	4	1
149	мы не знаем	1	1
150	только о пространстве	1	1
151	а это значит	1	1
152	возможно только потому	1	1
153	и этот момент	1	1
154	то тем самым	1	1
155	можно только тогда	1	1
156	даже и это	1	1
157	как и вообще	1	1
158	в нашем случае	1	1
159	которая ничего не	1	1
160	уже о том	2	1
161	же это вдруг	1	1
162	где же тут	1	1
163	мы отнюдь не	1	1
164	в предыдущем изложении	1	1
165	можно прямо сказать	1	1
166	уходит своими корнями	1	1
167	и пожалуй даже	1	1
168	потому что мы	2	1
169	иной раз даже	1	1
170	в каком смысле	1	1
171	самом же деле	1	1
172	было и не	1	1
173	должны сказать что	1	1
174	т д это	1	1
175	при всех своих	1	1
176	это должно быть	1	1
177	есть ни просто	1	1
178	что содержится в	1	1
179	но тем не	1	1
180	то обстоятельство что	1	1
181	от того что	2	1
182	в подлинном смысле	1	1
183	то ни другое	1	1
184	и та или	1	1
185	мы должны сказать	1	1
186	не говорим о	1	1
187	хотя бы в	1	1
188	отдельных и специальных	1	1
189	то для чего	1	1
190	и тем более	4	1
191	ни с чем	1	1
192	ни одна из	1	1
193	содержать в себе	1	1
194	лежащее в основе	1	1
195	той или иной	1	1
196	но все же	1	1
197	ту или иную	2	1
198	случае не есть	2	1
199	думает что если	1	1
200	ни о каком	1	1
201	ни то ни	1	1
202	гораздо ближе к	1	1
203	что тут имеется	1	1
204	и возможно что	1	1
205	в свете этой	1	1
206	допустим что мы	1	1
207	более ничего не	1	1
208	обязательно с тем	1	1
209	мы сказали что	1	1
210	одна из этих	1	1
211	есть ни то	1	1
212	которую можно назвать	1	1
213	мы не могли	1	1
214	которая хотя и	1	1
