N	2gram	Bakhtin_Fr_1	Istorich
1	и в	65	26
2	так как	6	18
3	мы имеем	1	14
4	никогда не	6	13
5	потому что	5	13
6	и на	11	12
7	в этом	15	12
8	в том	16	12
9	что в	3	12
10	может быть	6	11
11	связь с	5	11
12	не только	10	10
13	том что	6	10
14	представления о	2	10
15	с другой	3	10
16	и не	22	10
17	еще не	6	9
18	представление о	1	9
19	что он	3	9
20	но и	10	9
21	и это	2	8
22	все эти	10	8
23	все же	6	8
24	в нем	13	8
25	с ним	3	8
26	другой стороны	1	8
27	например в	2	7
28	но в	14	7
29	и его	10	7
30	о том	2	7
31	с одной	2	7
32	уже не	3	7
33	представлений о	1	7
34	у него	1	7
35	превращается в	5	7
36	одной стороны	2	7
37	мы уже	12	6
38	мы не	1	6
39	как в	5	6
40	как он	1	6
41	так в	1	6
42	и с	3	6
43	то что	3	6
44	связан с	3	6
45	в более	3	6
46	не может	3	6
47	то же	1	5
48	в ней	6	5
49	и этим	2	5
50	как и	5	5
51	в то	1	5
52	так и	10	5
53	в его	9	5
54	мы видим	2	5
55	только в	7	5
56	тем что	1	5
57	связаны с	3	5
58	у нас	1	5
59	там где	1	5
60	как это	1	5
61	этот мотив	1	5
62	его в	7	5
63	как мы	6	4
64	и он	2	4
65	с его	5	4
66	но как	3	4
67	этого мотива	1	4
68	из этих	2	4
69	имеем в	1	4
70	на его	2	4
71	и по	2	4
72	здесь мы	1	4
73	это не	3	4
74	на землю	3	4
75	здесь же	1	4
76	в очень	1	4
77	здесь еще	2	4
78	но здесь	1	4
79	что и	1	4
80	он имеет	1	4
81	в других	3	4
82	до сих	4	4
83	прежде всего	11	4
84	как бы	22	4
85	в это	2	4
86	сих пор	4	4
87	в книге	2	4
88	но это	3	4
89	есть и	1	4
90	все что	1	4
91	связана с	5	3
92	так у	1	3
93	из которых	1	3
94	с солнцем	1	3
95	или иное	1	3
96	и наконец	2	3
97	в себе	3	3
98	вообще не	1	3
99	главным образом	6	3
100	при этом	6	3
101	и вот	2	3
102	так например	2	3
103	в них	5	3
104	нет в	1	3
105	такой же	1	3
106	в своей	5	3
107	и ее	1	3
108	в одном	5	3
109	не в	4	3
110	их в	2	3
111	она не	1	3
112	на котором	3	3
113	не потому	1	3
114	могут быть	2	3
115	вот почему	1	3
116	и другие	8	3
117	мы рассмотрим	1	3
118	от него	2	3
119	стороны он	1	3
120	один из	1	3
121	и действительно	1	3
122	и других	3	3
123	эти три	1	3
124	от того	2	3
125	и только	1	3
126	со стороны	1	3
127	далеко не	3	3
128	от этого	1	3
129	не было	1	3
130	в частности	5	3
131	наряду с	2	3
132	в тех	3	3
133	и от	2	3
134	кроме того	2	3
135	или в	2	3
136	на первый	1	3
137	еще в	1	3
138	и эта	3	3
139	сказать что	6	3
140	как на	1	3
141	в своих	5	3
142	к этому	1	3
143	они не	1	3
144	нам кажется	2	2
145	с рождением	3	2
146	здесь и	4	2
147	и больше	1	2
148	книге о	2	2
149	не умирает	1	2
150	здесь уже	1	2
151	всех его	2	2
152	первобытных народов	1	2
153	он был	2	2
154	первый план	1	2
155	но не	2	2
156	по отношению	1	2
157	в свои	1	2
158	на то	1	2
159	с этим	1	2
160	в своем	8	2
161	то или	1	2
162	что касается	1	2
163	и как	1	2
164	в фольклоре	1	2
165	и конечно	1	2
166	в этой	4	2
167	и они	1	2
168	то и	1	2
169	и до	4	2
170	но он	1	2
171	враг и	1	2
172	он не	2	2
173	чтобы они	1	2
174	из него	1	2
175	людей и	1	2
176	можно было	1	2
177	но все	3	2
178	человека в	1	2
179	на этой	3	2
180	было бы	1	2
181	стоит на	1	2
182	здесь нет	1	2
183	смерть и	1	2
184	ступенях развития	1	2
185	вовсе не	18	2
186	здесь она	1	2
187	в эту	1	2
188	земли и	5	2
189	человеком и	1	2
190	в которых	1	2
191	своего рода	1	2
192	которые в	1	2
193	находится на	1	2
194	без всяких	1	2
195	есть еще	1	2
196	где нет	1	2
197	на эти	1	2
198	даже в	3	2
199	тем самым	1	2
200	одна из	1	2
201	на него	2	2
202	не могло	1	2
203	не вполне	2	2
204	тела и	6	2
205	иного мира	1	2
206	ее на	1	2
207	отличается от	1	2
208	к тому	2	2
209	например на	1	2
210	что при	1	2
211	где он	1	2
212	в свое	2	2
213	но при	2	2
214	здесь не	1	2
215	очень интересный	1	2
216	и сам	1	2
217	с собой	1	2
218	ничего не	3	2
219	эта сторона	1	2
220	сводится к	1	2
221	можно сказать	2	2
222	ранних ступенях	1	2
223	отметить что	2	2
224	в форме	3	2
225	того что	2	2
226	еще одну	1	2
227	всяком случае	1	2
228	смерти и	2	2
229	и др	24	2
230	что не	2	2
231	в некоторых	2	2
232	а не	1	2
233	о чем	1	2
234	он и	3	2
235	уже давно	1	2
236	к себе	2	2
237	отношению к	1	2
238	быть только	2	2
239	нам еще	1	2
240	и формы	1	2
241	что мы	2	2
242	но для	3	2
243	под названием	1	2
244	мы найдем	2	2
245	мира и	4	2
246	для нас	4	2
247	в этих	2	2
248	смерти в	1	2
249	представления и	1	2
250	с ними	1	2
251	можно наблюдать	1	2
252	жизни и	7	2
253	также не	1	2
254	во всяком	1	2
255	речь идет	1	1
256	отношения к	2	1
257	одним из	2	1
258	они представляют	1	1
259	не видим	1	1
260	он показывает	1	1
261	в связи	1	1
262	которые были	1	1
263	между двумя	1	1
264	смерть в	2	1
265	оно было	1	1
266	в какой-то	1	1
267	его связь	2	1
268	а как	1	1
269	если я	1	1
270	мифа о	1	1
271	на первом	1	1
272	и ранний	1	1
273	ступени развития	1	1
274	нам в	1	1
275	именно к	1	1
276	со смертью	1	1
277	совпадает с	1	1
278	историческое явление	1	1
279	через тело	1	1
280	не получил	2	1
281	животными и	1	1
282	на них	2	1
283	совершенно чуждо	2	1
284	не имел	1	1
285	во всех	9	1
286	еще далеко	1	1
287	же она	1	1
288	вступают в	1	1
289	отличие от	5	1
290	а превращается	1	1
291	не просто	3	1
292	сеют и	1	1
293	которые не	1	1
294	концепцию мы	1	1
295	это одно	1	1
296	так называемая	1	1
297	этого развития	1	1
298	что как	1	1
299	не хватает	1	1
300	как нам	1	1
301	им в	1	1
302	в полном	1	1
303	хотя и	2	1
304	как уже	1	1
305	его к	2	1
306	и к	4	1
307	нет здесь	1	1
308	есть ли	1	1
309	в этот	1	1
310	смерти с	1	1
311	в целом	2	1
312	он в	1	1
313	связанного с	1	1
314	раз в	1	1
315	по форме	1	1
316	он является	1	1
317	лица и	1	1
318	но на	3	1
319	этот процесс	1	1
320	и если	1	1
321	жизнью и	1	1
322	по-видимому не	1	1
323	во-вторых они	1	1
324	она становится	1	1
325	ниже здесь	1	1
326	достаточно полно	1	1
327	он так	2	1
328	свое время	2	1
329	смертью в	1	1
330	оно само	1	1
331	на этом	1	1
332	они на	1	1
333	как они	1	1
334	а затем	2	1
335	что все	1	1
336	дальше мы	1	1
337	связанные с	1	1
338	и может	1	1
339	народа его	1	1
340	на все	2	1
341	то есть	45	1
342	в свой	2	1
343	в жизни	4	1
344	был и	1	1
345	о которых	1	1
346	она и	1	1
347	совершенно иного	1	1
348	оно имеет	1	1
349	самых ранних	1	1
350	остается в	1	1
351	одно из	6	1
352	об особом	1	1
353	точки зрения	7	1
354	от своего	2	1
355	и при	1	1
356	мысль и	1	1
357	можно найти	1	1
358	не столько	1	1
359	было очень	1	1
360	не представляется	1	1
361	большую роль	1	1
362	невозможно нужно	1	1
363	этой стадии	1	1
364	и новые	1	1
365	вниз в	1	1
366	все это	9	1
367	по ту	1	1
368	и более	1	1
369	тому чтобы	1	1
370	более древних	1	1
371	сам он	1	1
372	и вся	1	1
373	и очень	2	1
374	с развитием	1	1
375	в тело	1	1
376	можно ли	1	1
377	чистом виде	1	1
378	на три	1	1
379	при всех	2	1
380	не менее	1	1
381	в таких	2	1
382	а иногда	2	1
383	мира не	1	1
384	что с	1	1
385	строя и	2	1
386	считает что	1	1
387	принадлежат к	1	1
388	это всегда	2	1
389	в основе	8	1
390	того чтобы	1	1
391	следовательно и	1	1
392	нет места	1	1
393	не видели	1	1
394	смерти а	1	1
395	тела это	1	1
396	по своей	3	1
397	уже говорили	7	1
398	со своим	1	1
399	на самых	1	1
400	что на	1	1
401	в области	7	1
402	человека с	1	1
403	начиная с	2	1
404	места для	1	1
405	не могут	3	1
406	есть только	2	1
407	числе и	7	1
408	тех же	1	1
409	быть наиболее	1	1
410	в наши	2	1
411	время он	1	1
412	бы ни	2	1
413	раньше что	1	1
414	в ее	3	1
415	некоторые стороны	1	1
416	выше с	1	1
417	идет не	1	1
418	приводит к	2	1
419	мы наблюдаем	1	1
420	людей он	1	1
421	те же	1	1
422	здесь как	1	1
423	отсюда и	1	1
424	особый интерес	1	1
425	это только	1	1
426	жизнь и	1	1
427	место но	1	1
428	всегда имеет	1	1
429	в обряде	1	1
430	стремление к	2	1
431	нас и	1	1
432	об этом	1	1
433	с человеком	1	1
434	образом в	2	1
435	находится в	1	1
436	них не	1	1
437	приближается к	1	1
438	и здесь	3	1
439	и возможно	1	1
440	др в	2	1
441	преисподней в	1	1
442	от земли	1	1
443	все его	1	1
444	этих двух	2	1
445	должно было	1	1
446	воспринимается как	2	1
447	к нему	3	1
448	между тем	5	1
449	но дело	1	1
450	позволит нам	2	1
451	находит свое	1	1
452	выступает как	1	1
453	них в	1	1
454	наконец в	1	1
455	с комическим	1	1
456	сложное и	1	1
457	в свете	2	1
458	двух противоречивых	1	1
459	с которыми	1	1
460	это приводит	1	1
461	древнейшей формой	1	1
462	но с	2	1
463	ее то	1	1
464	выше и	1	1
465	на другие	1	1
466	этот вопрос	2	1
467	его душу	1	1
468	ли он	1	1
469	друг друга	3	1
470	отделено от	1	1
471	иногда сам	1	1
472	в изобразительном	1	1
473	поэтому и	4	1
474	от них	1	1
475	античности и	2	1
476	же и	1	1
477	есть в	5	1
478	одной из	1	1
479	уже в	1	1
480	или даже	2	1
481	не стал	1	1
482	языка но	1	1
483	же объясняется	1	1
484	его и	1	1
485	где бы	1	1
486	степени еще	1	1
487	мир в	3	1
488	был бы	1	1
489	эта концепция	1	1
490	для него	5	1
491	стоит и	1	1
492	его у	1	1
493	отношение к	4	1
494	к ним	1	1
495	при всей	2	1
496	ту сторону	1	1
497	случае не	1	1
498	и пр	5	1
499	но уже	1	1
500	для того	1	1
501	в особенности	2	1
502	именно как	1	1
503	и даже	8	1
504	а на	1	1
505	на примере	1	1
506	объяснение в	1	1
507	типична для	1	1
508	именно в	1	1
509	и создает	1	1
510	в меньшей	1	1
511	жизни народа	1	1
512	еще и	5	1
513	с другом	1	1
514	понять этот	1	1
515	причем как	1	1
516	он только	1	1
517	это прежде	1	1
518	не знает	6	1
519	не исключает	1	1
520	его как	1	1
521	план выдвигается	1	1
522	спустился в	1	1
523	и мотив	1	1
524	других местах	1	1
525	под влиянием	1	1
526	несмотря на	2	1
527	для этой	1	1
528	мог быть	1	1
529	этой же	1	1
530	что такие	1	1
531	еще раз	2	1
532	связанных с	1	1
533	подобного рода	1	1
534	форме в	1	1
535	перейти в	1	1
536	он говорит	1	1
537	видит в	1	1
538	если оно	1	1
539	это так	1	1
540	первоначально в	1	1
541	в мир	2	1
542	выше в	1	1
543	друг с	1	1
544	и такие	1	1
545	смеха мы	1	1
546	здесь так	1	1
547	при переходе	1	1
548	этот не	1	1
549	на время	3	1
550	несколько слов	1	1
551	и была	1	1
552	в так	1	1
553	между прочим	2	1
554	божества и	1	1
555	представляют особый	1	1
556	но разумеется	1	1
557	не является	3	1
558	и для	2	1
559	и часто	2	1
560	однако и	1	1
561	всего мира	2	1
562	ее но	1	1
563	бы в	1	1
564	и могли	1	1
565	новые формы	1	1
566	но зато	1	1
567	же в	2	1
568	имея в	1	1
569	знают только	1	1
570	здесь только	2	1
571	от ее	1	1
572	сохранились в	1	1
573	в народной	2	1
574	между ними	4	1
575	они были	6	1
576	в живописи	2	1
577	этап в	1	1
578	на этот	2	1
579	оно не	1	1
580	материальное начало	1	1
581	но еще	1	1
582	то оно	1	1
583	это в	4	1
584	в противоположность	2	1
585	в таком	2	1
586	в загробном	1	1
587	том числе	10	1
