N	3gram	Bakhtin_Pr_1	FransuaR
1	в том что	3	6
2	как мы уже	1	5
3	той или иной	2	5
4	до сих пор	1	4
5	в отличие от	5	4
6	всех этих явлений	1	4
7	то есть в	1	4
8	с точки зрения	6	3
9	на самом же	1	3
10	в этом отношении	2	3
11	в известной мере	1	3
12	в применении к	3	3
13	самом же деле	1	3
14	выходит за пределы	1	3
15	и прежде всего	5	3
16	в самой литературе	1	2
17	и др в	2	2
18	к себе самому	1	2
19	дело в том	1	2
20	на самом деле	3	2
21	и в других	1	2
22	не входит в	4	2
23	но и в	2	2
24	на этот вопрос	1	2
25	в основе своей	3	2
26	и в частности	2	2
27	в узком смысле	1	2
28	его связь с	1	2
29	мир в его	1	2
30	с одной стороны	3	2
31	в свое время	1	2
32	то есть только	1	2
33	и в том	1	2
34	в значительной степени	1	2
35	так и в	2	2
36	в значительной своей	1	2
37	на протяжении всего	1	2
38	в большинстве случаев	5	2
39	во всех его	4	2
40	можно сказать что	2	1
41	и может быть	1	1
42	а между тем	1	1
43	и в общем	1	1
44	зрения на мир	1	1
45	или хотя бы	1	1
46	только в пределах	1	1
47	конечно и в	1	1
48	культуры и в	1	1
49	это можно выразить	1	1
50	следует однако отметить	1	1
51	по отношению к	19	1
52	в самом деле	3	1
53	в настоящее время	1	1
54	рядом с ним	1	1
55	в более широкие	1	1
56	существенное отношение к	1	1
57	на первый план	2	1
58	и в области	2	1
59	и его художественное	1	1
60	и не может	2	1
61	сами по себе	1	1
62	но здесь она	1	1
63	и не к	1	1
64	и др и	1	1
65	но несмотря на	1	1
66	резко отличается от	1	1
67	и выражения и	1	1
68	здесь входит в	1	1
69	и ничего не	1	1
70	это как бы	1	1
71	не могла бы	1	1
72	может быть только	3	1
73	его в области	1	1
74	то или иное	2	1
75	направлен не на	1	1
76	и искусства и	1	1
77	то есть его	2	1
78	до известной степени	1	1
79	входит в наши	1	1
80	не чем иным	1	1
81	то на фоне	1	1
82	и в них	2	1
83	но в то	1	1
84	в меньшей степени	1	1
85	в какой мере	2	1
86	в ней в	1	1
87	и не вполне	1	1
88	правильная постановка проблемы	1	1
89	до того времени	1	1
90	не могут быть	2	1
91	в связи с	1	1
92	жизни и искусства	1	1
93	в наши задачи	1	1
94	единый в своем	1	1
95	мы будем называть	1	1
96	но в основе	1	1
97	и в романе	1	1
98	с другой стороны	4	1
99	художественное творчество и	3	1
100	в его целом	5	1
101	не может быть	11	1
102	можно определить как	1	1
103	то же время	3	1
104	так например в	1	1
105	в нем нет	1	1
106	чем иным как	1	1
107	и пр в	1	1
108	характерно и для	1	1
109	свою связь с	1	1
110	никогда не может	2	1
111	начало и конец	2	1
112	находит свое отражение	1	1
113	свое отражение в	1	1
114	но вся эта	1	1
115	бы они ни	1	1
116	для того чтобы	2	1
117	в то же	3	1
118	отличающая его от	1	1
119	мы уже указывали	1	1
120	и в нем	3	1
121	не только в	2	1
122	в своем роде	1	1
123	все то что	3	1
124	необходимо подчеркнуть что	1	1
125	не может стать	1	1
