N	2gram	Voloshinov_1	StatiiOP
1	и в	19	25
2	в этом	16	24
3	у пушкина	1	22
4	в том	6	20
5	что он	2	19
6	может быть	26	19
7	тем что	2	19
8	что в	4	19
9	что это	1	16
10	том что	3	15
11	в этой	1	14
12	и пр	12	13
13	не только	8	12
14	в его	6	12
15	то что	8	12
16	так что	1	11
17	таким образом	17	10
18	прежде всего	13	10
19	и не	26	10
20	но и	8	9
21	все это	3	8
22	о том	2	8
23	в языке	4	8
24	в своих	2	8
25	с этим	4	7
26	это не	1	7
27	было бы	4	7
28	в то	3	7
29	не может	24	7
30	точки зрения	34	7
31	что такое	2	7
32	место в	3	6
33	и на	4	6
34	как в	4	6
35	из этих	2	6
36	не в	5	6
37	в русской	2	6
38	между тем	3	6
39	только в	9	6
40	в конце	5	6
41	в области	3	6
42	в россии	1	6
43	как бы	15	6
44	а в	4	6
45	отношения между	1	5
46	то же	7	5
47	ответ на	1	5
48	независимо от	2	5
49	но в	7	5
50	он не	3	5
51	на почве	6	5
52	ни в	2	5
53	в котором	3	5
54	потому что	1	5
55	и это	3	5
56	так и	11	5
57	отметить что	1	5
58	с другой	5	5
59	а не	7	5
60	такого рода	1	5
61	того что	3	5
62	другой стороны	6	5
63	например в	1	4
64	в которой	3	4
65	из которых	2	4
66	в чем	2	4
67	точка зрения	7	4
68	в общем	1	4
69	относится к	1	4
70	все же	8	4
71	не было	3	4
72	и к	3	4
73	то в	2	4
74	в целом	1	4
75	в каждом	7	4
76	лишь в	9	4
77	этом смысле	2	4
78	и тем	1	4
79	с тем	1	4
80	как и	12	4
81	а как	3	4
82	у нас	2	4
83	в устах	1	4
84	с точки	20	4
85	ничего не	6	4
86	к ней	1	4
87	этом отношении	3	4
88	в каком	3	4
89	связана с	2	4
90	отличается от	1	4
91	в ней	4	4
92	и с	2	4
93	если бы	2	4
94	можно сказать	3	4
95	к нему	1	4
96	мы видим	1	4
97	всего в	1	4
98	в качестве	2	4
99	и др	2	4
100	в начале	5	4
101	всяком случае	2	4
102	отношение к	1	4
103	в особенности	1	4
104	xix века	3	4
105	в смысле	6	4
106	и для	11	4
107	сказать что	4	4
108	была бы	1	4
109	в своей	3	4
110	из этого	2	4
111	можно назвать	1	4
112	во всяком	5	4
113	говорить о	1	3
114	с его	1	3
115	кроме того	6	3
116	и наконец	1	3
117	все эти	7	3
118	и если	1	3
119	всех этих	1	3
120	от нее	2	3
121	в другом	2	3
122	нет в	1	3
123	что я	1	3
124	и более	2	3
125	на эти	1	3
126	тому что	2	3
127	во время	1	3
128	на язык	3	3
129	же время	3	3
130	связи с	11	3
131	и здесь	6	3
132	что все	2	3
133	со стороны	1	3
134	и что	1	3
135	и его	19	3
136	тесно связана	2	3
137	уже не	1	3
138	уже в	1	3
139	от единства	1	3
140	для него	9	3
141	так как	2	3
142	в системе	1	3
143	как раз	2	3
144	не является	4	3
145	связан с	1	3
146	что для	1	3
147	одной стороны	1	3
148	до конца	5	3
149	что мы	1	3
150	его как	1	3
151	в связи	7	3
152	с этой	2	3
153	между прочим	1	3
154	находит свое	1	3
155	конце концов	3	3
156	к этому	5	3
157	в какой	3	3
158	самом деле	10	2
159	он может	3	2
160	той же	2	2
161	в сущности	3	2
162	того же	6	2
163	в каждой	1	2
164	которое он	1	2
165	во всех	7	2
166	но как	1	2
167	не просто	2	2
168	себе отчет	2	2
169	нет и	4	2
170	большое значение	1	2
171	более и	1	2
172	его к	2	2
173	в самом	10	2
174	формы в	2	2
175	во многих	1	2
176	и тот	4	2
177	так сказать	6	2
178	не как	2	2
179	в плане	1	2
180	и по	1	2
181	но все	3	2
182	и может	1	2
183	а по	1	2
184	отчет в	2	2
185	ее в	1	2
186	между собою	1	2
187	жизни но	2	2
188	мы не	6	2
189	нас не	1	2
190	можно найти	1	2
191	не столько	4	2
192	точку зрения	2	2
193	которые в	1	2
194	тем не	2	2
195	для этого	1	2
196	если и	1	2
197	в отношении	4	2
198	не менее	4	2
199	самого начала	4	2
200	тогда когда	1	2
201	одна из	2	2
202	к этим	3	2
203	так чтобы	1	2
204	не имеет	3	2
205	никогда не	2	2
206	бы между	1	2
207	найти в	1	2
208	и всегда	1	2
209	слова как	7	2
210	этих двух	1	2
211	в русском	1	2
212	от того	4	2
213	близостью к	1	2
214	могут быть	2	2
215	к тому	2	2
216	темы и	2	2
217	для того	4	2
218	должен быть	1	2
219	как мы	13	2
220	то она	1	2
221	с ее	2	2
222	в виду	2	2
223	на основе	1	2
224	с самого	4	2
225	на нее	1	2
226	или в	2	2
227	времени и	1	2
228	здесь нет	1	2
229	одного из	3	2
230	с одной	1	2
231	и во	2	2
232	от них	1	2
233	а потому	1	2
234	в форме	1	2
235	и только	2	2
236	и других	2	2
237	еще не	4	2
238	смысле является	1	2
239	отказ от	1	2
240	и ее	3	2
241	во втором	2	2
242	при помощи	1	2
243	вовсе не	5	2
244	или иной	3	2
245	пришли к	1	2
246	до сих	8	2
247	слово в	3	2
248	себя и	1	2
249	что не	2	2
250	в одной	2	2
251	в рамках	1	2
252	но не	1	2
253	в последнем	1	2
254	быть не	1	2
255	этого слова	2	2
256	сих пор	8	2
257	это был	1	2
258	является как	1	2
259	с элементами	1	2
260	в результате	9	2
261	его не	1	2
262	пр в	3	2
263	в духе	1	2
264	и ни	1	2
265	же к	1	2
266	в интересах	1	2
267	все более	1	2
268	одной из	3	2
269	в свою	2	2
270	к этой	2	2
271	гораздо более	1	2
272	границы между	1	1
273	ту же	2	1
274	свою тему	1	1
275	за пределы	5	1
276	одним из	2	1
277	также и	1	1
278	языка с	2	1
279	по отдельным	1	1
280	и то	1	1
281	на самом	3	1
282	переход от	4	1
283	идет о	1	1
284	тем же	1	1
285	и так	1	1
286	в первом	3	1
287	не хочет	1	1
288	по преимуществу	5	1
289	и до	1	1
290	свое место	1	1
291	основных вопросов	2	1
292	должна быть	2	1
293	этом направлении	1	1
294	из всех	1	1
