N	2gram	Propp_Isto_4	Myshleni
1	с помощью	2	42
2	и в	26	25
3	в развитии	1	24
4	в том	3	23
5	на основе	1	22
6	том что	3	20
7	таким образом	10	17
8	так же	18	17
9	что в	14	17
10	с тем	2	16
11	в основе	1	16
12	как и	7	15
13	в его	5	15
14	то что	16	15
15	в этом	7	14
16	вместе с	6	14
17	между собой	1	13
18	может быть	14	13
19	в целом	2	13
20	так как	9	12
21	в качестве	7	12
22	в мышлении	2	11
23	что они	6	10
24	перед нами	3	10
25	и что	5	10
26	что и	9	10
27	было бы	2	10
28	того что	2	10
29	только в	3	10
30	как бы	3	10
31	и не	9	10
32	мы не	1	9
33	связи с	3	9
34	ни в	2	9
35	как в	7	9
36	как мы	5	8
37	тем что	5	8
38	показывает что	10	8
39	по своей	2	7
40	все эти	3	7
41	по себе	2	7
42	в области	2	7
43	является то	1	7
44	уже в	2	7
45	мы можем	6	7
46	что мы	3	7
47	как это	3	7
48	формы мышления	1	7
49	же как	13	6
50	совпадает с	1	6
51	зависимости от	1	6
52	и на	2	6
53	но не	5	6
54	потому что	6	6
55	представляет собой	2	6
56	не только	15	6
57	в силу	5	6
58	не может	6	6
59	мы видели	6	6
60	точки зрения	1	6
61	не в	5	6
62	не менее	2	6
63	один из	1	6
64	что он	10	6
65	и у	5	6
66	с другой	4	6
67	в связи	2	6
68	в основном	1	6
69	все это	2	6
70	все же	9	6
71	мы должны	5	6
72	одним из	1	5
73	в зависимости	1	5
74	мы уже	5	5
75	с ее	1	5
76	как говорит	1	5
77	и как	5	5
78	и к	1	5
79	что это	2	5
80	что она	3	5
81	при этом	3	5
82	и по	5	5
83	на этой	1	5
84	тем не	2	5
85	и другое	1	5
86	но это	3	5
87	могут быть	6	5
88	о том	4	5
89	так и	10	5
90	если бы	2	5
91	в этой	2	5
92	показывают что	2	5
93	именно в	1	5
94	из которых	5	5
95	мы имеем	7	4
96	время как	1	4
97	еще не	6	4
98	которые не	1	4
99	в своем	2	4
100	из этих	3	4
101	на то	3	4
102	он не	7	4
103	как с	1	4
104	совпадают с	1	4
105	той же	1	4
106	к которым	5	4
107	не мог	3	4
108	в то	1	4
109	тогда когда	1	4
110	этого слова	2	4
111	никогда не	2	4
112	то и	1	4
113	не могут	2	4
114	к тому	1	4
115	и это	1	4
116	то время	1	4
117	приводит к	1	4
118	мог бы	1	4
119	по сравнению	3	4
120	в ход	1	4
121	с ним	1	4
122	связь между	2	4
123	его состав	1	4
124	рассматриваться как	1	4
125	из них	2	4
126	мы знаем	8	4
127	говорит он	1	4
128	могло бы	2	4
129	друг друга	1	4
130	речь и	1	4
131	от того	2	4
132	но и	12	4
133	в ряде	1	4
134	прежде всего	1	4
135	там где	3	4
136	независимо от	1	4
137	с этим	2	4
138	смысле этого	2	4
139	и все	2	4
140	а в	8	4
141	сказать что	2	4
142	мы увидим	3	4
143	в частности	2	4
144	переход от	1	3
145	в котором	1	3
146	эта форма	2	3
147	видели что	3	3
148	но как	1	3
149	если в	1	3
150	его развития	1	3
151	когда он	6	3
152	его к	3	3
153	им в	1	3
154	но на	1	3
155	что эти	1	3
156	как он	6	3
157	не как	1	3
158	на этом	2	3
159	его в	9	3
160	можно считать	2	3
161	в которых	4	3
162	их в	7	3
163	того как	4	3
164	во всем	3	3
165	предметов в	1	3
166	не есть	2	3
167	ничего общего	1	3
168	на том	2	3
169	и которые	1	3
170	является в	1	3
171	или иная	1	3
172	в него	1	3
173	мы видим	6	3
174	с ними	5	3
175	этот вопрос	2	3
176	путь к	1	3
177	не можем	1	3
178	если мы	1	3
179	в виде	2	3
180	и их	2	3
181	к которому	1	3
182	а с	1	3
183	связь с	12	3
184	эти исследования	1	3
185	сравнению с	3	3
186	наряду с	3	3
187	с этой	2	3
188	пути к	1	3
189	в результате	1	3
190	между ними	3	3
191	другой стороны	4	3
