N	3gram	Losev_Prob_2	Dialekti
1	и т д	6	23
2	это значит что	3	21
3	в таком случае	10	10
4	тем не менее	12	10
5	не только не	2	7
6	что иное как	3	6
7	а не просто	2	6
8	не может быть	3	6
9	не что иное	3	6
10	вовсе не есть	10	5
11	в самом деле	2	5
12	по крайней мере	6	5
13	есть то что	2	5
14	само по себе	2	5
15	о том что	14	5
16	то это значит	2	4
17	подобно тому как	2	4
18	ничем не отличается	2	4
19	значит что он	1	4
20	на первый план	3	4
21	не отличается от	1	4
22	то время как	1	4
23	в то время	1	4
24	сама по себе	4	4
25	не есть просто	2	4
26	крайней мере в	2	3
27	и не только	1	3
28	имеется в виду	2	3
29	как раз и	4	3
30	сами по себе	2	3
31	даже и не	2	3
32	того что он	1	3
33	с одной стороны	5	3
34	не есть ни	3	3
35	в каком смысле	1	3
36	в том что	4	3
37	есть не что	3	3
38	ни в каком	4	3
39	не есть нечто	1	3
40	то что мы	7	3
41	и что такое	3	3
42	и прежде всего	2	3
43	на то что	4	3
44	от чего не	1	3
45	только тогда когда	3	3
46	ни от чего	2	3
47	она и есть	1	2
48	оно ничем не	1	2
49	это было бы	1	2
50	не говоря уже	4	2
51	и нет ничего	1	2
52	но то что	1	2
53	но даже и	1	2
54	того или иного	5	2
55	он не может	1	2
56	в крайнем случае	2	2
57	тот или иной	4	2
58	говоря уже о	4	2
59	не есть материя	1	2
60	точно так же	3	2
61	и можно ли	1	2
62	тем более не	2	2
63	и тем не	1	2
64	в зависимости от	1	2
65	так же как	1	2
66	а не что-нибудь	1	2
67	что не есть	1	2
68	и то же	1	2
69	и в этом	3	2
70	ничего не знает	2	2
71	можно только тогда	1	2
72	с другой стороны	5	2
73	где же тут	1	2
74	и не просто	5	2
75	во всяком случае	10	2
76	случае не есть	1	2
77	что же такое	4	2
78	не может существовать	1	2
79	иметь в виду	1	2
80	мы не можем	1	2
81	это и есть	2	2
82	что отнюдь не	1	2
83	той или иной	1	2
84	что нет ничего	1	2
85	в вопросе о	1	2
86	для нас в	1	2
87	если иметь в	1	2
88	так или иначе	6	2
89	одна из самых	1	2
90	таким образом что	1	1
91	то одно что	1	1
92	том что в	2	1
93	уже перестает быть	1	1
94	ничего и не	1	1
95	и есть то	2	1
96	в чистом виде	3	1
97	если я буду	1	1
98	уже тем более	1	1
99	и той же	2	1
100	уж тем более	5	1
101	ли будет в	1	1
