N	3gram	Propp_Isto_1	Myshleni
1	в том что	4	21
2	для того чтобы	1	10
3	с одной стороны	4	7
4	в зависимости от	2	6
5	в связи с	3	6
6	не может быть	7	6
7	на то что	4	6
8	по отношению к	3	5
9	можно было бы	3	5
10	на этот вопрос	2	5
11	мы могли бы	1	4
12	в том чтобы	1	4
13	о том что	3	4
14	в отличие от	2	3
15	смысле этого слова	1	3
16	мы видели что	2	3
17	мы не можем	2	3
18	по этому поводу	2	3
19	в этом отношении	1	3
20	мы должны будем	4	2
21	в другом месте	1	2
22	более или менее	5	2
23	пришел бы к	1	2
24	подобно тому как	1	2
25	в этом смысле	1	2
26	одной стороны и	1	2
27	к тому чтобы	1	2
28	должны были бы	2	2
29	при каких условиях	1	2
30	в своем развитии	1	2
31	если бы мы	2	2
32	мы будем иметь	1	2
33	уже видели что	1	2
34	само по себе	2	2
35	мы уже видели	1	2
36	то же самое	3	2
37	же самое что	2	2
38	легко заметить что	1	2
39	вопрос о том	2	2
40	будем иметь случай	1	2
41	друг с другом	3	2
42	только тогда когда	1	2
43	мы увидим что	5	2
44	если бы он	1	1
45	раньше чем он	1	1
46	мы видим не	1	1
47	что в этом	1	1
48	мы хотели бы	1	1
49	сводится к тому	1	1
50	мере того как	2	1
51	иметь в виду	1	1
52	там где нет	1	1
53	дело в том	3	1
54	но так как	1	1
55	это было бы	1	1
56	мы должны были	2	1
57	по мере того	2	1
58	о том как	1	1
59	один и тот	2	1
60	именно потому что	1	1
61	но все это	1	1
62	до сих пор	5	1
63	в своей книге	1	1
64	мы не будем	3	1
65	на точку зрения	1	1
66	при этом он	1	1
67	друг на друга	1	1
68	то же говорит	2	1
69	бы то ни	2	1
70	это значило бы	1	1
71	на самом же	1	1
72	только то что	1	1
73	а по своей	1	1
74	то что в	2	1
75	а для этого	1	1
76	мы имеем все	1	1
77	точно так же	3	1
78	но никогда не	1	1
79	не то же	4	1
80	во всем его	1	1
81	в самое последнее	1	1
82	в том случае	1	1
83	же относится и	1	1
84	связь между словом	1	1
85	в таких случаях	2	1
86	но как это	1	1
87	все же и	1	1
88	не в том	1	1
89	сами по себе	1	1
90	то ни было	2	1
91	таким образом и	1	1
92	бы начать с	1	1
93	в пользу этого	1	1
94	и тот же	2	1
95	тесно связаны между	1	1
96	здесь мы не	1	1
97	не могут быть	1	1
98	связаны между собой	1	1
99	всем его объеме	1	1
100	только в самое	1	1
101	именно это и	1	1
102	приводит к тому	1	1
103	дело не в	1	1
104	это все же	1	1
105	можно с уверенностью	1	1
106	ответ на этот	1	1
107	с другой стороны	5	1
108	так же как	2	1
109	самое последнее время	1	1
110	с вопросом о	1	1
111	по себе не	1	1
112	но если спросить	1	1
113	весь ход развития	1	1
114	бы с ней	1	1
115	в такой форме	1	1
116	никогда не может	1	1
117	с самого начала	2	1
118	по его мнению	1	1
119	в этой книге	1	1
120	за то что	1	1
121	указанием на то	1	1
122	мы обратимся к	1	1
123	заметить что в	1	1
124	то же что	1	1
125	после того как	1	1
126	то что уже	1	1
127	так и по	1	1
128	наряду с этим	1	1
129	самом же деле	1	1
130	в совершенно иной	1	1
131	необходимо иметь в	1	1
132	все это не	1	1
133	к тому же	1	1
