N	2gram	Vinokur_Vv_1	FransuaR
1	и в	27	45
2	и т.п	1	16
3	и не	13	15
4	в этом	34	14
5	но в	10	14
6	не только	21	14
7	во всех	2	13
8	и его	5	13
9	в его	10	13
10	как бы	5	12
11	во время	1	12
12	что в	11	12
13	то же	8	11
14	в своем	3	11
15	в то	5	11
16	в нем	13	10
17	и с	2	10
18	как и	5	10
19	в том	31	10
20	но и	5	10
21	прежде всего	8	10
22	же время	5	9
23	в ней	3	8
24	таким образом	19	8
25	в самой	1	8
26	как мы	9	8
27	жизни и	2	8
28	вовсе не	6	8
29	и др	2	8
30	так же	3	8
31	также и	16	7
32	он был	1	7
33	мы видели	2	7
34	том что	26	7
35	не в	8	7
36	потому что	14	7
37	в эпоху	1	7
38	что и	3	7
39	в конце	3	7
40	и все	1	7
41	все это	6	7
42	здесь не	2	6
43	в этой	3	6
44	в них	4	6
45	мысли и	2	6
46	в атмосфере	1	6
47	того чтобы	21	6
48	связи с	3	6
49	так и	1	6
50	что он	4	6
51	так как	13	6
52	для того	21	6
53	одним из	5	5
54	например в	2	5
55	самом деле	6	5
56	на самом	1	5
57	это и	1	5
58	и на	3	5
59	хотя и	3	5
60	и как	9	5
61	и к	1	5
62	в себя	1	5
63	и у	1	5
64	все эти	3	5
65	на этом	3	5
66	его в	6	5
67	с ним	1	5
68	этом отношении	3	5
69	мы видим	1	5
70	одной из	3	5
71	как раз	4	5
72	в связи	2	5
73	не может	13	5
74	но это	1	5
75	на части	1	5
76	есть и	4	5
77	же как	3	4
78	мы уже	1	4
79	той же	4	4
80	мы не	2	4
81	и о	1	4
82	в сущности	3	4
83	но не	7	4
84	в общем	12	4
85	эта связь	1	4
86	кроме того	1	4
87	в самом	12	4
88	тому же	1	4
89	по своему	5	4
90	об этом	5	4
91	это было	1	4
92	не мог	2	4
93	точки зрения	7	4
94	в их	11	4
95	своего рода	3	4
96	у него	1	4
97	и это	6	4
98	можно было	7	4
99	ничего не	2	4
100	о том	15	4
101	только в	13	4
102	в первой	1	4
103	с этим	2	4
104	мы находим	1	4
105	и даже	5	4
106	здесь в	1	4
107	сказать что	5	4
108	а не	3	4
109	на время	1	4
110	чем же	3	4
111	как это	5	4
112	и от	1	4
113	бы в	1	4
114	а также	3	4
115	а в	5	4
116	как на	11	4
117	по поводу	1	4
118	в необходимости	1	3
119	права и	1	3
120	ведь и	1	3
121	того же	3	3
122	из этих	5	3
123	как в	1	3
124	в одной	1	3
125	как он	6	3
126	вообще не	3	3
127	что она	3	3
128	и вот	3	3
129	как они	1	3
130	этой традиции	2	3
131	здесь нет	4	3
132	говорить в	1	3
133	он и	2	3
134	здесь все	2	3
135	до сих	5	3
136	нисколько не	3	3
137	в своей	4	3
138	в которых	6	3
139	от его	1	3
140	не менее	8	3
141	дело в	3	3
142	не имеет	4	3
143	что на	1	3
144	от того	3	3
145	с полной	1	3
146	в латинской	1	3
147	не могло	1	3
148	в другом	3	3
149	нем не	1	3
150	нуждается в	2	3
151	это не	8	3
152	именно в	8	3
153	того что	12	3
154	и прежде	1	3
155	до нас	3	3
156	есть в	1	3
157	для него	1	3
158	в одном	4	3
159	но он	1	3
160	не было	1	3
161	еще и	3	3
162	о чем	4	3
163	вместе с	6	3
164	в течение	5	3
165	по существу	2	3
166	дело здесь	1	3
167	сих пор	5	3
168	и для	4	3
169	с помощью	1	3
170	на этот	4	3
171	и другие	1	3
172	можно говорить	1	2
173	чтобы не	1	2
174	в этот	2	2
175	в средние	1	2
176	и есть	3	2
177	почти не	1	2
178	с точки	2	2
179	и до	2	2
180	из его	2	2
181	др в	1	2
182	и за	1	2
183	уже более	1	2
184	представлением о	1	2
185	говорить о	3	2
186	всего сказанного	1	2
187	в целом	5	2
188	в различных	2	2
189	в чем	4	2
190	в данном	11	2
191	в сторону	1	2
192	отличие от	3	2
193	нет и	1	2
194	из важнейших	1	2
195	в истории	9	2
196	независимо от	3	2
197	все же	8	2
198	от этого	5	2
199	духа в	1	2
200	что это	3	2
201	раз в	1	2
202	при этом	3	2
203	оно было	1	2
204	перестает быть	1	2
205	он должен	1	2
206	в начале	3	2
207	но дело	3	2
208	так например	6	2
209	том же	2	2
210	лишь в	1	2
211	второй половины	3	2
212	было бы	5	2
213	для них	1	2
214	рядом с	2	2
215	она и	1	2
216	с тем	6	2
217	несмотря на	2	2
218	народа и	1	2
219	одно из	5	2
220	в г	5	2
221	во второй	3	2
222	и без	2	2
223	известной мере	2	2
224	не столько	2	2
225	нельзя было	1	2
226	точку зрения	1	2
227	труда и	1	2
228	языков и	2	2
229	в отношении	2	2
230	на котором	2	2
231	слова но	1	2
232	уже и	7	2
233	которая не	1	2
234	в духе	1	2
235	не могут	5	2
236	что все	1	2
237	к тому	4	2
238	о таких	1	2
239	в каждом	4	2
240	народа в	1	2
241	должен быть	4	2
242	данном случае	5	2
243	и что	4	2
244	на том	3	2
245	еще в	1	2
246	том как	1	2
247	по тому	1	2
248	жизнь и	1	2
249	и вообще	3	2
250	же самое	2	2
251	особенности в	1	2
252	другом месте	2	2
253	и т.д	4	2
254	и та	1	2
255	как ее	1	2
256	можно сказать	3	2
257	в значительной	2	2
258	к нему	2	2
259	между тем	8	2
260	в свете	1	2
261	внутреннее противоречие	1	2
262	в уста	1	2
263	в качестве	7	2
264	значение и	2	2
265	роль и	1	2
266	ведь это	1	2
267	в известной	3	2
268	мы можем	2	2
269	может быть	24	2
270	заметить что	1	2
271	в особенности	4	2
272	а именно	6	2
273	в ряде	2	2
274	в отличие	3	2
275	превращается в	1	2
276	нужно сказать	1	2
277	один из	6	2
278	чем на	1	2
279	на эту	1	2
280	человеческой культуры	2	2
281	произведение в	1	2
282	в одно	1	2
283	во франции	1	2
284	слова и	1	2
285	становится возможным	1	2
286	могло не	1	2
287	в эту	1	2
288	чтобы его	1	2
289	хотя бы	5	2
290	в системе	1	2
291	то что	17	2
292	становления и	1	2
293	средние века	1	2
294	от целого	1	2
295	одновременно и	1	2
296	ко всему	1	2
297	это в	2	2
298	к этому	3	2
