N	2gram	Bakhtin_Pr_2	Vladivir
1	и в	43	31
2	не только	11	24
3	а к	1	22
4	но и	14	19
5	то что	7	18
6	и не	29	17
7	и даже	3	15
8	у него	6	15
9	в этом	13	14
10	том что	2	14
11	и с	5	14
12	он был	3	14
13	что в	4	14
14	но в	10	12
15	в его	10	12
16	что он	13	12
17	по поводу	1	12
18	с его	4	11
19	о том	5	11
20	в том	6	11
21	и то	2	10
22	также и	3	10
23	он не	9	10
24	так что	5	10
25	письме к	2	10
26	как мы	10	9
27	никогда не	9	9
28	в конце	2	9
29	только в	4	9
30	а в	5	9
31	и по	1	8
32	в то	7	8
33	в письме	2	8
34	так как	4	8
35	кроме того	3	7
36	мы уже	3	7
37	как это	1	7
38	и его	8	7
39	для него	8	7
40	об этом	2	7
41	о нем	6	7
42	в эти	1	7
43	уже в	2	7
44	как раз	4	7
45	еще и	1	7
46	е в	1	7
47	сказать что	2	7
48	того же	3	6
49	то же	8	6
50	то он	1	6
51	и к	3	6
52	он и	3	6
53	в котором	6	6
54	иной раз	2	6
55	у нас	2	6
56	и сам	7	6
57	так и	3	6
58	и что	5	6
59	его жизни	2	6
60	можно сказать	1	6
61	в качестве	1	6
62	может быть	23	6
63	на этот	4	6
64	и потому	1	6
65	не может	18	6
66	к этому	1	6
67	не был	2	5
68	но как	1	5
69	когда он	3	5
70	на то	5	5
71	и если	1	5
72	которой он	1	5
73	не в	11	5
74	со своим	1	5
75	что и	3	5
76	вовсе не	5	5
77	но он	4	5
78	не было	1	5
79	а с	2	5
80	что же	7	5
81	все это	5	5
82	и от	1	5
83	с ним	3	5
84	жизни и	1	5
85	в своих	2	5
86	из его	2	4
87	он уже	1	4
88	я не	4	4
89	мы и	2	4
90	в этой	1	4
91	в своем	4	4
92	хотя и	5	4
93	и как	2	4
94	в нашем	1	4
95	в себе	5	4
96	как он	2	4
97	в нем	12	4
98	что у	2	4
99	этом смысле	2	4
100	как и	14	4
101	несмотря на	1	4
102	ни с	1	4
103	еще в	1	4
104	в своей	4	4
105	мысли и	2	4
106	и вообще	1	4
107	не раз	1	4
108	дело в	2	4
109	же время	5	4
110	во всем	3	4
111	да и	5	4
112	никак не	5	4
113	к нему	5	4
114	по своей	1	4
115	один из	1	4
116	себя в	3	4
117	этот раз	1	4
118	что для	1	4
119	и все	6	4
120	и особенно	2	4
121	для нас	2	4
122	и через	1	3
123	он как	1	3
124	но она	1	3
125	на себя	2	3
126	и он	5	3
127	и на	10	3
128	то мы	1	3
129	но не	5	3
130	в общем	1	3
131	отношение к	2	3
132	он пишет	2	3
133	и речи	1	3
134	за пределы	3	3
135	как в	2	3
136	все же	3	3
137	более или	3	3
138	в целом	2	3
139	все эти	5	3
140	но на	2	3
141	здесь мы	2	3
142	то есть	4	3
143	из своего	1	3
144	не мог	1	3
145	или менее	3	3
146	во время	4	3
147	но это	4	3
148	что этот	2	3
149	и очень	2	3
150	раз и	2	3
151	в отношении	3	3
152	на него	3	3
153	но только	1	3
154	и всегда	2	3
155	ничего не	3	3
156	вот что	1	3
157	таким образом	5	3
158	к тому	4	3
159	в жизни	3	3
160	здесь не	6	3
161	жизнь и	1	3
162	и здесь	3	3
163	человека как	1	3
164	конце концов	2	3
165	тот же	3	3
166	мы увидим	5	3
167	и действительно	1	3
168	и так	2	3
169	уже не	3	3
170	только на	3	3
171	в виде	3	3
172	но что	1	3
173	и из	1	3
174	с другой	4	3
175	по своим	3	3
176	был в	1	3
177	него не	2	3
178	в связи	1	3
179	вместе с	1	3
180	к своему	1	3
181	по своему	2	3
182	в начале	1	3
183	другой стороны	3	3
184	но этот	2	3
185	и т	13	2
186	одним из	1	2
187	и весьма	1	2
188	это и	1	2
189	и до	4	2
190	той же	3	2
191	этом не	1	2
192	хотя бы	2	2
