N	3gram	Vygotskiy__1	KulturaY
1	и т п	15	18
2	для того чтобы	5	15
3	в том что	9	15
4	и т д	8	14
5	с точки зрения	2	9
6	в том чтобы	7	8
7	в самом деле	7	7
8	с другой стороны	5	6
9	о том что	7	5
10	в зависимости от	5	5
11	в этом отношении	2	5
12	во всяком случае	6	5
13	мере в какой	1	5
14	той мере в	1	5
15	в той мере	1	5
16	до сих пор	3	4
17	не в том	5	4
18	том что он	1	4
19	в русском языке	2	4
20	тем не менее	2	4
21	состоит в том	2	3
22	более или менее	2	3
23	в этом смысле	2	3
24	только в том	3	3
25	вместе с тем	2	3
26	не потому что	1	3
27	в связи с	1	3
28	в свою очередь	1	3
29	не может быть	8	3
30	и того же	1	2
31	у нас есть	1	2
32	в силу того	2	2
33	на самом деле	2	2
34	на то что	8	2
35	в том и	2	2
36	т д и	1	2
37	того что они	1	2
38	и есть в	1	2
39	так и в	2	2
40	в тех случаях	1	2
41	а в том	2	2
42	силу того что	2	2
43	д и т	1	2
44	заключается в том	6	2
45	этой точки зрения	5	2
46	и в самом	2	2
47	речь идет о	1	2
48	одного и того	1	2
49	мы увидим что	2	2
50	может быть предметом	1	1
51	том что она	3	1
52	но прежде всего	1	1
53	что иное как	1	1
54	потому что он	2	1
55	как например в	1	1
56	можно себе представить	1	1
57	что в этом	3	1
58	в какой мере	3	1
59	заключается не в	2	1
60	другой стороны слова	1	1
61	центр своего внимания	2	1
62	и в особенности	1	1
63	в настоящее время	2	1
64	как увидим ниже	1	1
65	во многих случаях	1	1
66	никак не может	2	1
67	прав горнфельд когда	1	1
68	и там где	1	1
69	чтобы показать что	3	1
70	я хочу сказать	1	1
71	и если мы	2	1
72	с одной стороны	5	1
73	и в той	1	1
74	что с точки	1	1
75	и учение о	1	1
76	социальной жизни в	1	1
77	том случае если	1	1
78	в центр своего	2	1
79	есть в сущности	2	1
80	сами по себе	1	1
81	в отличие от	3	1
82	каждое из них	2	1
83	по своему содержанию	1	1
84	худо ли хорошо	1	1
85	с тем чтобы	1	1
86	а вместе с	1	1
87	в собственном смысле	3	1
88	к тому чтобы	3	1
89	в сущности говоря	3	1
90	т п с	1	1
91	мы увидим как	1	1
92	ни в какой	3	1
93	того чтобы с	1	1
94	то что обычно	1	1
95	т п все	2	1
96	что целый ряд	1	1
97	д все это	1	1
98	с этой точки	4	1
99	не то что	1	1
100	в том случае	2	1
101	отнюдь не является	1	1
102	одно и то	1	1
103	не только из	2	1
104	в это время	1	1
105	в применении к	2	1
106	едва ли не	1	1
107	того что он	1	1
108	в первом случае	1	1
109	до конца и	1	1
110	что мы имеем	1	1
111	жизни в его	1	1
112	не только в	1	1
113	приходится иметь дело	1	1
114	т д все	1	1
115	в самом процессе	1	1
116	в таких словах	1	1
117	тех или иных	2	1
118	если бы в	1	1
119	потому что оно	1	1
120	и то же	1	1
121	и вместе с	1	1
122	было бы однако	1	1
123	дело не в	1	1
124	а вовсе не	1	1
125	та или иная	1	1
126	ли хорошо ли	1	1
127	собственном смысле слова	2	1
128	когда мы говорим	1	1
129	само по себе	5	1
130	так же как	4	1
131	когда утверждает что	1	1
132	вместо того чтобы	1	1
133	в совершенно ином	1	1
134	а может быть	1	1
135	том что на	1	1
136	как и всякая	1	1
137	ни в каком	1	1
138	между тем как	1	1
139	вовсе не есть	1	1
140	от того что	2	1
141	против того что	1	1
142	смысл только в	1	1
143	и его школы	1	1
144	уступает здесь место	1	1
145	поскольку речь идет	1	1
146	смысле этого слова	2	1
147	мы приходим к	1	1
148	эту точку зрения	1	1
149	было бы сказать	1	1
150	именно в силу	1	1
151	только о том	1	1
152	не что иное	1	1
153	мысли что в	1	1
154	как раз обратное	1	1
155	и мы увидим	1	1
156	все то что	3	1
157	на этот раз	1	1
158	точно так же	3	1
159	что и в	2	1
160	только тогда когда	4	1
