N	2gram	Bakhtin_Pr_3	Vladivir
1	и в	53	31
2	в году	1	30
3	не только	4	24
4	но и	7	19
5	то что	9	18
6	и не	15	17
7	и даже	2	15
8	у него	1	15
9	в этом	8	14
10	том что	5	14
11	и с	6	14
12	он был	1	14
13	что в	2	14
14	но в	5	12
15	в его	8	12
16	что он	4	12
17	с его	2	11
18	о том	2	11
19	в том	14	11
20	потому что	5	11
21	и то	1	10
22	также и	4	10
23	он не	3	10
24	так что	1	10
25	как мы	5	9
26	никогда не	2	9
27	в конце	3	9
28	только в	4	9
29	даже и	2	9
30	а в	2	9
31	и по	3	8
32	в то	5	8
33	в дальнейшем	7	8
34	так как	7	8
35	тут же	1	7
36	кроме того	3	7
37	мы уже	5	7
38	как это	2	7
39	и его	10	7
40	об этом	1	7
41	о нем	1	7
42	уже в	2	7
43	еще и	1	7
44	сказать что	10	7
45	того же	2	6
46	то же	6	6
47	и был	1	6
48	и к	5	6
49	это было	3	6
50	он и	1	6
51	в котором	1	6
52	иной раз	1	6
53	так и	6	6
54	разного рода	1	6
55	и что	1	6
56	его жизни	1	6
57	можно сказать	8	6
58	в годах	1	6
59	в качестве	1	6
60	может быть	12	6
61	и потому	5	6
62	не может	2	6
63	к этому	4	6
64	когда он	1	5
65	это был	2	5
66	и если	3	5
67	не в	2	5
68	что и	3	5
69	вовсе не	3	5
70	но он	2	5
71	не было	4	5
72	все это	8	5
73	и от	3	5
74	а также	4	5
75	с ним	2	5
76	в период	1	5
77	жизни и	9	5
78	в своих	2	5
79	я не	4	4
80	мы и	2	4
81	в этой	1	4
82	в истории	3	4
83	в своем	1	4
84	хотя и	4	4
85	в которой	2	4
86	в себе	5	4
87	как он	2	4
88	в нем	10	4
89	главным образом	3	4
90	в россии	1	4
91	этом смысле	1	4
92	как и	11	4
93	несмотря на	2	4
94	в своей	3	4
95	мысли и	1	4
96	и вообще	3	4
97	же время	5	4
98	к ней	1	4
99	во всем	2	4
100	да и	2	4
101	по своей	9	4
102	один из	6	4
103	и теперь	1	4
104	и у	7	4
105	в особенности	2	4
106	что для	1	4
107	и все	10	4
108	и особенно	3	4
109	и через	3	3
110	он как	1	3
111	но она	1	3
112	и он	1	3
113	и на	18	3
114	но не	5	3
115	в общем	1	3
116	отношение к	6	3
117	за пределы	1	3
118	что они	1	3
119	как в	7	3
120	более или	3	3
121	со своей	1	3
122	в целом	1	3
123	он в	2	3
124	все эти	9	3
125	но на	1	3
126	платона и	1	3
127	о которой	1	3
128	на его	3	3
129	это конечно	2	3
130	здесь мы	2	3
131	то есть	48	3
132	всю жизнь	1	3
133	или менее	3	3
134	во время	1	3
135	что касается	2	3
136	но это	3	3
137	в науке	1	3
138	и притом	1	3
139	на него	1	3
140	но только	1	3
141	ничего не	6	3
142	вот что	2	3
143	таким образом	6	3
144	в жизни	8	3
145	здесь не	4	3
146	к его	1	3
147	жизнь и	1	3
148	и здесь	1	3
149	это была	2	3
150	конце концов	1	3
151	тот же	2	3
152	и действительно	1	3
153	и так	3	3
154	уже не	1	3
155	только на	1	3
156	с этими	1	3
157	и из	3	3
158	с другой	2	3
159	по своим	1	3
160	и стал	1	3
161	под влиянием	1	3
162	в связи	2	3
163	вместе с	2	3
164	к своему	1	3
165	по своему	6	3
166	в начале	2	3
167	другой стороны	1	3
