N	3gram	Losev_Prob_2	KulturaY
1	в самом деле	2	11
2	для того чтобы	2	11
3	можно было бы	2	10
4	тем не менее	12	9
5	до сих пор	4	8
6	в том что	4	8
7	и т д	6	8
8	в зависимости от	1	7
9	той или иной	1	5
10	в этом случае	7	4
11	в том случае	2	4
12	в данном случае	5	4
13	с одной стороны	5	4
14	и в этом	3	4
15	в связи с	5	4
16	до тех пор	4	4
17	только тогда когда	3	4
18	на самом деле	2	3
19	того или иного	5	3
20	можно говорить о	2	3
21	и тем не	1	3
22	то обстоятельство что	1	3
23	не только в	2	3
24	а с другой	1	3
25	с другой стороны	5	3
26	не может быть	3	3
27	так и в	1	3
28	о том что	14	3
29	том случае когда	1	3
30	какой мере не	1	2
31	в той или	1	2
32	в какой мере	1	2
33	одним и тем	1	2
34	и тем же	1	2
35	не говоря уже	4	2
36	в том числе	2	2
37	как раз и	4	2
38	один и тот	2	2
39	только в том	4	2
40	тем что она	1	2
41	говоря уже о	4	2
42	в таком случае	10	2
43	только то что	3	2
44	с тем чтобы	1	2
45	и только после	1	2
46	совершенно ясно что	1	2
47	том что не	1	2
48	ничего не значит	1	2
49	в общем и	1	2
50	ни в какой	1	2
51	от того что	1	2
52	и тот же	2	2
53	в известном смысле	1	2
54	а не просто	2	2
55	более или менее	4	2
56	то или иное	2	2
57	если бы не	3	2
58	сама по себе	4	2
59	тот или иной	4	2
60	в свое время	1	2
61	которая как раз	1	1
62	чем в слове	1	1
63	грамматика не есть	1	1
64	тот же вопрос	1	1
65	что она не	1	1
66	то ни стало	1	1
67	а вовсе не	1	1
68	того целого которое	1	1
69	и той же	2	1
70	должны сказать что	1	1
71	далеко не все	1	1
72	к учению о	1	1
73	также и в	1	1
74	есть прежде всего	4	1
75	имеются в виду	1	1
76	в этом смысле	5	1
77	то же самое	5	1
78	еще и о	1	1
79	то тем самым	1	1
80	не так уж	2	1
81	конечно уже не	1	1
82	в языке и	4	1
83	во что бы	1	1
84	те смысловые оттенки	1	1
85	и не может	1	1
86	ли в этом	1	1
87	и в то	1	1
88	то что мы	7	1
89	без особого труда	1	1
90	о чем и	1	1
91	вовсе не потому	1	1
92	является не только	1	1
93	бы то ни	2	1
94	но и в	3	1
95	по своему содержанию	1	1
96	будет у нас	1	1
97	после всего этого	1	1
98	а может быть	2	1
99	можно только тогда	1	1
100	а так как	1	1
101	в собственном смысле	1	1
102	отделяя его от	1	1
103	по крайней мере	6	1
104	лежат в основе	1	1
105	это вовсе не	1	1
106	идет только о	1	1
107	не о чем	3	1
108	о значении слова	1	1
109	для нашей темы	2	1
110	не только не	2	1
111	значением слова и	2	1
112	вместе с тем	1	1
113	не то что	1	1
114	что даже в	1	1
115	между прочим в	1	1
116	в известной мере	1	1
117	может быть и	2	1
118	ту или иную	1	1
119	в виду те	1	1
120	хотя бы и	3	1
121	для одной и	1	1
122	что бы то	1	1
123	которые лежат в	1	1
124	не может обойтись	1	1
125	в то время	1	1
126	так же как	1	1
127	в этих словах	1	1
128	не потому что	1	1
129	от которого оно	1	1
130	заключается в том	2	1
131	в общем смысле	1	1
132	тот же звук	1	1
133	бы для этого	1	1
134	язык не только	1	1
135	в одном случае	1	1
136	и о них	1	1
137	с нашей точки	1	1
138	и в отношении	1	1
139	всего этого можно	1	1
140	во всяком случае	10	1
141	здесь может быть	1	1
142	по тому что	1	1
143	в каком смысле	1	1
144	когда мы говорим	2	1
145	только о том	1	1
146	не имеет ничего	2	1
147	которые хотя и	1	1
148	а в том	1	1
149	если мы возьмем	2	1
150	отнюдь не означает	1	1
151	свое время в	1	1
152	нельзя представлять себе	1	1
153	не есть вопрос	1	1
154	мы не можем	1	1
155	этого можно будет	1	1
156	по себе уже	1	1
157	само по себе	2	1
158	и независимо от	2	1
159	мы должны сказать	1	1
160	значении слова то	1	1
161	той же формы	1	1
162	но это же	1	1
163	и прежде всего	2	1
164	судить по тому	1	1
165	но все же	1	1
166	нашей точки зрения	1	1
167	мы имеем в	1	1
168	каждый раз в	1	1
169	в то же	4	1
170	в вопросе о	1	1
171	для нас в	1	1
172	в то или	1	1
173	по этому поводу	2	1
174	как о том	1	1
175	одной и той	2	1
176	друг от друга	2	1
177	те или иные	3	1
178	имеется в виду	2	1
179	только после всего	1	1
180	что слово есть	1	1
181	бы не было	3	1
182	вовсе еще не	1	1
183	самый язык а	1	1
184	уже о том	1	1
185	и в вопросе	1	1
186	в письменном виде	1	1
187	отношение существует между	1	1
188	что речь идет	1	1
