N	2gram	Nazirov_Tv_2	Myshleni
1	мышления и	1	40
2	таким образом	10	26
3	в том	8	24
4	и в	20	23
5	том что	4	21
6	в целом	6	20
7	в этом	8	17
8	то что	3	17
9	не только	13	16
10	так же	5	16
11	как и	6	14
12	может быть	8	14
13	но и	8	14
14	в его	10	14
15	что в	7	14
16	в развитии	1	12
17	не может	7	12
18	об отношении	1	12
19	представляет собой	1	11
20	сказать что	1	11
21	как бы	11	11
22	с другой	2	10
23	прежде всего	8	10
24	и с	8	9
25	между тем	3	9
26	другой стороны	2	9
27	вместе с	3	9
28	и не	9	9
29	не является	3	9
30	то же	7	8
31	заключается в	1	8
32	в ходе	1	8
33	нас к	1	8
34	самого начала	1	8
35	в процессе	2	8
36	в основе	2	8
37	с самого	1	8
38	и на	5	8
39	с одной	1	8
40	мы не	4	7
41	по отношению	3	7
42	как уже	1	7
43	в самом	3	7
44	в этой	5	7
45	в другом	1	7
46	в то	10	7
47	и ее	2	7
48	так как	3	7
49	что он	6	7
50	отношению к	3	7
51	же как	3	6
52	все это	6	6
53	столь же	1	6
54	с этим	1	6
55	в себе	3	6
56	в силу	1	6
57	лишь в	1	6
58	с этой	3	6
59	мысли и	1	6
60	и его	9	6
61	другом месте	1	6
62	о том	5	6
63	все время	2	6
64	только в	2	6
65	тем что	3	6
66	именно в	6	6
67	потому что	7	6
68	между собой	1	5
69	перед нами	1	5
70	и как	1	5
71	но в	4	5
72	то время	1	5
73	на то	1	5
74	он не	3	5
75	и более	1	5
76	а затем	3	5
77	если бы	4	5
78	тем самым	4	5
79	по себе	1	5
80	тому что	1	5
81	целом и	2	5
82	как мы	1	5
83	связан с	1	5
84	и что	2	5
85	так и	6	5
86	что для	1	5
87	думается что	2	5
88	из этого	2	5
89	в своих	3	5
90	в котором	3	4
91	высшей степени	1	4
92	в чем	4	4
93	с его	1	4
94	но не	5	4
95	как в	4	4
96	говорит что	1	4
97	и к	1	4
98	все эти	4	4
99	к выводу	1	4
100	что она	4	4
101	при этом	8	4
102	их в	2	4
103	что все	1	4
104	было бы	1	4
105	ни в	1	4
106	в высшей	1	4
107	в своей	6	4
108	не столько	2	4
109	не в	4	4
110	к тому	1	4
111	должен быть	1	4
112	для себя	1	4
113	приводит к	2	4
114	по мере	1	4
115	в пользу	3	4
116	в свете	3	4
117	мы видим	4	4
118	в одном	2	4
119	как раз	1	4
120	это положение	1	4
121	до сих	3	4
122	а с	3	4
