N	3gram	Vygotskiy__3	FransuaR
1	в том числе	1	4
2	как мы видели	3	4
3	в конце концов	1	4
4	в свою очередь	2	3
5	с точки зрения	1	3
6	за то что	1	3
7	мы уже говорили	5	3
8	так и в	2	3
9	в том что	17	3
10	по отношению к	2	2
11	более или менее	1	2
12	о том как	1	2
13	в этом отношении	3	2
14	то что в	2	2
15	том числе и	1	2
16	можно было бы	5	2
17	и высшей ступени	1	2
18	же что и	1	2
19	в значительной степени	1	2
20	как и в	2	2
21	и в его	1	2
22	движение сверху вниз	1	2
23	и благодаря этому	2	2
24	что и у	1	2
25	того как он	1	2
26	новой и высшей	1	2
27	по своей природе	1	1
28	не в состоянии	1	1
29	что иное как	1	1
30	и связанные с	1	1
31	имеет дело с	2	1
32	своем учении о	1	1
33	новых и новых	1	1
34	с его помощью	1	1
35	учении о природе	1	1
36	то же самое	1	1
37	на первый план	2	1
38	о которой мы	1	1
39	имеет в виду	1	1
40	сам по себе	1	1
41	является одним из	1	1
42	по аналогии с	1	1
43	с тем что	3	1
44	в гораздо большей	1	1
45	все же в	2	1
46	в некоторой своей	1	1
47	как в его	1	1
48	одно от другого	1	1
49	уже говорили что	2	1
50	в ряде других	1	1
51	то обстоятельство что	3	1
52	в применении к	1	1
53	здесь как и	1	1
54	не что иное	1	1
55	в данном случае	1	1
56	не только в	1	1
57	и все его	1	1
58	со всеми его	1	1
59	и в отношении	2	1
60	с помощью которого	2	1
61	и в этом	2	1
62	фазу своего развития	1	1
63	и во всяком	2	1
64	о том что	3	1
65	его к тому	1	1
66	в связи с	5	1
67	в своем учении	1	1
68	что вместе с	1	1
69	в связи со	1	1
70	как с помощью	1	1
71	но только в	1	1
72	тот же что	1	1
73	есть не что	1	1
74	то мы увидим	1	1
75	во всяком случае	4	1
76	как и все	1	1
77	этом отношении не	1	1
78	которого можно было	1	1
79	вперед по пути	1	1
80	ничего общего с	1	1
81	некоторой своей части	1	1
82	с самого начала	6	1
83	и в самом	1	1
84	как мы уже	2	1
85	выходит за пределы	1	1
86	друг от друга	1	1
87	в этом смысле	2	1
88	мы не знаем	1	1
89	по этому поводу	1	1
90	природе по своему	1	1
91	и в том	1	1
92	в последнем счете	1	1
93	том или ином	1	1
94	в сущности как	1	1
95	переходит в другое	1	1
96	мы увидим что	1	1
97	если мы внимательно	1	1
