N	2gram	Vygotskiy__4	Problema
1	то есть	13	39
2	то что	44	38
3	вовсе не	5	37
4	и не	13	37
5	и в	33	35
6	не только	7	24
7	сказать что	13	24
8	том что	22	19
9	что такое	1	18
10	у нас	4	18
11	о том	20	18
12	может быть	22	18
13	в этом	28	17
14	и вообще	1	16
15	но и	3	16
16	такого рода	1	15
17	что мы	6	14
18	только в	4	14
19	потому что	24	13
20	не может	10	13
21	и что	25	13
22	во всяком	3	13
23	также и	2	12
24	того что	4	12
25	в том	21	12
26	хотя бы	2	12
27	не просто	4	11
28	не будет	4	11
29	никак не	6	11
30	и даже	1	11
31	так что	7	11
32	прежде всего	2	11
33	что в	21	11
34	в таком	4	11
35	таком случае	1	10
36	и то	2	10
37	говорить о	3	10
38	еще не	1	10
39	всяком случае	3	10
40	ничего не	2	10
41	и с	2	10
42	а не	6	10
43	да и	3	10
44	едва ли	2	9
45	в этой	9	9
46	если мы	12	9
47	только на	1	9
48	для нас	7	9
49	значение и	1	8
50	все же	5	8
51	по себе	9	8
52	есть только	2	8
53	ясно что	5	8
54	в виду	2	8
55	было бы	12	8
56	при помощи	4	8
57	как раз	9	8
58	совсем не	1	7
59	бы и	2	7
60	все эти	6	7
61	те или	1	7
62	мы не	5	7
63	тем самым	3	7
64	не имеет	2	7
65	не является	2	7
66	в конце	8	7
67	так и	3	7
68	казалось бы	5	7
69	в его	10	7
70	конце концов	3	7
71	так как	12	7
72	и т	6	6
73	есть не	1	6
74	мы и	1	6
75	с другой	2	6
76	но как	1	6
77	относится к	1	6
78	но в	2	6
79	так или	1	6
80	на то	10	6
81	т д	2	6
82	что все	11	6
83	был бы	3	6
84	мы можем	5	6
85	как будто	8	6
86	когда мы	6	6
87	же самое	6	6
88	другими словами	1	6
89	можно сказать	2	6
90	в виде	3	6
91	ни в	3	6
92	или иначе	1	6
93	но это	1	6
94	и для	3	6
95	в то	3	6
96	то же	9	5
97	с этим	5	5
98	в самом	12	5
99	в себе	6	5
100	этом смысле	1	5
101	но уже	1	5
102	как и	5	5
103	и без	1	5
104	что всякий	2	5
105	и более	1	5
106	это то	3	5
107	связи с	2	5
108	будто бы	1	5
109	указывает на	3	5
110	и это	5	5
111	как мы	4	5
112	можно было	4	5
113	и на	5	5
114	с одной	3	5
115	содержания и	1	5
116	одной стороны	3	5
117	что не	4	5
118	другой стороны	2	5
119	уже давно	1	5
120	в частности	4	5
121	так же	13	5
122	в связи	1	5
123	и все	12	5
124	самом деле	12	4
125	на самом	6	4
126	и есть	4	4
127	и значение	1	4
128	что если	3	4
129	и тут	1	4
130	не был	2	4
131	но не	3	4
132	не все	2	4
133	в общем	1	4
134	сама по	3	4
135	в своем	7	4
136	и той	2	4
137	и как	5	4
138	вообще не	1	4
139	что она	10	4
140	всех этих	3	4
141	их в	3	4
142	таким образом	13	4
143	заключается в	5	4
144	далеко не	3	4
145	на первый	1	4
146	в этих	1	4
147	но если	3	4
148	сама собой	1	4
149	в отношении	1	4
150	до сих	3	4
151	но только	1	4
152	что на	1	4
153	в каком	8	4
154	именно как	2	4
155	уже о	1	4
156	стороны и	1	4
157	что при	2	4
158	и о	4	4
159	без всякого	2	4
160	если бы	10	4
161	и здесь	3	4
162	и только	7	4
163	тех пор	2	4
164	тот же	3	4
165	что он	20	4
166	есть в	1	4
167	не можем	3	4
168	тем что	3	4
169	и самый	1	4
170	ни о	1	4
171	как бы	25	4
172	это значит	1	4
173	слова и	4	4
174	сих пор	3	4
175	все это	13	4
176	в результате	2	4
177	а в	4	4
178	до тех	2	4
179	гораздо более	1	4
180	это и	5	3
181	и должны	1	3
182	и этот	3	3
183	в их	2	3
184	мы уже	5	3
185	вопрос о	2	3
186	каком случае	1	3
187	что иное	1	3
188	но даже	1	3
189	то это	3	3
190	для нашей	2	3
191	большей частью	2	3
192	мы еще	1	3
193	в нашем	1	3
194	и речи	1	3
195	что они	6	3
196	в истории	1	3
197	нельзя было	1	3
198	всей этой	2	3
199	могли бы	2	3
200	не было	3	3
201	и к	2	3
202	в каком-то	2	3
203	только то	1	3
204	в целом	5	3
205	бы не	2	3
206	из этих	2	3
207	но ведь	1	3
208	только один	1	3
209	при этом	2	3
210	здесь мы	3	3
211	то ни	1	3
212	его в	3	3
213	мы обозначили	1	3
214	о которых	2	3
215	с тем	4	3
216	несмотря на	1	3
217	что такая	1	3
218	никто не	4	3
219	оказывается что	2	3
220	является только	1	3
221	тому что	6	3
222	тогда когда	1	3
223	одна из	4	3
224	в основе	3	3
225	мы все	3	3
226	только не	2	3
227	слова как	3	3
228	и является	2	3
229	как только	2	3
230	если же	1	3
231	она не	3	3
232	ничего общего	1	3
233	с самого	5	3
234	это только	1	3
235	мы в	3	3
236	он сам	1	3
237	для этого	8	3
238	иное как	1	3
239	внимание на	2	3
240	но мы	2	3
241	или иные	1	3
242	том или	1	3
243	которые мы	1	3
244	и наконец	2	3
245	один из	2	3
246	ли он	2	3
247	никак нельзя	2	3
248	и всякий	2	3
249	уже в	2	3
250	в нашей	2	3
251	и их	1	3
252	для того	23	3
253	это будет	1	3
254	даже не	2	3
255	нашего исследования	1	3
256	что для	5	3
257	и если	9	3
258	тому как	2	3
259	к тому	12	3
260	и от	2	3
261	бы в	1	3
262	и ни	1	3
263	мы должны	6	3
264	скажем что	1	3
265	не что	1	3
266	в своих	3	3
267	точно так	3	3
268	речь идет	3	2
269	нам кажется	2	2
270	от самого	1	2
271	из самых	1	2
272	нас на	1	2
273	в какой-то	1	2
274	той же	4	2
275	говоря мы	3	2
276	это совершенно	3	2
277	бы что	1	2
278	нам в	2	2
279	которые тоже	1	2
280	что под	1	2
281	исследования в	1	2
282	собой все	1	2
283	из которых	3	2
284	в ней	6	2
285	представляет собой	2	2
286	это возможно	1	2
287	бы то	2	2
288	во всех	2	2
289	от его	1	2
290	не то	4	2
291	себе и	2	2
292	оно является	2	2
293	ведь мы	1	2
294	которые не	1	2
295	нашего сознания	1	2
296	в той	3	2
297	независимо от	1	2
298	общего с	1	2
299	перед нами	6	2
300	и хотя	1	2
301	бесконечное число	1	2
302	значения как	1	2
303	и конечно	2	2
304	необходимо для	1	2
305	нами в	2	2
306	не годится	1	2
307	он не	11	2
308	в корне	1	2
309	в плане	1	2
310	одной и	2	2
311	его от	1	2
312	подобно тому	1	2
313	и независимо	1	2
314	в нее	2	2
315	и ее	2	2
316	но все	2	2
317	как они	1	2
318	который он	2	2
319	то чтобы	2	2
320	об этом	4	2
321	к другу	1	2
322	знает что	2	2
323	и мы	15	2
324	или хотя	1	2
325	в них	2	2
326	она и	1	2
327	эту тему	1	2
328	ничем не	2	2
329	должно быть	3	2
330	точки зрения	6	2
331	в такой	2	2
332	мы конечно	1	2
333	что до	1	2
334	в условиях	1	2
335	свой смысл	1	2
336	мысли и	1	2
337	бы мы	3	2
338	взятые сами	1	2
339	если угодно	1	2
340	которые в	1	2
341	не в	2	2
342	наша мысль	1	2
343	даже в	2	2
344	же мы	2	2
345	что с	1	2
346	самого начала	5	2
347	правда в	1	2
348	на него	4	2
349	значит ли	1	2
350	же его	1	2
351	того чтобы	22	2
352	последние десятилетия	1	2
353	или как	1	2
354	как на	6	2
355	только одним	1	2
356	точном смысле	2	2
357	ли это	3	2
358	однако это	1	2
359	виде так	1	2
360	просто на	2	2
361	отличается от	1	2
362	себе что	1	2
363	что оно	3	2
364	что может	3	2
365	ли в	1	2
366	на это	1	2
367	о них	2	2
368	мысль о	1	2
369	нет никакой	2	2
370	и сам	1	2
371	для всякого	1	2
372	во все	3	2
373	но никак	1	2
374	является в	1	2
375	сводится к	2	2
376	о нем	4	2
377	мы могли	2	2
378	что каждый	1	2
379	а также	1	2
380	время не	1	2
381	это было	4	2
382	к нему	1	2
383	что и	3	2
384	никаких сомнений	1	2
385	если это	1	2
386	спросим себя	1	2
387	друг к	1	2
388	самым мы	1	2
389	и действительно	1	2
390	или его	3	2
391	сам собой	1	2
392	или в	1	2
393	же и	1	2
394	конечно не	3	2
395	уже с	2	2
396	а ведь	1	2
397	не так	1	2
398	себе в	1	2
399	значение этого	1	2
400	допустим что	2	2
401	сами по	3	2
402	с этими	1	2
403	вне и	1	2
404	только с	2	2
405	этот термин	1	2
406	мы назвали	1	2
407	или ином	1	2
408	были бы	1	2
409	это необходимо	1	2
410	и др	1	2
411	от другого	1	2
412	смысла и	4	2
413	совершенно не	4	2
414	нет ничего	1	2
415	вместе с	8	2
416	на эту	1	2
417	в тех	2	2
