N	2gram	Propp_Isto_6	Myshleni
1	в том	12	33
2	том что	10	27
3	точки зрения	1	26
4	то что	6	20
5	в этом	12	19
6	того что	2	17
7	не только	10	15
8	и в	26	15
9	таким образом	12	14
10	что в	12	14
11	того чтобы	1	12
12	говорит он	2	12
13	что он	9	12
14	мы не	6	10
15	в целом	1	10
16	было бы	2	10
17	для того	1	10
18	но и	9	10
19	мы можем	7	10
20	в своем	2	9
21	о том	7	9
22	может быть	11	9
23	что мы	2	9
24	не может	6	9
25	не является	1	9
26	не в	3	8
27	никогда не	13	8
28	казалось бы	1	8
29	так и	5	8
30	если бы	3	8
31	и что	5	8
32	он не	2	7
33	к тому	2	7
34	с одной	7	7
35	потому что	13	7
36	мы знаем	2	7
37	одной стороны	7	7
38	как бы	4	7
39	и не	10	7
40	во всяком	2	7
41	в зависимости	1	6
42	мы уже	6	6
43	зависимости от	2	6
44	по отношению	2	6
45	в этой	2	6
46	в истории	1	6
47	мы должны	2	6
48	и к	1	6
49	что это	2	6
50	отношение между	1	6
51	как он	6	6
52	на то	2	6
53	к выводу	1	6
54	как и	5	6
55	мы видели	11	6
56	всяком случае	2	6
57	как мы	4	6
58	но в	7	6
59	по своей	1	6
60	по этому	1	6
61	если мы	1	6
62	мы находим	2	6
63	вовсе не	2	6
64	с другой	10	6
65	на этот	1	6
66	там где	5	6
67	в частности	3	6
68	вместе с	8	6
69	как это	5	6
70	в связи	1	6
71	сказать что	3	6
72	то же	5	5
73	вопрос о	3	5
74	видели что	3	5
75	уже в	1	5
76	приводит к	1	5
77	это не	4	5
78	что с	1	5
79	можно было	2	5
80	и даже	1	5
81	этот вопрос	1	5
82	друг друга	1	5
83	представление о	9	5
84	и др	2	5
85	по существу	1	5
86	отношению к	2	5
87	все что	4	5
88	связана с	3	4
89	что его	1	4
90	с его	4	4
91	из этих	4	4
92	независимо от	3	4
93	как в	6	4
94	все же	8	4
95	что все	1	4
96	в них	3	4
97	несмотря на	1	4
98	в эту	2	4
99	в своей	3	4
100	с развитием	1	4
101	от его	1	4
102	к этому	3	4
103	их в	3	4
104	даже в	2	4
105	не имеет	2	4
106	того как	3	4
107	и его	7	4
108	указание на	1	4
109	что оно	4	4
110	и с	6	4
111	на вопрос	1	4
112	мы видим	5	4
113	так как	18	4
114	только в	5	4
115	в качестве	3	4
116	при помощи	3	4
117	а с	2	4
118	прежде всего	4	4
119	так же	2	4
120	все это	1	4
121	для нас	2	4
122	а в	3	4
123	другой функции	1	3
124	идет о	1	3
125	здесь и	2	3
126	и до	2	3
127	мы имеем	14	3
128	и ее	3	3
129	что можно	1	3
130	должны были	2	3
131	что они	2	3
132	что именно	1	3
133	с этим	2	3
134	что как	1	3
135	смысле этого	1	3
136	когда он	3	3
137	он в	1	3
138	все эти	8	3
139	но на	1	3
140	это представление	12	3
141	что она	3	3
142	при этом	3	3
143	что у	2	3
144	и по	4	3
145	об этом	1	3
146	те же	1	3
147	о которых	1	3
148	таким же	3	3
149	в которых	2	3
150	для этого	1	3
151	из которых	3	3
152	уже говорили	1	3
