N	2gram	Voloshinov_1	Problemy
1	и в	13	46
2	и не	8	27
3	может быть	8	23
4	не может	8	19
5	как бы	6	19
6	в нем	2	17
7	в этом	2	16
8	не только	6	14
9	и т.п	7	14
10	но и	3	12
11	как и	3	12
12	точки зрения	7	11
13	в одном	3	11
14	а не	2	11
15	в пределах	3	10
16	не в	3	10
17	и к	2	9
18	в самом	2	9
19	с точки	5	9
20	слово не	1	9
21	и все	3	9
22	в его	7	9
23	в том	2	9
24	вовсе не	2	9
25	прежде всего	9	9
26	конечно не	1	8
27	или в	1	8
28	еще не	1	7
29	в себе	3	7
30	по себе	1	7
31	слова и	2	7
32	то же	4	6
33	никогда не	3	6
34	и он	1	6
35	но в	4	6
36	слово в	3	6
37	к одному	3	6
38	в каждом	4	6
39	на фоне	4	6
40	но это	1	6
41	и его	12	6
42	что он	1	6
43	только в	6	6
44	все это	4	6
45	ну что	1	5
46	к другому	1	5
47	ведь и	1	5
48	с его	1	5
49	по отношению	3	5
50	за пределы	3	5
51	нам кажется	1	5
52	при этом	2	5
53	особенно в	1	5
54	в то	1	5
55	в структуре	2	5
56	в самой	1	5
57	это слово	1	5
58	же время	1	5
59	к нему	1	5
60	так как	3	5
61	речи и	1	5
62	отношению к	3	5
63	например в	1	4
64	самом деле	3	4
65	в их	3	4
66	мы не	4	4
67	на себя	1	4
68	героя и	2	4
69	но не	1	4
70	как в	2	4
71	все же	5	4
72	все эти	2	4
73	людей и	1	4
74	таким образом	6	4
75	и наконец	5	4
76	мы слышим	1	4
77	он и	1	4
78	том что	2	4
79	своего рода	2	4
80	в процессе	5	4
81	во всем	2	4
82	потому что	1	4
83	в себя	1	4
84	так и	3	4
85	по мере	1	4
86	в виду	1	4
87	и здесь	1	4
88	и других	1	4
89	уже в	2	4
90	мы можем	4	4
91	еще и	4	4
92	до конца	1	4
93	превращается в	3	4
94	да и	3	4
95	должно быть	1	4
96	то что	6	4
97	не знает	1	4
98	что в	3	4
99	себя как	1	3
100	одним из	1	3
101	также и	1	3
102	человека и	1	3
103	и это	1	3
104	здесь и	1	3
105	и до	1	3
106	мы уже	2	3
107	мы имеем	1	3
108	и о	1	3
109	то это	1	3
110	отношение к	1	3
111	отличие от	1	3
112	в своем	1	3
113	более или	1	3
114	в условиях	1	3
115	в этой	1	3
116	на то	1	3
117	их в	1	3
118	на этом	1	3
119	в мире	1	3
120	было бы	4	3
121	кажется что	2	3
122	далеко не	1	3
123	такой же	1	3
124	или менее	1	3
125	но если	1	3
126	и при	2	3
127	и их	7	3
128	в своей	4	3
129	в отличие	1	3
130	не как	3	3
131	в отношении	2	3
132	по своей	1	3
133	и несколько	1	3
134	между словами	1	3
135	с ее	1	3
136	но при	1	3
137	здесь нет	1	3
138	если бы	2	3
139	и т.д	5	3
140	и что	1	3
141	в различных	1	3
142	слов и	4	3
143	только на	1	3
144	в конце	1	3
145	тем что	2	3
146	с другой	2	3
147	себя и	1	3
148	более того	2	3
149	с помощью	2	3
150	так же	2	3
151	что же	3	3
152	но для	3	3
153	и для	3	3
154	бы в	2	3
155	другой стороны	2	3
156	того же	1	3
157	смысле слова	2	2
158	ту же	1	2
159	же как	1	2
160	и через	1	2
161	самый предмет	1	2
162	делая его	1	2
163	а как	2	2
164	вопрос о	1	2
165	словесный материал	1	2
166	себе что	2	2
167	мы здесь	1	2
168	не входит	1	2
169	к слову	1	2
170	в общем	2	2
171	слову в	1	2
172	нет и	1	2
173	в одной	1	2
174	с этим	3	2
175	и как	1	2
176	двух разных	2	2
177	не было	1	2
178	его к	1	2
179	от этого	2	2
180	мы чувствуем	1	2
181	так в	1	2
182	но ведь	5	2
183	равно и	1	2
184	на том	1	2
185	в узком	1	2
186	данное слово	1	2
187	об этом	1	2
188	высказывания и	1	2
189	на все	1	2
190	лишь в	4	2
191	хотя бы	5	2
192	от одного	1	2
193	ко второму	1	2
194	может стать	2	2
195	и тем	2	2
196	этом мы	1	2
197	все равно	1	2
198	переходим к	1	2
199	автора и	1	2
200	которую он	1	2
201	зрения своего	1	2
202	что такое	1	2
203	себе а	1	2
204	в которых	1	2
205	мысли и	1	2
206	не менее	2	2
207	зрения и	1	2
208	всего его	1	2
209	того как	1	2
210	одна из	1	2
211	только и	4	2
212	и является	2	2
213	если только	1	2
214	языка в	1	2
215	возможности но	1	2
216	могут быть	2	2
217	к тому	2	2
218	языка и	5	2
219	представим себе	2	2
220	в произведении	2	2
221	в другом	2	2
222	можно было	1	2
223	те же	2	2
224	монологического высказывания	1	2
225	из одного	1	2
226	как выражение	1	2
227	почему же	1	2
228	лишь как	1	2
229	между тем	2	2
230	тем как	1	2
231	в языке	2	2
232	в античной	1	2
233	все время	1	2
234	и следовательно	2	2
235	и всякое	1	2
236	этот вопрос	1	2
237	общения то	1	2
238	как стиль	1	2
239	в поэзии	5	2
240	речь в	1	2
241	слово но	1	2
242	для него	2	2
243	а в	2	2
244	о которых	1	2
245	всякое высказывание	1	2
246	для этого	1	2
247	только к	1	2
248	и пр	7	2
249	он только	2	2
250	в руках	2	2
251	там где	2	2
252	что мы	1	2
253	вместе с	1	2
254	в данном	2	2
255	прямая речь	1	2
256	для понимания	1	2
257	этого слова	1	2
258	должны воплотиться	1	2
259	например у	1	2
260	сознании и	1	2
261	сознания и	2	2
262	узком смысле	1	2
263	системе языка	1	2
264	в системе	1	2
265	сказать что	1	2
266	чувствуем что	1	2
267	к другим	1	2
268	слова когда	1	2
269	слово уже	1	2
270	они не	1	2
271	функции в	1	1
272	и то	3	1
273	на самом	1	1
274	слов у	1	1
275	и есть	1	1
276	пределы настоящей	1	1
277	его чрезвычайно	1	1
278	в нашу	1	1
279	проблем связанных	1	1
280	собственном смысле	1	1
281	в поэтический	1	1
282	в несколько	1	1
283	свою полную	1	1
284	как плохое	1	1
285	на материале	1	1
286	лишь одного	1	1
287	нуждаются в	1	1
288	при анализе	3	1
289	входит в	2	1
290	в синтаксической	1	1
291	стиля в	1	1
292	и стиль	2	1
293	как то	1	1
294	не вполне	1	1
295	сложнее и	1	1
296	из того	1	1
297	и отстоявшихся	1	1
298	пространство и	1	1
299	в каждой	1	1
300	с большим	1	1
301	его роль	1	1
302	собою и	1	1
303	в ней	2	1
304	и сами	1	1
305	это направление	1	1
306	в широком	1	1
307	время в	1	1
308	художественном творчестве	1	1
309	же самые	1	1
310	стилистических приемов	6	1
311	то мы	1	1
312	стилистика и	1	1
313	эта особенность	1	1
314	который мы	2	1
315	менее всего	1	1
316	и лучше	1	1
317	и речи	1	1
318	один и	1	1
319	он жалуется	1	1
320	к сожалению	2	1
321	в собственном	1	1
322	разных типов	1	1
323	для создания	1	1
324	как к	1	1
325	ограничить его	1	1
326	точку зрения	3	1
327	в целом	2	1
328	образную систему	1	1
329	же слово	2	1
330	иными элементами	1	1
331	учение о	2	1
332	предметного значения	2	1
333	с их	1	1
334	элементов в	1	1
335	сюда относятся	1	1
336	важна не	1	1
337	произведение может	1	1
338	а вовсе	1	1
339	и если	1	1
340	всеми ее	1	1
341	что она	1	1
342	в ее	3	1
343	наш анализ	1	1
344	и социальной	1	1
345	отношений между	2	1
346	и вот	1	1
347	говорит следующее	1	1
348	одно и	3	1
349	это конечно	1	1
350	здесь мы	3	1
351	же не	1	1
352	синтаксические и	1	1
353	на всю	1	1
354	и характер	1	1
355	связанных с	2	1
356	говорить не	1	1
357	его в	1	1
358	выходит за	1	1
359	и иных	1	1
360	которая как	1	1
361	моменты в	1	1
362	отождествляется с	1	1
363	ведь в	1	1
364	в них	2	1
365	она и	1	1
366	и определяет	1	1
367	автору и	1	1
368	не всегда	1	1
369	и уже	3	1
370	несмотря на	2	1
371	обратимся к	1	1
372	и тогда	1	1
373	же есть	1	1
374	от своего	2	1
375	при изучении	1	1
376	оценок в	1	1
377	в такой	1	1
378	язык с	1	1
379	мы в	1	1
380	не столько	3	1
381	что до	1	1
382	возможно только	1	1
383	и делают	2	1
384	где нет	1	1
385	не должна	1	1
386	тому что	1	1
387	между людьми	1	1
388	вплоть до	1	1
389	отражается в	1	1
390	в моменте	1	1
391	виду что	1	1
392	есть прежде	3	1
393	самого начала	2	1
394	мысли в	1	1
395	и падения	1	1
396	и непосредственным	1	1
397	весь этот	1	1
398	в самых	1	1
399	иметь в	1	1
400	синтаксической конструкции	1	1
401	только его	2	1
402	речи не	2	1
