N	2gram	Voloshinov_1	FransuaR
1	и в	38	40
2	то есть	4	18
3	и его	7	17
4	прежде всего	21	16
5	в этом	10	15
6	в романе	1	15
7	мы уже	10	13
8	не только	27	13
9	в его	6	13
10	и не	14	13
11	вовсе не	2	12
12	что в	1	12
13	как и	10	11
14	но и	13	11
15	таким образом	7	10
16	как мы	9	10
17	и т.п	21	10
18	в сущности	1	9
19	он не	2	9
20	может быть	13	9
21	и все	4	9
22	и до	1	8
23	той же	5	8
24	и на	6	8
25	отношение к	2	8
26	все эти	2	8
27	и с	5	8
28	в том	2	8
29	у него	1	8
30	но в	5	8
31	то же	14	7
32	в своем	1	7
33	культуры и	1	7
34	на площади	1	7
35	в виду	3	7
36	в одном	3	7
37	во всех	6	6
38	в самом	4	6
39	в этих	2	6
40	в то	9	6
41	же время	7	6
42	связи с	3	6
43	связь с	2	6
44	в той	5	6
45	он говорит	1	6
46	в своей	2	6
47	к этому	2	6
48	в нем	4	5
49	так сказать	4	5
50	в основе	2	5
51	и для	3	5
52	в особенности	1	5
53	те же	4	5
54	связаны с	4	5
55	в литературе	1	5
56	мы видим	3	5
57	для него	3	5
58	то что	8	5
59	не было	2	5
60	а не	6	5
61	в связи	2	5
62	как раз	1	5
63	в своих	2	5
64	смысле слова	1	4
65	также и	2	4
66	жизни и	3	4
67	из всех	1	4
68	в ней	8	4
69	в истории	1	4
70	в нашем	5	4
71	в мире	2	4
72	было бы	7	4
73	ни в	1	4
74	том что	3	4
75	в их	1	4
76	страха и	1	4
77	того чтобы	7	4
78	в области	5	4
79	у нас	4	4
80	о том	4	4
81	и о	1	4
82	роль в	3	4
83	и здесь	3	4
84	и во	1	4
85	один из	4	4
86	только на	3	4
87	из них	3	4
88	так как	7	4
89	и даже	3	4
90	до сих	1	4
91	здесь в	1	4
92	и потому	2	4
93	сих пор	2	4
94	в основном	1	4
95	все это	4	4
96	еще более	2	4
97	самом деле	4	3
98	на самом	3	3
99	и есть	1	3
100	с его	7	3
101	в этой	6	3
102	кроме того	2	3
103	и как	9	3
104	и наконец	5	3
105	и к	4	3
106	в себе	9	3
107	но ведь	6	3
108	связанные с	2	3
109	при этом	9	3
110	всех этих	1	3
111	об этом	3	3
112	на протяжении	1	3
113	мы видели	5	3
114	их в	3	3
115	для этого	1	3
116	в таких	1	3
117	дело не	1	3
118	одна из	1	3
119	так много	1	3
120	уже говорили	1	3
121	они были	1	3
122	но все	4	3
123	и самое	1	3
124	здесь не	2	3
125	в ее	3	3
126	можно было	4	3
127	еще в	1	3
128	если бы	4	3
129	в другом	1	3
130	другими словами	7	3
131	никак не	1	3
132	в значительной	2	3
133	связь между	2	3
134	между тем	3	3
135	нуждается в	2	3
136	что и	3	3
137	и следовательно	5	3
138	еще не	3	3
139	только в	6	3
140	так и	6	3
141	же и	1	3
142	в начале	3	3
143	не так	3	3
144	в конце	6	3
145	тем что	2	3
146	для того	9	3
147	связан с	1	3
148	сказать что	3	3
149	там где	1	3
150	в частности	3	3
151	не может	12	3
152	вместе с	5	3
153	от страха	1	3
154	как в	2	3
155	как бы	28	3
156	в более	1	3
157	и от	7	3
158	но это	2	3
159	а в	5	3
160	слово в	2	3
161	между ними	3	3
162	но вернемся	1	2
163	одним из	1	2
164	например в	1	2
165	наших дней	1	2
166	того же	1	2
167	переход от	1	2
168	это и	1	2
169	тем же	3	2
170	и этот	1	2
171	мы не	9	2
172	при анализе	1	2
173	членов общества	1	2
174	общества и	3	2
175	хотя бы	18	2
176	которые он	1	2
177	быть в	1	2
178	эту связь	1	2
179	не был	1	2
180	но не	2	2
181	до наших	1	2
182	думать что	1	2
183	в течение	1	2
184	что он	2	2
185	все же	7	2
186	и той	5	2
187	и понимания	1	2
188	в которой	7	2
189	в целом	4	2
190	он в	1	2
191	из этих	1	2
192	выражение в	3	2
193	в дальнейшем	2	2
194	и если	1	2
195	к тем	1	2
196	на его	5	2
197	как он	1	2
198	в первой	2	2
199	не к	3	2
200	и вот	3	2
201	свидетельствует о	1	2
202	одной и	2	2
203	на этом	1	2
204	людей которые	1	2
205	значительной степени	2	2
206	здесь мы	3	2
207	лишь в	4	2
208	громадную роль	1	2
209	характер и	1	2
210	точки зрения	10	2
211	в котором	3	2
212	жизни с	1	2
213	что было	3	2
214	том же	1	2
215	этот мир	1	2
216	не менее	1	2
217	ее не	1	2
218	связь и	3	2
219	до того	3	2
220	этом отношении	2	2
221	особое внимание	1	2
222	и такие	1	2
223	должны быть	1	2
224	той или	3	2
225	и это	7	2
226	следовательно и	1	2
227	и сам	2	2
228	времени и	2	2
229	одного из	1	2
230	здесь нет	1	2
231	по сравнению	1	2
232	поэтому в	1	2
233	можно сказать	4	2
234	в разных	3	2
235	и историческое	1	2
236	с другой	1	2
237	увидим дальше	1	2
238	язык и	9	2
239	это не	3	2
240	к нему	2	2
241	как нечто	2	2
242	и так	6	2
243	но как	2	2
244	в эти	1	2
245	конечно не	3	2
246	уже в	5	2
247	слова в	5	2
248	в нашей	1	2
249	как велико	1	2
250	в форме	6	2
251	даже и	2	2
252	или иной	4	2
253	влияние на	4	2
254	именно в	1	2
255	еще и	2	2
256	что для	1	2
257	о чем	1	2
258	с помощью	6	2
259	все то	2	2
260	с этим	2	2
261	ни от	1	2
262	сравнению с	1	2
263	в состоянии	1	2
264	этого слова	3	2
265	слова и	5	2
266	своей жизни	5	2
267	всем этим	1	2
268	речи так	1	2
269	потому что	5	2
270	трав и	2	2
271	здесь только	1	2
272	одной из	2	2
273	в последнем	1	2
274	мы увидим	5	2
275	и другие	1	2
276	все что	1	2
277	к людям	1	1
278	жизнь человека	1	1
279	говоря о	1	1
280	отношения к	3	1
281	художественного произведения	1	1
282	с исторической	1	1
283	существенный пробел	1	1
284	обычны в	1	1
285	вряд ли	3	1
286	стиля не	1	1
287	жеста и	1	1
288	которую они	1	1
289	от всяких	1	1
290	собственном смысле	1	1
291	был и	2	1
292	долгое время	3	1
293	он получает	1	1
294	важно для	1	1
295	есть не	2	1
296	мы имеем	2	1
297	или наоборот	1	1
298	с более	1	1
299	мы говорили	2	1
300	на эти	2	1
301	ни единого	1	1
302	словесный хоровод	1	1
303	не вошел	1	1
304	что иное	2	1
305	принадлежит к	1	1
306	жизни как	1	1
307	но даже	2	1
308	не совсем	1	1
309	широкого и	1	1
310	в числе	1	1
311	и он	2	1
312	и официальной	1	1
313	быть понято	2	1
314	не смеется	1	1
315	знаете ли	1	1
316	между собой	2	1
317	иное как	2	1
318	не найдем	1	1
319	за свое	1	1
320	и широких	1	1
321	тем как	1	1
322	бы этот	1	1
323	видели что	3	1
324	то он	3	1
325	это слишком	1	1
326	в общем	1	1
327	иметь дело	3	1
328	слову в	1	1
329	оно является	2	1
330	нет и	3	1
331	связи и	1	1
332	следующих за	1	1
333	относится к	2	1
334	в одной	1	1
335	и выражения	1	1
336	в художественном	1	1
337	перед нами	3	1
338	смысле этого	2	1
339	когда он	1	1
340	был связан	1	1
341	и каждое	1	1
342	не являются	1	1
343	себе не	1	1
344	придется иметь	1	1
345	от этого	1	1
346	именно эта	1	1
347	тон и	1	1
348	где все	1	1
349	со своей	1	1
350	помощью которого	1	1
351	бы и	2	1
352	что это	4	1
353	самым существенным	1	1
354	представляет собой	2	1
355	т.п но	2	1
356	в тех	3	1
357	речи но	2	1
358	с некоторым	1	1
