N	2gram	Bakhtin_Fr_7	Myshleni
1	в этом	15	29
2	точки зрения	5	28
3	речи в	1	27
4	и в	41	26
5	не только	5	24
6	то что	8	24
7	таким образом	19	23
8	с точки	3	21
9	в том	11	18
10	и не	7	18
11	том что	4	17
12	потому что	5	16
13	для других	1	15
14	как и	14	15
15	как мы	11	14
16	того что	2	14
17	так как	3	14
18	так же	5	14
19	с помощью	6	13
20	и его	9	12
21	вместе с	5	12
22	что в	9	12
23	мысли и	1	11
24	в которой	2	11
25	в слове	1	11
26	но и	9	11
27	не может	3	11
28	словом и	1	10
29	что они	1	10
30	слова и	1	10
31	по своей	1	10
32	в сущности	4	9
33	в самом	1	9
34	в себе	11	9
35	мысли в	1	9
36	у ребенка	1	9
37	тем что	3	9
38	по своему	2	9
39	то же	13	8
40	той же	3	8
41	что он	3	8
42	только в	6	8
43	свое выражение	1	8
44	ее в	1	8
45	сказать что	1	8
46	тем самым	3	8
47	и то	2	7
48	мы не	2	7
49	и к	5	7
50	с самого	2	7
51	представление о	1	7
52	самого начала	1	7
53	о природе	1	7
54	этой речи	2	7
55	к тому	2	7
56	может быть	4	7
57	прежде всего	11	7
58	самом деле	1	6
59	во всех	3	6
60	по отношению	2	6
61	все же	1	6
62	и слова	1	6
63	что это	4	6
64	все эти	13	6
65	выражение в	3	6
66	было бы	4	6
67	и тем	1	6
68	в ее	1	6
69	в сознании	1	6
70	и что	1	6
71	учении о	1	6
72	именно в	2	6
73	а не	2	6
74	как бы	7	6
75	речи как	1	6
76	как на	1	6
77	все что	4	6
78	из всех	2	5
79	оба эти	1	5
80	в силу	1	5
81	и с	4	5
82	с тем	1	5
83	она не	1	5
84	в процессе	2	5
85	же самое	1	5
86	данном случае	1	5
87	во второй	2	5
88	в виду	4	5
89	в качестве	9	5
90	если мы	1	5
91	в начале	1	5
92	одно из	1	5
93	себе в	1	5
94	и их	3	5
95	слова в	1	5
96	до конца	2	5
97	как это	1	5
98	в данном	2	5
99	отношению к	2	5
100	с этой	1	5
101	и для	5	5
102	в речи	1	5
103	бы в	2	5
104	переходит к	1	4
105	едва ли	1	4
106	еще не	2	4
107	в нашем	1	4
108	это и	1	4
109	как в	5	4
110	целый ряд	4	4
111	но в	8	4
112	нами в	1	4
113	и во	2	4
114	чем в	1	4
115	в такой	1	4
116	в котором	1	4
117	не в	9	4
118	в той	3	4
119	не по	1	4
120	никогда не	2	4
121	своей природе	1	4
122	связи с	1	4
123	в области	2	4
124	не могут	1	4
125	не есть	2	4
126	что у	3	4
127	о том	6	4
128	в его	12	4
129	в свете	3	4
130	одной из	2	4
131	по этому	3	4
132	так что	1	4
133	в конце	8	4
134	о чем	1	4
135	перехода от	1	4
136	и от	8	4
137	и наконец	4	4
138	на самом	2	3
139	между двумя	1	3
140	в первом	1	3
141	к другому	1	3
142	мы уже	12	3
143	есть не	2	3
144	в ней	5	3
145	в чем	2	3
146	но не	1	3
147	в этой	13	3
148	в одной	2	3
149	как к	1	3
150	имеет в	1	3
151	учение о	2	3
152	он не	4	3
153	в первой	2	3
154	чем у	1	3
155	содержит в	1	3
156	и по	3	3
157	одно и	2	3
158	так и	10	3
159	об этом	1	3
160	мы видели	5	3
161	такой же	3	3
162	обратимся к	1	3
163	для него	6	3
164	в своей	3	3
165	мы в	2	3
166	в основном	1	3
167	том и	2	3
168	по себе	1	3
169	на котором	1	3
170	в основе	1	3
171	но только	1	3
172	только и	1	3
173	я не	3	3
174	во всем	1	3
175	этом отношении	2	3
176	значения и	1	3
177	с собой	1	3
178	с ним	2	3
179	этому поводу	1	3
180	во втором	1	3
181	что и	5	3
182	это не	6	3
183	движения в	2	3
184	к нему	5	3
185	мысль и	1	3
186	мы видим	6	3
187	есть в	6	3
188	только на	2	3
189	и обратно	2	3
190	менее всего	1	3
191	самого слова	1	3
192	мы находим	1	3
193	момент в	4	3
194	было представление	1	3
195	же точно	1	3
196	эти особенности	1	3
197	и потому	3	3
198	мы остановимся	1	3
199	содержат в	1	3
200	и о	1	3
201	но это	3	3
202	все это	10	3
203	и слово	1	3
204	в новой	7	3
205	находит свое	2	3
206	есть то	2	3
207	между ними	1	3
208	первом случае	1	3
209	в то	10	3
210	и наиболее	1	2
211	ту же	2	2
212	отношения к	1	2
213	одним из	1	2
214	также и	2	2
215	и есть	3	2
216	речи на	1	2
217	и до	6	2
218	все те	2	2
219	время как	1	2
220	это отношение	1	2
221	речь эта	1	2
222	время в	2	2
223	что его	1	2
224	значение и	1	2
225	отношение к	2	2
226	отличие от	1	2
227	друг от	1	2
228	с этим	2	2
229	перед нами	2	2
230	говорит что	2	2
231	что по	1	2
232	его к	3	2
233	что слово	1	2
234	но эта	1	2
235	не могла	1	2
236	в нем	7	2
237	котором мы	1	2
238	его от	1	2
239	в одну	4	2
240	его в	3	2
241	от одного	1	2
242	действительности в	1	2
243	ни в	6	2
244	несмотря на	3	2
245	должно быть	4	2
246	бы сказать	1	2
247	в этих	2	2
248	во время	3	2
249	что между	2	2
250	и при	1	2
251	в их	3	2
252	мы говорили	1	2
253	оказывается что	3	2
254	в которых	2	2
