N	2gram	Trubetskoy_1	Dialekti
1	не есть	2	40
2	и не	8	30
3	а не	1	18
4	ничего не	1	17
5	может быть	16	17
6	то что	18	16
7	и в	23	15
8	как бы	10	14
9	точки зрения	13	14
10	не имеет	1	14
11	так как	7	14
12	что это	5	13
13	это есть	4	13
14	того что	6	13
15	это не	3	12
16	в этом	12	11
17	и вот	1	11
18	говорить о	2	11
19	ясно что	8	11
20	в том	30	11
21	прежде всего	3	11
22	не может	17	11
23	и все	7	11
24	том что	19	10
25	в основе	2	10
26	потому что	9	10
27	с ее	2	10
28	это и	1	9
29	то же	4	9
30	мы не	1	9
31	было бы	3	9
32	с точки	8	9
33	в виду	2	9
34	и что	8	9
35	уже не	1	9
36	и пр	1	9
37	все это	11	9
38	не в	8	8
39	в себе	5	8
40	не только	7	8
41	и это	3	8
42	и ее	2	8
43	иное как	1	8
44	должна быть	5	7
45	что именно	1	7
46	он есть	1	7
47	как и	9	7
48	теперь мы	2	7
49	по крайней	1	7
50	и вообще	3	7
51	и его	1	7
52	что оно	3	7
53	только в	6	7
54	крайней мере	1	7
55	что мы	4	7
56	что он	7	7
57	что в	8	7
58	перед нами	1	6
59	хотя и	4	6
60	и тем	1	6
61	если бы	8	6
62	в то	6	6
63	же время	2	6
64	что и	7	6
65	так что	5	6
66	вовсе не	2	6
67	и даже	1	6
68	а именно	1	6
69	нет ничего	1	6
70	в результате	9	6
71	тем более	3	6
72	сказать что	1	6
73	той же	1	5
74	в сущности	2	5
75	и на	6	5
76	быть в	1	5
77	с его	1	5
78	только тогда	2	5
79	в своем	10	5
80	то в	2	5
81	на то	9	5
82	что она	1	5
83	в нем	3	5
84	есть не	1	5
85	в жизни	3	5
86	что такое	1	5
87	что я	1	5
88	в ней	3	5
89	на себе	2	5
90	того чтобы	8	5
91	тогда когда	3	5
92	я не	2	5
93	таким образом	31	5
94	о том	7	5
95	в себя	2	5
96	так и	10	5
97	другими словами	2	5
98	именно в	5	5
99	если мы	4	5
100	для того	8	5
101	как же	1	5
102	и для	6	5
103	но если	2	5
104	также и	2	4
105	хотя бы	4	4
106	что они	2	4
107	в этой	6	4
108	в течение	4	4
109	и как	1	4
110	идеи и	1	4
111	в силу	7	4
112	то ни	3	4
113	и с	5	4
114	с тем	2	4
115	и уже	2	4
116	на другую	1	4
117	она не	2	4
118	видим что	1	4
119	уже о	1	4
120	ничего общего	3	4
121	что все	5	4
122	идет речь	8	4
123	еще не	5	4
124	в его	5	4
125	оказывается что	5	4
126	мы должны	4	4
127	мы видим	1	4
128	с ними	2	4
129	есть в	2	4
