N	2gram	Vinokur_Ku_3	FransuaR
1	и в	23	45
2	и не	10	15
3	в этом	16	14
4	но в	2	14
5	не только	17	14
6	и его	1	13
7	в его	11	13
8	как бы	5	12
9	во время	1	12
10	что в	13	12
11	то же	6	11
12	в своем	4	11
13	в то	3	11
14	и с	3	10
15	как и	5	10
16	в том	22	10
17	но и	3	10
18	прежде всего	9	10
19	же время	1	9
20	в ней	3	8
21	таким образом	9	8
22	в самой	1	8
23	как мы	5	8
24	вовсе не	5	8
25	и др	1	8
26	так же	2	8
27	также и	5	7
28	мы видели	3	7
29	том что	11	7
30	не в	5	7
31	потому что	12	7
32	что и	6	7
33	все это	2	7
34	здесь не	2	6
35	он не	3	6
36	всех этих	1	6
37	мысли и	2	6
38	того чтобы	11	6
39	связи с	6	6
40	так и	6	6
41	что он	6	6
42	так как	9	6
43	для того	12	6
44	например в	1	5
45	самом деле	14	5
46	на самом	3	5
47	это и	3	5
48	и на	1	5
49	хотя и	5	5
50	и как	2	5
51	и к	3	5
52	все эти	7	5
53	на этом	2	5
54	его в	2	5
55	мы видим	1	5
56	одной из	1	5
57	и их	1	5
58	как раз	4	5
59	в связи	5	5
60	не может	6	5
61	но это	5	5
62	есть и	1	5
63	же как	1	4
64	той же	3	4
65	мы не	3	4
66	и о	4	4
67	в сущности	4	4
68	но не	3	4
69	в общем	6	4
70	перед нами	1	4
71	кроме того	2	4
72	в самом	13	4
73	тому же	3	4
74	по своему	2	4
75	зрения на	3	4
76	не мог	1	4
77	точки зрения	23	4
78	в их	6	4
79	своего рода	2	4
80	вернемся к	2	4
81	в основе	1	4
82	убеждение в	2	4
83	можно было	11	4
84	здесь как	2	4
85	ничего не	6	4
86	и здесь	2	4
87	о том	6	4
88	только в	6	4
89	в первой	1	4
90	с этим	1	4
91	характерно что	1	4
92	мы находим	3	4
93	сказать что	7	4
94	а не	11	4
95	на время	1	4
96	чем же	2	4
97	как это	7	4
98	и от	1	4
99	все они	2	4
100	а также	4	4
101	а в	5	4
102	как на	8	4
103	по поводу	3	4
104	такой же	2	4
105	том числе	2	4
106	почти всегда	1	3
107	почти все	1	3
108	но она	1	3
109	того же	4	3
110	форм в	1	3
111	из этих	5	3
112	менее всего	1	3
113	как в	4	3
114	дело идет	1	3
115	в одной	1	3
116	роль играет	1	3
117	как он	2	3
118	но на	3	3
119	что она	5	3
120	связанные с	1	3
121	и вот	3	3
122	как они	2	3
123	ни в	3	3
124	до сих	8	3
125	в своей	4	3
126	в которых	3	3
127	от его	1	3
128	не менее	12	3
129	мир и	1	3
130	не имеет	3	3
131	здесь же	1	3
132	что на	3	3
133	от того	5	3
134	от их	1	3
135	всего этого	3	3
136	не могло	1	3
137	то время	1	3
138	в другом	1	3
139	часто в	1	3
140	нуждается в	1	3
141	это не	3	3
142	именно в	3	3
143	того что	11	3
144	и прежде	1	3
145	словом и	1	3
146	до нас	1	3
147	поэтому и	1	3
148	в поэзии	5	3
149	для него	1	3
150	в одном	2	3
151	но он	1	3
152	расправиться с	1	3
153	не было	4	3
154	еще и	2	3
155	на весь	1	3
156	о чем	2	3
157	там где	3	3
158	вместе с	2	3
159	по существу	3	3
160	дело здесь	1	3
161	сих пор	8	3
162	и для	1	3
163	с помощью	6	3
164	находим в	1	3
165	на этот	2	3
166	и другие	1	3
167	но вернемся	1	2
168	ту же	1	2
169	можно говорить	10	2
170	чтобы не	2	2
171	и есть	5	2
172	с точки	16	2
173	он знает	1	2
174	говорить о	6	2
175	в целом	4	2
176	подчеркнуть что	2	2
177	в различных	2	2
178	в чем	5	2
179	в данном	7	2
180	в сторону	1	2
181	отличие от	2	2
182	нет и	1	2
183	между словом	1	2
184	после всего	1	2
