N	2gram	Trubetskoy_1	Psycholo
1	то что	13	44
2	и в	14	33
3	в этом	17	28
4	и что	2	25
5	как бы	4	25
6	потому что	5	24
7	для того	6	23
8	том что	9	22
9	того чтобы	8	22
10	может быть	9	22
11	что в	4	21
12	в том	17	21
13	о том	7	20
14	что он	6	20
15	сейчас же	1	16
16	и мы	1	15
17	как это	1	14
18	что это	3	13
19	таким образом	11	13
20	то есть	1	13
21	так же	2	13
22	и не	19	13
23	все это	6	13
24	самом деле	7	12
25	в самом	3	12
26	было бы	5	12
27	к тому	7	12
28	и все	1	12
29	если мы	1	12
30	так как	4	12
31	он не	5	11
32	что все	3	11
33	на то	5	10
34	если бы	6	10
35	в его	4	10
36	не может	22	10
37	то же	11	9
38	в этой	4	9
39	и если	7	9
40	по себе	2	9
41	в конце	3	8
42	как будто	2	8
43	совершенно ясно	1	8
44	для этого	3	8
45	вместе с	4	8
46	показать что	1	7
47	в своем	6	7
48	не только	9	7
49	в нем	5	7
50	так что	2	7
51	и только	5	7
52	до конца	1	7
53	когда он	1	7
54	для нас	2	7
55	и т	3	6
56	на самом	6	6
57	в сущности	1	6
58	в ней	2	6
59	что они	3	6
60	перед нами	1	6
61	все эти	2	6
62	в себе	9	6
63	и вот	2	6
64	во время	2	6
65	точки зрения	11	6
66	что эта	1	6
67	тому что	2	6
68	в самой	1	6
69	же самое	1	6
70	никак не	1	6
71	это не	1	6
72	у него	2	6
73	а не	2	6
74	мы должны	7	6
75	как на	8	6
76	это и	1	5
77	мы уже	2	5
78	мы не	1	5
79	и на	5	5
80	с этим	2	5
81	все же	4	5
82	целый ряд	2	5
83	и как	3	5
84	ясно что	2	5
85	как и	4	5
86	нисколько не	2	5
87	самого начала	1	5
88	никогда не	5	5
89	и это	1	5
90	с самого	1	5
91	казалось бы	1	5
92	с ним	2	5
93	заключается в	1	5
94	что для	3	5
95	вовсе не	1	5
96	мы можем	2	5
97	связь с	1	5
98	из этого	3	5
99	и есть	2	4
100	в которой	1	4
101	том чтобы	3	4
102	могла бы	1	4
103	не будет	7	4
104	с тем	6	4
105	для чего	1	4
106	в своей	5	4
