N	2gram	Losev_Prob_4	Istorich
1	т е	1	29
2	что он	8	24
3	и т	4	19
4	не только	24	18
5	т д	3	18
6	может быть	9	17
7	мы имеем	6	15
8	и в	20	15
9	никогда не	1	15
10	так как	5	14
11	но и	14	14
12	так же	5	13
13	что в	3	12
14	то что	15	12
15	а в	4	12
16	в этом	9	11
17	об этом	6	11
18	в этих	5	11
19	и не	28	11
20	то же	7	10
21	что они	2	10
22	его в	2	10
23	еще не	7	9
24	все же	2	9
25	в другом	3	9
26	с тем	4	9
27	и здесь	1	9
28	потому что	15	9
29	должны были	1	8
30	он не	2	8
31	связи с	3	8
32	очень много	2	8
33	мы можем	3	8
34	мы видим	1	8
35	в нем	5	7
36	таким образом	8	7
37	том что	12	7
38	не в	13	7
39	ничего не	1	7
40	вместе с	5	7
41	сих пор	1	7
42	связана с	1	6
43	мы здесь	2	6
44	то это	3	6
45	но в	8	6
46	что это	2	6
47	и что	2	6
48	в его	3	6
49	что и	3	6
50	так что	6	6
51	до сих	1	6
52	как бы	4	6
53	видно что	1	6
54	в том	20	6
55	только в	23	6
56	точно так	3	6
57	же как	1	5
58	и есть	4	5
59	как в	5	5
60	с этим	4	5
61	и наконец	4	5
62	имеем в	3	5
63	что она	4	5
64	но все	3	5
65	было бы	14	5
66	этого не	2	5
67	в котором	2	5
68	что при	1	5
69	можно было	4	5
70	так и	10	5
71	связан с	1	5
72	к нему	3	5
73	в одном	4	5
74	прежде всего	11	5
75	а не	7	5
76	в связи	3	5
77	не может	5	5
78	к тому	3	5
79	что эти	1	4
80	в ней	7	4
81	и на	3	4
82	в себе	12	4
83	все эти	16	4
84	в этой	4	4
85	при этом	6	4
86	и с	7	4
87	вопрос о	1	4
88	не будем	2	4
89	но они	2	4
90	дело не	3	4
91	для нас	6	4
92	другими словами	3	4
93	что здесь	6	4
94	с одной	1	4
95	руки и	1	4
96	у него	1	4
97	тем что	3	4
98	и др	1	4
99	а потом	1	4
100	но это	6	4
101	мы должны	3	4
102	одной из	4	4
103	к этой	1	4
104	и другие	1	4
105	мы не	7	3
106	не происходит	1	3
107	он был	3	3
108	здесь имеем	1	3
109	когда он	1	3
110	он в	1	3
111	из этих	1	3
112	в очень	1	3
113	как он	1	3
114	на то	1	3
115	всех этих	6	3
116	здесь мы	3	3
117	говорит что	2	3
118	он и	1	3
119	хотя в	1	3
120	в их	1	3
121	выше мы	1	3
122	что этот	1	3
123	с одним	1	3
124	и его	10	3
125	как будто	11	3
126	и это	2	3
127	но по	2	3
128	в каких	1	3
129	мог бы	1	3
130	о том	5	3
131	а именно	2	3
132	и она	1	3
133	того что	1	3
134	в качестве	10	3
135	же и	3	3
136	в других	2	3
137	одной стороны	1	3
138	что мы	3	3
139	как это	3	3
140	все это	9	3
141	между прочим	3	3
142	уже на	1	3
143	но если	6	3
144	в античности	1	3
145	также что	1	2
146	самом деле	3	2
147	на самом	5	2
148	и для	4	2
149	на дерево	1	2
150	что иное	2	2
151	ни один	1	2
152	хотя бы	7	2
153	и то	2	2
154	иное как	2	2
155	во всех	4	2
156	то мы	2	2
157	важно отметить	1	2
158	но не	5	2
159	не все	1	2
160	не просто	16	2
161	которого с	1	2
162	его на	1	2
163	перед нами	13	2
164	ясно и	2	2
165	не сам	2	2
166	в которой	2	2
167	говорят о	1	2
168	одном случае	2	2
169	тому же	2	2
170	на его	2	2
171	пор мы	1	2
172	в силу	1	2
173	и если	5	2
174	и по	2	2
175	человека в	3	2
176	и может	2	2
177	из них	3	2
178	на этой	2	2
179	с другими	3	2
180	это не	7	2
181	в жизни	3	2
182	ни в	17	2
183	он является	1	2
184	как и	6	2
185	нисколько не	1	2
186	со мной	1	2
187	они говорят	1	2
188	во время	1	2
189	и ее	4	2
190	и более	3	2
191	тем самым	4	2
192	почти никогда	1	2
193	самого начала	1	2
194	здесь на	2	2
195	иметь в	1	2
196	представления и	1	2
197	другой стороны	6	2
198	здесь нет	3	2
199	кроме того	4	2
200	только с	1	2
201	мы в	1	2
202	когда мы	5	2
203	могут быть	1	2
204	и вполне	5	2
205	своей дочери	1	2
206	не говорится	1	2
207	того чтобы	2	2
208	с ее	2	2
209	в виду	6	2
210	здесь не	7	2
211	совершенно ясно	2	2
212	и говорит	2	2
213	уже с	1	2
214	с самого	1	2
215	говорили что	1	2
216	и когда	2	2
217	это только	1	2
218	что под	1	2
219	в разных	4	2
220	находится в	1	2
221	в глаза	1	2
222	с другой	7	2
223	а также	6	2
224	что эта	1	2
225	к ней	2	2
226	оказывается что	1	2
227	на которой	1	2
228	д и	1	2
229	оно и	1	2
230	с ними	2	2
231	и так	1	2
232	уже в	4	2
233	в нашей	1	2
234	является не	2	2
235	а то	2	2
236	при помощи	10	2
237	заметить что	1	2
238	тут же	3	2
239	и вместе	1	2
240	и только	4	2
241	не было	3	2
242	именно в	7	2
243	здесь в	5	2
244	следовательно не	1	2
245	но есть	1	2
246	превращается в	1	2
247	нет ничего	3	2
248	где же	1	2
249	в земле	1	2
250	что весь	1	2
251	происходит в	1	2
252	да и	5	2
253	ребенка и	1	2
254	под названием	1	2
255	и часто	1	2
256	куда ты	1	2
257	или в	5	2
258	чтобы понять	1	2
259	тот кто	1	2
260	будто бы	2	2
261	в мифе	3	2
262	не знает	1	2
263	сказать что	7	2
264	не что	2	2
265	также не	1	2
266	значения этого	1	1
267	и наиболее	1	1
268	можно говорить	1	1
269	не думает	1	1
270	в рассмотрение	1	1
271	сам по	6	1
272	дело вовсе	1	1
273	это и	4	1
274	говорилось выше	1	1
275	кто-нибудь может	1	1
276	даже еще	1	1
277	перед лицом	1	1
278	ней от	1	1
279	достаточно ли	1	1
280	или по	2	1
281	можно в	1	1
282	почти всегда	2	1
283	едва ли	10	1
284	в зависимости	3	1
285	и этот	3	1
286	есть не	6	1
287	здесь нам	1	1
288	и о	5	1
289	так чтобы	2	1
290	говорить о	2	1
291	но она	3	1
292	есть какая-то	1	1
293	на себя	1	1
294	но чтобы	1	1
295	всю ночь	1	1
296	что можно	1	1
297	себе а	1	1
298	зависимости от	3	1
299	себе что	1	1
300	и он	2	1
301	это время	1	1
302	тем она	2	1
303	что его	4	1
304	с его	2	1
305	тем как	1	1
306	они у	1	1
307	от его	1	1
308	а тем	1	1
309	на основе	1	1
310	но как	3	1
311	а только	6	1
312	не то	2	1
313	только при	6	1
314	а он	1	1
315	мы назвали	1	1
316	своего сына	1	1
317	как показывает	2	1
318	из таких	1	1
319	отнюдь не	10	1
320	в истории	3	1
321	в гости	1	1
322	тем больше	3	1
323	как к	1	1
324	как нам	1	1
325	однако не	4	1
326	и где	2	1
327	и как	3	1
328	было только	1	1
329	и к	3	1
330	же герой	1	1
331	духа и	1	1
332	он на	1	1
333	с душой	1	1
334	в этот	1	1
335	за собой	2	1
336	для которого	1	1
337	со своей	2	1
338	в целом	1	1
339	что к	2	1
340	остановиться на	1	1
341	им в	1	1
342	другом случае	2	1
343	видим и	2	1
344	говорит не	1	1
345	но на	1	1
346	они слишком	1	1
347	образ и	2	1
348	о смерти	1	1
349	которые находятся	1	1
350	же именно	1	1
351	после его	1	1
352	становится его	1	1
353	никакому сомнению	1	1
354	частностей и	1	1
355	войти в	1	1
356	на земле	2	1
357	достаточно указать	1	1
358	бы так	1	1
359	конца и	1	1
360	с собой	3	1
361	не будет	2	1
362	не скажет	1	1
363	связанные с	1	1
364	за то	1	1
365	в совершенно	2	1
366	это было	2	1
367	при встрече	1	1
368	нам кажется	2	1
369	чтобы все	2	1
370	обнаруживает что	1	1
371	и сердце	1	1
372	а это	3	1
373	которая была	1	1
374	смерть и	1	1
375	для них	2	1
376	из нее	1	1
377	но уже	1	1
378	в них	5	1
379	превращаются в	1	1
380	далеко не	2	1
381	не всегда	1	1
382	несмотря на	4	1
383	к своему	2	1
384	есть он	1	1
385	ясно из	1	1
386	без этой	1	1
