N	2gram	Propp_Isto_1	Problema
1	и в	28	30
2	в своей	1	22
3	мифа о	1	19
4	не только	12	18
5	то что	9	18
6	в этом	8	17
7	том что	7	17
8	и даже	4	14
9	таким образом	8	13
10	но и	10	13
11	потому что	4	13
12	также и	3	12
13	о том	9	12
14	в его	5	12
15	а именно	4	12
16	в том	9	12
17	и не	9	12
18	так что	4	11
19	в своем	5	11
20	у него	1	11
21	в этой	6	10
22	в виде	2	10
23	для нас	13	10
24	все же	10	9
25	но в	8	9
26	который в	1	9
27	только в	11	9
28	и все	1	9
29	сказать что	5	9
30	хотя и	1	8
31	никак не	1	8
32	в конце	1	8
33	вовсе не	2	8
34	но не	5	7
35	как и	4	7
36	не в	9	7
37	никогда не	14	7
38	на землю	1	7
39	связи с	4	7
40	у нас	1	7
41	здесь не	4	7
42	в дальнейшем	5	7
43	так и	9	7
44	что он	10	7
45	может быть	25	7
46	говорит о	2	7
47	в связи	4	7
48	подобного рода	1	7
49	в результате	1	7
50	вместе с	6	7
51	и на	4	6
52	тут же	1	6
53	и как	2	6
54	в нем	2	6
55	при помощи	2	6
56	его в	6	6
57	несмотря на	1	6
58	уже у	2	6
59	и его	3	6
60	и что	10	6
61	что и	6	6
62	мы читаем	1	6
63	уже не	3	6
64	так как	6	6
65	с другой	6	6
66	прежде всего	10	6
67	как бы	2	6
68	и для	4	6
69	а в	7	6
70	другой стороны	5	6
71	и то	1	5
72	в году	1	5
73	не просто	3	5
74	в которой	1	5
75	за это	1	5
76	тем не	6	5
77	в силу	5	5
78	и с	4	5
79	с тем	4	5
80	еще в	2	5
81	нисколько не	2	5
82	миф о	2	5
83	но он	1	5
84	что этот	2	5
85	не менее	6	5
86	и притом	1	5
87	того как	3	5
88	что у	1	5
89	и у	1	5
90	и их	3	5
91	мы можем	1	5
92	а не	15	5
93	не может	15	5
94	так же	7	5
95	как раз	2	5
96	будто бы	3	5
97	что в	12	5
98	едва ли	1	4
99	и он	3	4
100	отнюдь не	1	4
101	и к	1	4
102	в себе	2	4
103	при этом	3	4
104	но все	4	4
105	же не	3	4
106	об этом	4	4
107	было бы	7	4
108	не мог	1	4
109	не так	2	4
110	в то	3	4
111	как о	2	4
112	тогда когда	2	4
113	но даже	1	4
114	все еще	1	4
115	ясно что	2	4
116	нас в	2	4
117	оказывается что	1	4
118	или в	5	4
119	в качестве	5	4
120	еще и	2	4
121	а с	2	4
122	в частности	2	4
123	из этого	2	4
124	гораздо более	1	4
125	тем же	1	3
126	время как	3	3
127	в виду	1	3
128	в ней	7	3
129	еще не	7	3
130	иное как	1	3
131	в ее	2	3
132	совсем не	1	3
133	только тогда	1	3
134	что они	5	3
135	в противоположность	1	3
136	от этого	2	3
137	он в	2	3
138	бы не	1	3
139	с одной	4	3
140	он не	2	3
141	в другом	3	3
142	знает что	1	3
143	этом смысле	1	3
144	не всегда	8	3
145	нас не	3	3
146	однако в	2	3
147	нет никакого	1	3
148	в отношении	1	3
149	и другое	2	3
150	в русской	2	3
151	что иное	1	3
152	в самой	1	3
153	как будто	4	3
154	есть только	3	3
155	указывает на	2	3
156	он видит	1	3
157	нет никакой	1	3
158	то время	3	3
159	что от	2	3
160	в эпоху	2	3
161	с ним	2	3
162	внимание на	1	3
163	после того	1	3
164	а также	1	3
165	все в	1	3
166	и знает	2	3
167	того что	4	3
168	тот же	2	3
169	и тем	2	3
170	в начале	3	3
171	в одном	5	3
172	для того	1	3
173	именно в	3	3
174	одной стороны	4	3
175	быть только	1	3
176	и другие	4	3
177	мотив не	1	3
178	не что	1	3
179	точно так	3	3
180	но тем	1	2
181	то же	12	2
182	по его	2	2
183	из всех	2	2
184	мы имеем	13	2
185	мы не	10	2
186	равно как	1	2
187	я не	3	2
188	и был	1	2
189	это время	2	2
190	все эти	4	2
191	мы будем	5	2
192	не то	4	2
193	значение и	2	2
194	не все	4	2
195	по отношению	3	2
196	на то	4	2
197	как в	2	2
198	что именно	1	2
199	кроме того	1	2
200	когда он	6	2
201	бы с	1	2
202	тоже не	2	2
203	в буржуазной	1	2
204	борьбы с	2	2
205	или иных	1	2
206	то ни	2	2
207	его не	1	2
208	в постоянной	1	2
209	это не	7	2
210	по всему	1	2
211	не чем	1	2
212	но уже	2	2
213	в них	1	2
214	и тогда	3	2
215	раз и	3	2
216	и сейчас	1	2
217	в котором	3	2
218	представление о	1	2
219	себе а	1	2
220	иным как	1	2
221	доказывает что	1	2
222	и более	1	2
223	в таких	2	2
224	дело в	3	2
225	на него	4	2
226	того чтобы	1	2
227	почему в	1	2
228	ничего не	2	2
229	при всем	1	2
230	как весьма	1	2
231	он хочет	1	2
232	по своей	2	2
233	и научил	1	2
234	тем что	3	2
235	в области	2	2
236	точке зрения	1	2
237	не могут	2	2
238	это конечно	3	2
239	ли не	1	2
240	к тому	6	2
241	как мы	3	2
242	как с	1	2
243	можно было	5	2
244	за то	2	2
245	здесь как	1	2
246	он был	1	2
247	по себе	3	2
248	в глаза	1	2
249	бы то	2	2
250	в значительной	1	2
251	между тем	2	2
252	и только	2	2
253	вслед за	6	2
254	в середине	2	2
255	античного мифа	1	2
256	здесь в	2	2
257	что здесь	5	2
258	именно о	1	2
259	ли он	3	2
260	в какой	3	2
261	ii в	1	2
262	или же	1	2
263	по этому	2	2
264	именно на	2	2
265	этому поводу	2	2
266	конечно не	2	2
267	и они	1	2
268	из них	3	2
269	земли и	1	2
270	но среди	1	2
271	до сих	5	2
272	ее в	5	2
273	что не	2	2
274	то и	2	2
275	него не	1	2
276	от солнца	1	2
277	и живет	1	2
278	не дается	1	2
279	в брак	2	2
280	наряду с	3	2
281	да и	1	2
282	такого рода	1	2
283	мотив о	2	2
284	чем иным	1	2
285	по существу	5	2
286	в это	1	2
287	сих пор	5	2
288	только для	2	2
289	один из	4	2
290	тех или	1	2
291	всякого рода	2	2
292	в большей	1	2
293	хотя бы	4	2
294	в целях	3	2
295	была бы	2	2
296	отношению к	3	2
297	к этому	2	2
298	во всяком	1	2
299	в роли	1	2
300	они не	4	2
301	знает как	2	1
302	отношения к	2	1
303	и т	25	1
304	должен быть	3	1
305	на самом	1	1
306	тех же	1	1
307	в стороне	3	1
308	к своей	1	1
309	это и	1	1
310	и есть	1	1
311	из его	1	1
312	значение но	1	1
313	в их	3	1
314	мы уже	1	1
315	а как	1	1
316	в и	1	1
317	получилось что	1	1
318	надо было	1	1
319	что если	2	1
320	которую мы	1	1
321	вопрос о	5	1
322	так чтобы	2	1
323	их с	1	1
324	не вполне	2	1
325	на себя	1	1
326	и ее	1	1
327	увидим ниже	2	1
328	не знают	3	1
329	которые ни	1	1
330	и спокойно	1	1
331	время в	1	1
332	сама собой	1	1
333	то мы	4	1
334	и всего	1	1
335	чем это	4	1
336	то он	2	1
337	а только	2	1
338	бы в	2	1
339	друг на	1	1
340	у них	1	1
341	или иное	1	1
342	которые здесь	1	1
343	землю с	1	1
344	что хотя	1	1
345	первый взгляд	2	1
346	если она	1	1
347	с этим	4	1
348	для всех	2	1
349	вспомним что	1	1
350	что ее	1	1
351	перед нами	3	1
352	этом же	1	1
353	могли бы	3	1
354	своих детей	1	1
355	это тоже	6	1
356	по пути	1	1
357	в небе	1	1
358	и хотя	1	1
359	в этот	1	1
360	можем это	1	1
361	то в	1	1
362	поэтому он	2	1
363	он дал	1	1
364	оттого что	1	1
365	что это	8	1
366	а во-вторых	1	1
367	в нашем	1	1
368	из этих	1	1
369	в тех	2	1
370	если мы	3	1
371	право на	2	1
372	может считаться	1	1
373	из разных	1	1
374	рассказ о	1	1
375	веселовского который	1	1
376	необходимо сделать	1	1
377	там мы	1	1
378	говорят о	1	1
379	всей его	1	1
380	и если	2	1
381	что она	5	1
382	главным образом	1	1
383	т д	22	1
384	после этого	1	1
385	и миф	2	1
386	от которого	1	1
387	на одну	1	1
388	всех этих	2	1
389	он должен	2	1
390	что еще	1	1
391	и вот	2	1
392	содержит в	1	1
393	этого мотива	2	1
394	мало того	1	1
395	не могли	1	1
396	и по	3	1
397	в образе	3	1
398	так например	6	1
399	уже по	1	1
400	от нее	1	1
401	на всю	1	1
402	общей чертой	1	1
403	и сделал	1	1
404	об этой	2	1
405	который здесь	1	1
406	а по	2	1
407	всех форм	1	1
408	времени и	1	1
409	или наконец	1	1
410	всех народов	1	1
411	же мотив	1	1
412	видит перед	1	1
413	с начала	1	1
414	должен был	3	1
415	которая была	1	1
416	другое когда	1	1
417	на друга	1	1
418	а люди	1	1
419	между собою	1	1
420	здесь можно	2	1
421	дары и	1	1
422	спокойно и	1	1
423	чем в	1	1
424	восходят к	5	1
425	древнее и	1	1
426	этот труд	1	1
427	и некоторые	1	1
428	же стороны	1	1
429	на первый	2	1
430	что такое	2	1
431	в такой	2	1
432	всему миру	1	1
433	почти не	3	1
434	его мнению	1	1
435	другой вопрос	2	1
436	представлением об	1	1
437	не как	3	1
438	своего рода	1	1
439	для всякого	1	1
440	и восходит	1	1
441	нельзя было	1	1
442	том чтобы	2	1
443	говорит как	1	1
444	все это	4	1
445	видно что	6	1
446	надо сказать	3	1
447	поводу необходимо	1	1
448	их в	5	1
449	чтобы это	1	1
450	будем стоять	1	1
451	где нет	2	1
452	культурной жизни	1	1
453	даже в	4	1
454	в древней	2	1
455	знание и	1	1
456	содержится в	1	1
457	нас к	1	1
458	тому что	1	1
459	кого бы	1	1
460	что мотив	2	1
461	можно ли	1	1
462	вплоть до	1	1
463	не раз	1	1
464	что эта	1	1
465	с которой	1	1
466	она просит	1	1
467	с теми	1	1
468	самого начала	2	1
469	на котором	3	1
470	что их	2	1
471	не делают	1	1
472	можно судить	1	1
473	он с	1	1
474	это мы	1	1
475	для истории	1	1
476	не видели	2	1
477	именно с	1	1
478	мифе о	1	1
479	можно усмотреть	1	1
480	это сделать	1	1
481	к ней	1	1
482	них мы	1	1
483	во всем	3	1
484	ею и	1	1
485	знают что	1	1
486	о геракле	1	1
487	что возможно	1	1
488	силы природы	3	1
489	ему в	3	1
490	стоит перед	1	1
491	и оно	1	1
492	уже о	1	1
493	и должно	3	1
494	когда мы	2	1
495	и освобождает	1	1
496	здесь совершенно	1	1
497	уже было	1	1
498	прошлого в	1	1
499	всем мире	1	1
500	в очень	2	1
501	на это	2	1
502	где он	1	1
503	она не	1	1
504	от которой	1	1
505	этот путь	1	1
506	и это	1	1
507	и стали	1	1
508	но по	1	1
509	меня в	1	1
510	он отправляется	2	1
511	говоря уже	1	1
512	и пытается	1	1
513	на основе	5	1
514	еще два	1	1
515	и этим	2	1
516	с самого	2	1
517	это для	2	1
518	и когда	2	1
519	вышла из	1	1
520	же говорит	3	1
521	на нее	2	1
522	здесь он	1	1
523	те же	1	1
524	о связи	1	1
525	дать только	1	1
526	том как	2	1
527	имеется в	1	1
528	в последней	1	1
529	основана на	1	1
530	науки на	1	1
531	поэтому в	2	1
532	силу того	1	1
533	в азии	1	1
534	со стороны	2	1
535	один человек	1	1
536	путь на	1	1
537	сводится к	1	1
538	читаем в	1	1
539	но фактически	1	1
540	и здесь	7	1
541	мы могли	1	1
542	в работе	1	1
543	другими словами	4	1
544	миф в	1	1
545	наконец один	1	1
546	или на	3	1
547	весь этот	1	1
548	второй половины	1	1
549	образом мы	2	1
550	должно было	1	1
551	восходит к	5	1
552	только постепенно	1	1
553	этот момент	2	1
554	весьма важным	1	1
555	не видел	1	1
556	в другой	1	1
557	которые он	1	1
558	тот момент	1	1
559	путь и	1	1
560	и об	1	1
561	следовало бы	3	1
562	тех пор	1	1
563	как из	1	1
564	но с	1	1
565	запирают в	1	1
566	что наряду	1	1
567	а если	1	1
