N	2gram	Bakhtin_Fr_8	Analitik
1	в этом	14	18
2	не только	8	16
3	и в	56	16
4	в частности	7	16
5	так и	13	15
6	как и	5	14
7	своего рода	5	12
8	но и	9	12
9	и не	9	12
10	том что	8	12
11	в том	13	12
12	в качестве	4	11
13	при этом	4	10
14	в эпизоде	4	10
15	могут быть	1	10
16	а не	2	10
17	как бы	11	10
18	в этой	6	9
19	лишь в	1	9
20	в пределах	5	9
21	и даже	8	9
22	то есть	24	9
23	состоит в	1	8
24	в данном	2	8
25	и т.п	11	8
26	особенно в	1	7
27	к тому	1	7
28	а также	3	7
29	о том	4	7
30	в себе	4	7
31	то что	3	7
32	в самом	9	6
33	и на	7	6
34	но в	6	6
35	в мире	2	6
36	может быть	3	6
37	с другой	2	6
38	и к	4	5
39	данном случае	2	5
40	с одной	4	5
41	говорит о	2	5
42	в контексте	1	5
43	того же	1	4
44	по преимуществу	2	4
45	в сущности	8	4
46	как правило	1	4
47	но не	5	4
48	по отношению	1	4
49	за пределы	4	4
50	как в	1	4
51	в своем	3	4
52	хотя и	2	4
53	в себя	1	4
54	он в	1	4
55	тому же	1	4
56	то же	11	4
57	и тем	1	4
58	не любит	1	4
59	для него	2	4
60	точки зрения	6	4
61	не в	3	4
62	только не	2	4
63	и является	1	4
64	имеет место	1	4
65	можно сказать	2	4
66	времени в	3	4
67	во всех	8	4
68	только в	9	4
69	и его	12	4
70	уже не	3	4
71	у него	7	4
72	как раз	2	4
73	одной стороны	2	4
74	не может	2	4
75	и особенно	1	4
76	и смерти	1	4
77	все это	8	4
78	в один	1	4
79	отношению к	1	4
80	и то	2	3
81	на две	2	3
82	в их	3	3
83	со смертью	1	3
84	ему в	1	3
85	не был	4	3
86	в центре	2	3
87	самом начале	1	3
88	в нашем	2	3
89	на его	6	3
90	ключ к	1	3
91	и сам	2	3
92	подобно тому	1	3
93	несмотря на	2	3
94	автора и	1	3
95	не мог	3	3
96	в эту	2	3
97	место в	1	3
98	на фоне	1	3
99	никогда не	5	3
100	казалось бы	3	3
101	со своим	1	3
102	тем что	1	3
103	как будто	1	3
104	этом отношении	1	3
105	что на	2	3
106	ни о	2	3
107	той или	2	3
108	как мы	7	3
109	можно было	1	3
110	в результате	5	3
111	если бы	2	3
112	и т.д	3	3
113	борьба с	1	3
114	что и	3	3
115	и все	6	3
116	одной из	3	3
117	так что	3	3
118	из них	2	3
119	только на	2	3
120	или иной	1	3
121	именно в	1	3
122	было бы	2	3
123	в речи	2	3
124	тому как	1	3
125	в первой	3	3
126	этого слова	1	3
127	и одновременно	1	3
128	романа в	2	3
129	бы в	3	3
130	прежде всего	6	3
131	а в	2	3
132	не знает	1	3
133	в действительности	2	3
134	по поводу	1	3
135	речь идет	1	2
136	перед лицом	1	2
137	и до	10	2
138	включая и	1	2
139	той же	6	2
140	а как	1	2
141	во времени	1	2
142	из своих	1	2
143	целого в	1	2
144	и он	1	2
145	собой в	1	2
146	еще не	10	2
147	он был	12	2
148	отвлеченной мысли	1	2
149	отличие от	1	2
150	в значительной	2	2
151	этом контексте	1	2
152	с их	2	2
153	жизнью и	1	2
154	вообще не	1	2
155	не следует	1	2
156	он не	5	2
157	картины мира	2	2
158	что она	2	2
159	таким образом	17	2
160	а затем	1	2
161	правило не	1	2
162	что все	4	2
163	же не	1	2
164	на этой	1	2
165	это было	1	2
166	на протяжении	1	2
167	этом смысле	1	2
168	в речевом	2	2
169	и романа	1	2
170	он и	2	2
171	еще в	1	2
172	в этих	11	2
173	в своей	2	2
174	в котором	2	2
175	с точки	2	2
176	в отличие	1	2
177	о себе	2	2
178	речи в	1	2
179	даже в	4	2
180	в таких	3	2
181	в то	12	2
182	дело не	2	2
183	не имеет	1	2
184	на котором	2	2
185	же время	10	2
186	которые и	1	2
187	так например	2	2
188	мы узнаем	1	2
189	всего в	1	2
190	роль в	5	2
191	с ее	5	2
192	языка и	6	2
193	те же	1	2
194	в борьбе	2	2
195	однако ж	1	2
196	это только	1	2
197	строго говоря	1	2
198	с ним	2	2
199	что в	5	2
200	его в	2	2
