N	3gram	Potebnia_M_3	Problemy
1	то же время	5	9
2	в то же	5	9
3	по отношению к	5	8
4	в том что	16	6
5	на самом деле	1	4
6	том что он	2	4
7	а не как	1	4
8	не может быть	3	4
9	подобно тому как	2	3
10	и т п	2	3
11	сами по себе	1	3
12	все то что	1	3
13	в этом отношении	2	3
14	само по себе	3	3
15	с другой стороны	4	3
16	то же что	4	3
17	в самом деле	1	2
18	до сих пор	3	2
19	только то что	1	2
20	для него самого	1	2
21	в данном случае	1	2
22	не только в	4	2
23	по себе еще	1	2
24	именно потому что	1	2
25	себе еще не	1	2
26	то все же	1	1
27	мы видим не	1	1
28	потому что он	3	1
29	и оно не	1	1
30	то что я	2	1
31	а потому и	1	1
32	тем что оно	1	1
33	в свою очередь	3	1
34	на котором мы	1	1
35	же время и	1	1
36	то же самое	1	1
37	нам кажется что	1	1
38	на котором оно	1	1
39	может быть назван	1	1
40	том что это	1	1
41	ни одно не	1	1
42	то и другое	1	1
43	и в других	1	1
44	не образ а	1	1
45	хотя далеко не	1	1
46	что все эти	1	1
47	не было как	1	1
48	самим по себе	1	1
49	в своей совокупности	1	1
50	может находиться в	1	1
51	несмотря на свою	1	1
52	как мы уже	1	1
53	в каждом отдельном	1	1
54	в противном случае	1	1
55	может быть только	3	1
56	по крайней мере	5	1
57	есть то что	1	1
58	что оно есть	1	1
59	так и в	2	1
60	слова и его	1	1
61	те же что	1	1
62	все это в	1	1
63	то время как	1	1
64	и что в	1	1
65	же что и	1	1
66	в одно время	1	1
67	между собою в	1	1
68	в первом случае	2	1
69	но не только	1	1
70	в нас самих	1	1
71	таким образом и	1	1
72	на первый взгляд	1	1
73	если бы эти	1	1
74	в этом рассказе	1	1
75	отношения к миру	1	1
76	но не в	1	1
77	не могут быть	2	1
78	притом не только	1	1
79	не в том	5	1
80	зависит от того	2	1
81	бы оно ни	1	1
82	один из этих	1	1
83	в себе все	1	1
84	только в форме	1	1
85	что мы видим	1	1
86	именно в том	2	1
87	по себе не	1	1
88	о том что	1	1
89	а в том	5	1
90	более или менее	3	1
91	к нему как	2	1
92	предметом и его	1	1
93	таким образом в	1	1
94	по себе а	4	1
95	мы ее понимаем	1	1
96	заключается в том	1	1
97	в то время	4	1
98	же что мы	1	1
99	не только не	2	1
100	как бы ни	2	1
101	художественного произведения и	1	1
102	в художественном произведении	1	1
103	сравнить его с	1	1
104	у него в	1	1
105	имеет значение только	2	1
106	можно сказать что	2	1
107	но что же	1	1
108	как мы ее	2	1
109	но как в	1	1
110	глубокое и верное	1	1
111	к тому что	2	1
112	сама по себе	2	1
113	друг с другом	1	1
114	в его сознании	1	1
115	быть не может	1	1
116	тем что в	1	1
117	не все в	1	1
118	для того чтобы	3	1
119	или лучше сказать	2	1
120	именно тем что	1	1
121	с нею в	1	1
122	что и в	3	1
123	и относится к	1	1
124	точек зрения и	1	1
125	и т д	3	1
126	как мы видели	1	1
