N	2gram	Bakhtin_Fr_4	Myshleni
1	в том	7	33
2	том что	3	27
3	точки зрения	4	26
4	то что	4	20
5	в этом	11	19
6	с точки	2	18
7	того что	3	17
8	не только	10	15
9	и в	29	15
10	речи и	1	15
11	таким образом	20	14
12	что в	1	14
13	того чтобы	3	12
14	что он	4	12
15	в самом	1	11
16	мы не	1	10
17	в целом	1	10
18	для того	3	10
19	но и	9	10
20	мы можем	3	10
21	в сущности	6	9
22	в своем	3	9
23	мышления в	1	9
24	о том	2	9
25	связи с	2	9
26	может быть	2	9
27	что мы	1	9
28	не может	2	9
29	никогда не	2	8
30	казалось бы	1	8
31	так и	11	8
32	если бы	1	8
33	и что	1	8
34	процессе развития	1	7
35	он не	3	7
36	к тому	2	7
37	и т.п	12	7
38	тот же	3	7
39	с одной	2	7
40	потому что	1	7
41	мы знаем	1	7
42	одной стороны	2	7
43	как бы	8	7
44	и не	16	7
45	как известно	2	6
46	самом деле	1	6
47	с таким	2	6
48	мы уже	10	6
49	в этой	13	6
50	и к	2	6
51	что это	5	6
52	как он	2	6
53	на то	1	6
54	как и	12	6
55	мы видели	7	6
56	в отношении	1	6
57	что эта	1	6
58	как мы	10	6
59	в виду	2	6
60	но в	12	6
61	по своей	3	6
62	по этому	1	6
63	мы находим	1	6
64	вовсе не	9	6
65	с другой	4	6
66	к которому	2	6
67	на этот	1	6
68	там где	3	6
69	в частности	3	6
70	в связи	1	6
71	сказать что	5	6
72	смысле слова	1	5
73	то же	10	5
74	видели что	1	5
75	уже в	2	5
76	это не	5	5
77	можно было	1	5
78	и даже	3	5
79	которым мы	1	5
80	и их	3	5
81	друг друга	2	5
82	и др	4	5
83	с помощью	4	5
84	все что	1	5
85	связана с	4	4
86	с его	4	4
87	конечном счете	1	4
88	независимо от	1	4
89	как в	2	4
90	все же	3	4
91	в которой	4	4
92	что все	1	4
93	в них	7	4
94	со всей	1	4
95	в эту	3	4
96	в своей	5	4
97	значение для	1	4
98	к этому	2	4
99	их в	2	4
100	даже в	1	4
101	и его	8	4
102	указание на	1	4
103	и с	9	4
104	в конечном	1	4
105	мы видим	3	4
106	так как	7	4
107	только в	2	4
108	в качестве	3	4
109	для всех	1	4
110	при помощи	1	4
111	как раз	2	4
112	а с	1	4
113	прежде всего	8	4
114	так же	7	4
115	все это	4	4
116	для нас	1	4
117	человека и	1	3
118	на самом	4	3
119	здесь и	3	3
120	и до	5	3
121	и ее	1	3
122	он сам	1	3
123	в общем	1	3
124	что они	2	3
125	с этим	1	3
126	смысле этого	1	3
127	животных и	3	3
128	бы и	1	3
129	он в	1	3
130	все эти	9	3
131	что она	1	3
132	при этом	3	3
133	что у	3	3
134	и по	5	3
135	об этом	1	3
136	те же	1	3
137	во время	10	3
138	в самой	1	3
139	уже говорили	5	3
140	этом отношении	1	3
141	в основе	2	3
142	числе и	2	3
143	и это	2	3
144	данном случае	1	3
145	и сам	3	3
146	с ним	2	3
147	ничего не	1	3
148	в игре	2	3
149	но мы	2	3
150	не надо	1	3
151	все время	3	3
152	значение в	1	3
153	одной из	2	3
154	но не	2	3
155	это же	2	3
156	из них	6	3
157	для него	1	3
158	отличие от	1	3
159	со стороны	2	3
160	в отличие	1	3
161	только что	1	3
162	в данном	1	3
163	этого слова	1	3
164	только для	4	3
165	о мире	2	3
166	которых он	2	3
167	или в	2	3
168	в результате	4	3
169	и все	13	3
170	того же	5	3
171	том числе	3	3
172	они не	2	3
173	ту же	1	2
174	также и	4	2
175	же как	1	2
176	и есть	4	2
177	в котором	2	2
178	все те	2	2
179	той же	3	2
180	в первый	1	2
181	на место	1	2
182	он как	1	2
183	говорить о	1	2
184	принадлежит к	1	2
185	в их	2	2
186	то он	2	2
187	нет и	1	2
188	за пределы	1	2
189	стороны и	1	2
190	и различные	1	2
191	перед нами	4	2
192	целый ряд	1	2
193	и как	3	2
194	его к	2	2
195	более или	3	2
196	в противоположность	1	2
197	за собой	1	2
198	раз в	2	2
199	с их	1	2
200	в себе	3	2
201	после этого	2	2
202	в силу	1	2
203	что каждая	2	2
204	подобно тому	3	2
205	на этой	2	2
206	сейчас в	1	2
207	и мы	2	2
208	ни в	2	2
209	в один	2	2
210	и тогда	1	2
211	или менее	3	2
212	в этих	2	2
213	том же	2	2
214	всякий раз	1	2
215	бы мы	1	2
216	быть может	2	2
217	того типа	1	2
218	и вообще	1	2
219	находится в	1	2
220	самый язык	1	2
221	на язык	1	2
222	учения о	2	2
223	во всем	1	2
224	уже и	2	2
225	что на	1	2
226	но все	1	2
227	в других	2	2
228	же самое	1	2
229	этих фактов	1	2
230	с ее	3	2
231	как по	1	2
232	в себя	2	2
233	на том	1	2
234	за то	1	2
235	можно сказать	1	2
236	а также	2	2
237	нас в	1	2
238	и всю	1	2
239	которой мы	1	2
240	судить о	1	2
241	в его	8	2
242	что и	1	2
243	в другой	2	2
244	в споре	2	2
245	что здесь	3	2
246	как нечто	1	2
247	при каких	1	2
248	с под	1	2
249	на протяжении	1	2
250	каким образом	1	2
251	не дает	1	2
252	и других	3	2
253	в одном	1	2
254	у него	5	2
255	тем что	4	2
256	от того	1	2
257	именно в	2	2
258	в некоторых	1	2
259	на которых	1	2
260	и самый	1	2
