N	2gram	Bakhtin_Pr_3	Myshleni
1	в том	3	33
2	том что	3	27
3	точки зрения	8	26
4	то что	11	20
5	в этом	16	19
6	с точки	4	18
7	того что	5	17
8	не только	10	15
9	и в	34	15
10	таким образом	5	14
11	что в	7	14
12	и речи	1	13
13	того чтобы	1	12
14	говорит он	3	12
15	что он	23	12
16	в самом	8	11
17	в процессе	1	11
18	в целом	5	10
19	было бы	2	10
20	для того	1	10
21	но и	12	10
22	мы можем	1	10
23	в сущности	11	9
24	в своем	2	9
25	о том	2	9
26	связи с	1	9
27	может быть	19	9
28	не может	19	9
29	не является	2	9
30	не в	9	8
31	никогда не	8	8
32	так и	6	8
33	если бы	4	8
34	и что	5	8
35	на основе	1	7
36	он не	15	7
37	высшей степени	3	7
38	в высшей	3	7
39	по себе	3	7
40	к тому	5	7
41	тот же	2	7
42	с одной	1	7
43	потому что	12	7
44	мы знаем	2	7
45	как бы	27	7
46	и не	29	7
47	во всяком	5	7
48	самом деле	13	6
49	с таким	4	6
50	мы уже	6	6
51	зависимости от	1	6
52	мысль что	2	6
53	по отношению	5	6
54	в этой	1	6
55	мы должны	5	6
56	и к	12	6
57	что это	5	6
58	как он	3	6
59	на то	1	6
60	как и	18	6
61	мы видели	3	6
62	всяком случае	5	6
63	речи в	2	6
64	в отношении	9	6
65	как мы	7	6
66	в виду	3	6
67	но в	16	6
68	по своей	1	6
69	вовсе не	11	6
70	с другой	4	6
71	к которому	2	6
72	на этот	1	6
73	там где	7	6
74	вместе с	4	6
75	сказать что	2	6
76	показать что	2	5
77	то же	14	5
78	вопрос о	2	5
79	видели что	1	5
80	говорит что	1	5
81	уже в	3	5
82	приводит к	1	5
83	к внутренней	1	5
84	внутренней речи	4	5
85	это не	5	5
86	что с	3	5
87	тогда когда	1	5
88	во всей	1	5
89	можно было	1	5
90	и даже	7	5
91	связь между	1	5
92	и их	1	5
93	друг друга	2	5
94	речь и	1	5
95	отношению к	6	5
96	по сравнению	1	5
97	хотя бы	5	4
98	что его	3	4
99	с его	6	4
100	независимо от	1	4
101	как в	4	4
102	все же	7	4
103	могли бы	1	4
104	в которой	2	4
105	что все	4	4
106	в них	2	4
107	несмотря на	1	4
108	в эту	1	4
109	в своей	3	4
110	признать что	2	4
111	их в	3	4
112	даже в	5	4
113	и его	16	4
114	что оно	2	4
115	и с	15	4
116	в пользу	1	4
117	мы могли	1	4
118	на вопрос	4	4
119	так как	4	4
120	только в	6	4
121	для всех	1	4
122	в начале	4	4
123	как раз	4	4
124	его мысли	1	4
125	а с	3	4
126	прежде всего	15	4
127	так же	8	4
128	все это	16	4
129	а в	5	4
130	человека и	1	3
131	на самом	11	3
132	идет о	1	3
133	здесь и	2	3
134	выводом из	1	3
135	и до	1	3
136	первые слова	1	3
137	и ее	2	3
138	он сам	5	3
139	в общем	4	3
140	должны были	1	3
141	что они	6	3
142	с этим	2	3
143	смысле этого	2	3
144	когда он	2	3
145	бы и	4	3
146	он в	4	3
147	все эти	4	3
148	но на	4	3
149	при этом	4	3
150	что у	6	3
151	и по	1	3
152	об этом	1	3
153	те же	2	3
154	лишь в	5	3
155	с другими	4	3
156	личности не	1	3
157	во время	2	3
158	таким же	1	3
159	в которых	2	3
160	но эта	1	3
161	для этого	3	3
162	из которых	1	3
163	уже говорили	3	3
164	этом отношении	1	3
165	в основе	1	3
166	для себя	6	3
167	и это	4	3
168	данном случае	1	3
169	внутренняя речь	3	3
170	и человека	1	3
171	и сам	5	3
172	с собой	1	3
173	с ним	8	3
174	ничего не	4	3
175	и только	2	3
176	все время	5	3
177	значение в	1	3
178	одной из	1	3
179	но не	4	3
180	из них	5	3
181	для него	13	3
182	отличие от	2	3
183	в отличие	2	3
184	только что	3	3
185	ничем не	1	3
186	человеческий голос	2	3
187	а не	9	3
188	в данном	1	3
189	этого слова	7	3
190	только для	1	3
191	о мире	8	3
192	которых он	2	3
193	он на	1	3
194	или в	1	3
195	и все	19	3
196	лежит в	2	3
197	бы с	2	3
198	из тех	1	3
199	того же	2	3
200	в заключение	2	3
201	речи как	1	3
202	ту же	1	2
203	также и	1	2
204	ибо как	2	2
205	в котором	3	2
206	все те	2	2
207	речи которая	1	2
208	той же	2	2
209	из всех	1	2
210	и само	1	2
211	что если	1	2
212	он как	4	2
213	есть нечто	1	2
214	говорить о	3	2
215	эта функция	1	2
216	в их	1	2
217	и самого	1	2
218	столь же	2	2
219	во всех	2	2
220	то он	1	2
221	не то	2	2
222	нет и	3	2
223	за пределы	2	2
224	сама по	2	2
225	отнюдь не	2	2
226	ней в	1	2
227	перед нами	1	2
228	в полном	1	2
229	и как	3	2
230	его к	3	2
231	самое важное	1	2
232	увидим что	2	2
233	за собой	3	2
234	к чему	2	2
235	или во	1	2
236	раз в	2	2
237	с их	1	2
238	в себе	6	2
239	но ведь	1	2
240	роли в	1	2
241	после этого	1	2
242	он должен	2	2
243	же это	1	2
244	из виду	1	2
245	и более	1	2
246	друг с	2	2
247	подобно тому	2	2
248	мышления с	1	2
249	в другом	8	2
250	на все	1	2
251	и мы	1	2
252	этом смысле	4	2
253	ни в	4	2
254	все равно	4	2
255	должно быть	3	2
256	в один	1	2
257	нисколько не	2	2
258	в этих	1	2
259	мысль и	2	2
260	том же	1	2
261	в такой	3	2
262	как увидим	1	2
263	стало быть	1	2
264	с совершенной	1	2
265	тому чтобы	2	2
266	и вообще	2	2
267	нас к	1	2
268	сам с	1	2
269	когда их	1	2
270	от жизни	1	2
271	для всего	1	2
272	находится в	2	2
273	его речи	1	2
274	этих двух	1	2
275	или как	2	2
276	к ней	2	2
277	во всем	3	2
278	и теперь	1	2
279	что на	1	2
280	с другом	2	2
281	к себе	17	2
282	не могут	1	2
283	но все	5	2
284	в других	1	2
285	его с	4	2
286	той или	2	2
287	к речи	1	2
288	в применении	1	2
289	должен быть	1	2
290	говорит сам	1	2
291	с ее	3	2
292	без всякого	1	2
293	в себя	1	2
294	за то	1	2
295	понятно что	2	2
296	можно сказать	1	2
297	всем протяжении	1	2
298	самому себе	1	2
299	в его	22	2
300	что и	5	2
301	его мысль	4	2
302	в другой	2	2
303	о своих	1	2
304	что здесь	1	2
305	как например	1	2
306	его внутренней	4	2
307	бы ни	1	2
308	вопрос об	1	2
309	теперь в	1	2
310	на всем	1	2
311	на протяжении	5	2
312	и других	1	2
313	ибо он	2	2
314	на одном	2	2
315	в одном	5	2
316	много раз	2	2
317	ту сторону	2	2
318	но что	1	2
319	у него	4	2
320	случае не	1	2
321	тем что	4	2
322	и речь	2	2
323	протяжении всего	4	2
324	были бы	2	2
325	или иной	2	2
326	и обратно	1	2
327	с ней	1	2
328	в некоторых	1	2
329	с речью	2	2
330	по ту	2	2
331	когда она	2	2
332	человека к	1	2
333	речь не	1	2
334	тому как	2	2
335	что же	8	2
336	остается в	2	2
337	с этой	2	2
338	на которой	1	2
339	но для	3	2
340	но с	2	2
341	и для	8	2
342	в отдельных	1	2
343	бы они	2	2
344	к его	1	2
345	мы увидим	2	2
346	себя как	2	1
347	я и	2	1
348	от этой	2	1
349	самим по	1	1
350	силы и	1	1
351	тех же	1	1
352	не хочет	2	1
353	по преимуществу	1	1
354	что эти	1	1
355	внутренней речью	1	1
356	причиной и	1	1
357	и этот	2	1
358	по его	1	1
359	она в	2	1
360	или наоборот	1	1
361	на первом	1	1
362	и о	1	1
363	что уже	1	1
364	еще до	2	1
365	благодаря тому	1	1
366	так чтобы	3	1
367	которого мы	1	1
368	оно вообще	1	1
369	я не	7	1
370	но даже	1	1
371	и со	2	1
372	не способен	1	1
373	и он	2	1
374	становясь на	1	1
375	в ней	3	1
376	и то	3	1
377	основной порок	1	1
378	и на	6	1
379	он был	1	1
380	между собой	1	1
381	это действительно	2	1
382	здесь не	1	1
383	бы то	4	1
384	в чем	5	1
385	в ее	3	1
386	друг к	1	1
387	ее к	1	1
388	отказ от	1	1
389	но как	4	1
390	к которой	1	1
391	друг на	2	1
392	говорит прямо	1	1
393	не входит	2	1
394	его сознания	1	1
395	ответ на	1	1
396	с совершенно	1	1
397	а и	1	1
398	менее всего	1	1
399	себе и	5	1
400	оно является	1	1
401	это и	2	1
402	между словом	1	1
403	один и	1	1
404	нас после	1	1
405	но тем	1	1
406	чем же	1	1
407	в той	2	1
408	вот как	3	1
409	совершенно другой	1	1
410	из области	1	1
411	более и	1	1
412	в обычном	2	1
413	и наконец	5	1
414	как всякая	1	1
415	и тот	1	1
416	не удалось	2	1
417	в непосредственной	1	1
418	себе не	1	1
419	для я	1	1
420	от самого	1	1
421	что слово	1	1
422	еще на	1	1
423	та же	2	1
424	говорил он	1	1
425	автор в	1	1
426	ни один	1	1
427	бы сказать	1	1
428	заключение мы	1	1
429	бы только	1	1
430	говорит не	1	1
431	жизнь как	1	1
432	тому же	2	1
433	не приводит	1	1
434	в такую	1	1
435	так сказать	2	1
436	и если	2	1
437	превращается из	1	1
438	в нем	19	1
439	смутно и	1	1
440	раз навсегда	1	1
441	раз когда	1	1
442	речи то	1	1
443	те две	1	1
444	не являются	1	1
445	этого вопроса	1	1
446	собой не	1	1
447	что еще	1	1
448	и вот	5	1
449	быть с	1	1
450	том и	1	1
451	его реального	1	1
452	на этом	4	1
453	всех своих	1	1
454	чтобы дать	1	1
455	эта же	1	1
456	одно и	1	1
457	и заключается	1	1
458	а вместе	1	1
459	рано или	1	1
460	то ни	4	1
461	а затем	1	1
462	во внутреннюю	1	1
463	и может	1	1
464	к другу	1	1
465	зрения на	1	1
466	его в	4	1
467	входит в	2	1
468	того или	2	1
469	с самим	14	1
470	в социальной	1	1
471	падает на	1	1
472	с самого	8	1
473	приходит в	1	1
474	в жизни	2	1
475	материал для	1	1
476	позволяет ему	1	1
477	нет в	2	1
478	рядом с	4	1
479	что не	7	1
480	с тем	5	1
481	всю жизнь	2	1
482	которой он	2	1
483	нигде не	1	1
484	основные линии	1	1
485	движется в	1	1
486	чтобы они	1	1
487	такой же	3	1
488	что значит	2	1
489	и при	1	1
490	сказать так	1	1
491	что такое	2	1
492	социальных форм	1	1
493	затем снова	1	1
494	его мнению	1	1
495	мы говорили	1	1
496	еще с	1	1
497	утверждения что	1	1
498	и другого	3	1
499	он снова	1	1
500	которые в	2	1
501	то это	1	1
502	друг другу	4	1
503	есть еще	1	1
504	ни было	4	1
505	однако в	2	1
506	что сам	2	1
507	на всю	2	1
508	еще короче	1	1
509	бы быть	1	1
510	может ни	1	1
511	тому что	2	1
512	его внутреннего	3	1
513	на один	1	1
514	знал что	2	1
515	не находил	1	1
516	эта мысль	1	1
517	как можно	3	1
518	самого начала	8	1
519	мысли в	1	1
520	на два	1	1
521	что их	1	1
522	на него	7	1
523	его собственного	2	1
524	к изучению	1	1
525	кажется это	1	1
526	которого он	3	1
527	поэтому в	1	1
528	языком и	1	1
529	все без	2	1
530	только не	1	1
531	слова как	2	1
532	и лишь	2	1
533	того в	1	1
534	он хочет	4	1
535	у кого	1	1
536	но исторические	1	1
537	деле он	1	1
538	только с	3	1
539	сторону этой	1	1
540	без исключения	3	1
541	прямо говорит	1	1
542	когда мы	1	1
543	в среде	1	1
544	отличается от	2	1
545	всего в	1	1
546	я но	1	1
547	бы он	4	1
548	которые его	1	1
549	слова с	3	1
550	или поздно	1	1
551	оно не	1	1
552	где он	3	1
553	здесь мы	1	1
554	мы привели	1	1
555	и самое	1	1
556	приходит к	1	1
557	или действует	1	1
558	не хочу	6	1
559	говорит и	1	1
560	и говорит	2	1
561	существенный момент	1	1
562	всей своей	2	1
563	в пределах	6	1
564	в дальнейшем	1	1
565	ибо она	1	1
566	внутреннюю речь	4	1
567	особенно в	2	1
568	того и	1	1
569	сознания и	3	1
570	не оказывается	1	1
571	себе вопрос	1	1
572	и второй	1	1
573	за этими	1	1
574	но у	1	1
575	является в	1	1
576	это как	3	1
577	после того	1	1
578	а к	2	1
579	момент и	1	1
580	так отчетливо	1	1
581	сводится к	3	1
582	именно потому	2	1
583	и должно	2	1
584	прямо и	2	1
585	до сих	1	1
586	или на	1	1
587	появляется в	2	1
588	она не	1	1
589	других людей	1	1
590	нет у	1	1
591	речи дело	1	1
592	к нему	14	1
593	нечто стоящее	1	1
594	и во	3	1
595	переходит в	2	1
596	внедряется в	2	1
597	у другого	2	1
598	ним и	1	1
599	ибо и	2	1
600	не видел	1	1
601	себя но	2	1
602	без которого	1	1
603	тотчас же	4	1
604	с правда	1	1
605	выше в	1	1
606	на других	1	1
607	новый момент	1	1
608	у которого	1	1
609	для самого	1	1
610	вопрос который	1	1
611	но так	3	1
612	один из	2	1
613	что только	1	1
614	среди других	2	1
615	характерна для	1	1
616	согласиться с	1	1
617	и резкое	1	1
618	будь то	1	1
619	что даже	2	1
620	но ни	2	1
621	словом и	3	1
622	и так	5	1
623	вот все	1	1
624	равно что	1	1
625	по мнению	1	1
626	между тем	3	1
627	деле не	1	1
628	между этими	1	1
629	не происходит	1	1
630	дано на	1	1
631	здесь с	1	1
632	который не	1	1
633	с которыми	2	1
634	человека с	3	1
635	так что	5	1
636	из которого	1	1
637	же и	2	1
638	конечно не	2	1
639	только на	4	1
640	мысли нет	1	1
641	всем его	1	1
642	в итоге	1	1
643	ни одного	5	1
644	что первый	1	1
645	слова в	7	1
646	в виде	4	1
647	этот момент	1	1
648	мнению и	1	1
649	здесь же	1	1
650	этого процесса	1	1
651	другой с	1	1
652	за ним	2	1
653	этот раз	1	1
654	был бы	2	1
655	речи может	1	1
656	никто не	1	1
657	ведь это	1	1
658	не для	2	1
659	при всей	2	1
660	как его	2	1
661	другому это	1	1
662	доказать что	1	1
663	из только	1	1
664	другой и	1	1
665	в очень	1	1
666	в особенности	1	1
667	же деле	1	1
668	настоящей главы	1	1
669	не были	1	1
670	со всем	2	1
671	на второй	1	1
672	всякое желание	1	1
673	точек зрения	2	1
674	и тех	1	1
675	а наоборот	1	1
676	более резкой	1	1
677	чем он	1	1
678	это кажется	2	1
679	еще и	1	1
680	такое же	1	1
681	вообще не	2	1
682	обратиться к	1	1
683	здесь действительно	1	1
684	же есть	1	1
685	самом же	1	1
686	и делает	2	1
687	на друга	2	1
688	до конца	3	1
689	выше и	1	1
690	основной вопрос	1	1
691	правда и	1	1
692	отсутствуют в	1	1
693	же точно	1	1
694	одну в	1	1
695	с которым	7	1
696	под влиянием	3	1
697	дети когда	1	1
698	не видит	1	1
699	все более	1	1
700	вступает в	2	1
701	ее внутренняя	1	1
702	момент самого	1	1
703	эти слова	3	1
704	все основные	1	1
705	ко всем	1	1
706	и потому	2	1
707	но этот	2	1
708	говорили что	3	1
709	и столь	1	1
710	и мир	2	1
711	какого бы	1	1
712	как если	1	1
713	к своему	5	1
714	если оно	1	1
715	тенденцию к	1	1
716	фактами которые	1	1
717	и там	1	1
718	самого себя	2	1
719	в тот	1	1
720	да и	4	1
721	я с	1	1
722	или хотя	1	1
723	дело идет	5	1
724	и от	5	1
725	сих пор	1	1
726	в одних	1	1
727	об одном	1	1
728	это последнее	1	1
729	к другим	2	1
730	можно сравнить	1	1
731	более того	2	1
732	одна из	1	1
733	отвечает на	1	1
734	именно это	1	1
735	должна была	2	1
736	и человек	1	1
737	и понятиями	1	1
738	как она	2	1
739	бы даже	1	1
740	от него	6	1
741	бы в	3	1
742	еще более	2	1
743	для его	2	1
744	снова к	1	1
745	речи однако	1	1
746	его ум	1	1
747	действительной жизни	1	1
748	но это	4	1
749	или не	1	1
750	всех тех	2	1
751	и материал	1	1
752	между ними	1	1
753	не знает	6	1
754	выступают с	1	1
755	другой стороны	3	1
756	и внутренне	2	1
757	которым он	6	1
758	всех других	1	1
759	же мы	1	1
760	него в	1	1
761	из этого	1	1
762	всего как	1	1
763	которой она	1	1
764	и духовных	1	1
765	сущности в	1	1
766	а может	2	1
767	чему бы	1	1
768	это было	3	1
769	в своих	1	1
770	как на	2	1
771	даны уже	1	1
772	и вновь	1	1
