N	3gram	Bakhtin_Pr_2	Problemy
1	с точки зрения	8	9
2	по отношению к	5	8
3	не может быть	4	6
4	в этом смысле	2	5
5	в романах достоевского	2	5
6	сама по себе	4	5
7	в одной плоскости	2	4
8	в том что	1	4
9	в самом деле	4	3
10	одной плоскости с	1	3
11	точку зрения на	1	3
12	как мы сказали	2	3
13	в произведениях достоевского	3	3
14	но в то	3	3
15	друг к другу	2	3
16	то же время	5	3
17	о том что	1	3
18	в его творчестве	1	3
19	о себе самом	3	3
20	в то же	5	3
21	в конце концов	2	3
22	той или иной	3	3
23	пьедестал будущий человек	2	2
24	чем пойдет рассказ	2	2
25	по крайней мере	1	2
26	в той или	3	2
27	мы уже говорили	3	2
28	же как и	1	2
29	не завершен и	1	2
30	в том числе	1	2
31	глубины души человеческой	3	2
32	тело и душа	2	2
33	до сих пор	7	2
34	с их мирами	2	2
35	и не может	4	2
36	здесь то есть	1	2
37	хотя бы и	1	2
38	с ним а	1	2
39	достоевский прежде всего	1	2
40	художественном мире достоевского	1	2
41	в своих письмах	1	2
42	и среди них	2	2
43	а может быть	1	2
44	в большинстве случаев	8	2
45	с горы скатились	1	2
46	том числе и	1	2
47	это вовсе не	2	2
48	или иной степени	1	2
49	может быть даже	1	2
50	из одного куска	2	2
51	в художественном мире	1	2
52	все глубины души	1	2
53	у него нет	1	2
54	дело идет о	1	2
55	и биографического романа	1	2
56	смысле этого слова	1	2
57	идеологии достоевского не	1	2
58	не входит в	1	2
59	авантюрный сюжет не	2	2
60	дело далеко не	1	2
61	перед нами в	1	2
62	человека в человеке	2	2
63	семейного и биографического	1	2
64	как бы в	4	2
65	и в том	1	2
66	этой точки зрения	1	2
67	нести в произведении	1	2
68	на пьедестал будущий	2	2
69	мы можем сказать	1	2
70	своим убеждениям и	2	2
71	никогда не может	2	2
72	в высшем смысле	1	2
73	само по себе	1	2
74	сделаны из одного	2	2
75	а что если	1	2
76	не мир объектов	1	2
77	но все же	2	2
78	можно сказать что	1	2
79	в каждом из	1	2
80	на то что	2	2
81	друг от друга	2	2
82	но не в	1	2
83	беспрерывно постановляется на	2	2
84	при полном реализме	1	2
85	не только их	1	2
86	аристократ бульварного романа	2	2
87	друг с другом	4	2
88	друг о друге	1	2
89	положение в котором	2	2
90	достоевского в этом	1	2
91	формулы и категории	2	2
92	человека и его	2	2
93	можем сказать что	1	2
94	не изображаются они	1	2
95	для достоевского не	2	2
96	он не только	1	2
97	он прежде всего	1	2
98	бы ни были	1	1
99	он оставил не	1	1
100	свою установку конечно	1	1
101	между ними существуют	1	1
102	а догадка о	1	1
103	аристократа как человек	1	1
104	в самом предмете	2	1
105	которая чувствуется за	1	1
106	не поверю и	1	1
107	как людей не	1	1
108	как чужое слово	2	1
109	достоевским григорович и	1	1
110	авантюрным героем и	1	1
111	что если именно	1	1
112	но прежде всего	1	1
113	если наш народ	1	1
114	и сжато первая	1	1
115	не в единственном	1	1
116	воспринимает не как	1	1
117	отношения сознающего и	1	1
118	характером ни тем	1	1
119	до границ фантастического	1	1
120	духе и в	1	1
121	в одном романе	1	1
122	сочетать другие разоблачать	1	1
123	одном романе во-вторых	1	1
124	чужие голоса чужие	1	1
125	вопрос верны ли	1	1
126	характера типа или	1	1
127	вполне воплощенного героя	1	1
128	моменту нашего тезиса	1	1
129	самоцелью для достоевского	1	1
130	чей-то язвительный голос	1	1
131	это очень внешнее	1	1
132	как вывода своего	1	1
133	напротив именно одежда	1	1
134	положения раскрывающие и	1	1
135	материал в европе	1	1
136	эти две стороны	1	1
137	убеждениям и не	1	1
138	всего видит ее	1	1
