N	2gram	Vinokur_Ku_2	Problema
1	то что	9	42
2	вовсе не	9	35
3	и в	23	32
4	и не	16	31
5	не есть	1	29
6	не просто	2	23
7	в этом	18	19
8	не менее	7	19
9	тем не	6	18
10	не только	20	17
11	потому что	25	16
12	в себе	1	15
13	по себе	10	15
14	в виде	1	15
15	а не	10	15
16	но в	11	14
17	у нас	12	14
18	указывает на	1	14
19	может быть	15	14
20	как бы	4	14
21	что мы	6	13
22	в нем	4	13
23	и тем	5	13
24	как раз	3	13
25	сказать что	4	13
26	том что	11	12
27	что в	10	12
28	так и	4	12
29	а именно	2	12
30	и т	39	11
31	также и	5	11
32	есть нечто	1	11
33	так как	15	11
34	о том	1	11
35	и даже	2	11
36	если мы	4	11
37	ничего общего	1	11
38	то же	6	10
39	отнюдь не	4	10
40	в этой	6	10
41	т д	14	10
42	об этом	5	10
43	ничего не	4	10
44	прежде всего	8	10
45	еще не	5	9
46	но не	6	9
47	того чтобы	11	9
48	и это	3	9
49	и что	8	9
50	но и	7	9
51	по своему	1	9
52	в данном	4	9
53	что же	5	9
54	в том	19	9
55	так же	4	9
56	и о	4	8
57	и на	6	8
58	общего с	1	8
59	все эти	12	8
60	на то	4	8
61	для того	9	8
62	было бы	15	8
63	он и	2	8
64	в своей	2	8
65	когда мы	1	8
66	данном случае	2	8
67	даже и	2	8
68	не может	9	8
69	но это	3	8
70	смысле слова	2	7
71	сам по	1	7
72	всех этих	3	7
73	ни в	4	7
74	в них	4	7
75	между собою	1	7
76	как мы	3	7
77	здесь не	3	7
78	никогда не	2	7
79	того что	3	7
80	что он	5	7
81	только в	5	7
82	не всякое	1	7
83	тем что	3	7
84	такого рода	1	7
85	все это	5	7
86	и все	2	7
87	во всяком	5	7
88	и то	5	6
89	самом деле	9	6
90	на самом	2	6
91	и есть	2	6
92	есть не	1	6
93	говорить о	4	6
94	но как	1	6
95	и как	1	6
96	в самом	12	6
97	и если	2	6
98	при этом	2	6
99	это не	6	6
100	что такое	3	6
101	в то	4	6
102	таким образом	5	6
103	в виду	3	6
104	и здесь	5	6
105	в его	5	6
106	этом смысле	5	6
107	так что	1	6
108	то и	3	6
109	в конце	4	6
110	как это	5	6
111	хотя и	4	6
112	совершенно не	3	6
113	мы уже	1	5
114	а только	3	5
115	она есть	1	5
116	в своем	2	5
117	перед нами	4	5
118	то в	1	5
119	что она	3	5
120	но уже	2	5
121	все равно	2	5
122	далеко не	1	5
123	с тем	2	5
124	в котором	1	5
125	есть именно	1	5
126	вещи не	1	5
127	можно ли	4	5
128	связи с	3	5
129	и которые	1	5
130	можно сказать	4	5
131	для нас	4	5
132	есть в	3	5
133	в других	1	5
134	или иной	1	5
135	еще и	2	5
136	подобного рода	5	5
137	тем более	1	5
138	мы должны	2	5
139	в их	2	4
140	мы и	1	4
141	этого термина	2	4
142	есть по	1	4
143	сама по	1	4
144	и вовсе	2	4
145	как в	3	4
146	их в	1	4
147	не в	8	4
148	тому что	1	4
149	тем самым	2	4
150	иметь в	2	4
151	казалось бы	3	4
152	а в	3	4
153	точно так	3	4
154	только то	1	4
155	на том	2	4
156	не говоря	2	4
157	если бы	12	4
158	никак не	3	4
159	а также	3	4
160	и только	1	4
161	вообще и	2	4
162	один из	5	4
163	д и	1	4
164	мы можем	1	4
165	указание на	3	4
166	именно в	3	4
167	и пр	8	4
168	этот термин	2	4
169	не было	4	4
170	в одно	1	4
171	если не	1	4
172	и вообще	2	4
173	ни на	2	4
174	для обозначения	2	4
175	и для	2	4
176	в связи	4	4
177	или в	4	4
178	конце концов	3	4
179	же в	3	4
180	по поводу	2	4
181	только потому	8	3
182	не хочет	2	3
183	того же	3	3
184	и крестьян	1	3
185	в чем	1	3
186	сказать и	1	3
187	в ее	1	3
188	в буквальном	2	3
189	что они	2	3
190	с этим	3	3
191	помнить что	1	3
192	однако не	4	3
193	в действительности	1	3
194	что это	7	3
195	мы получаем	1	3
196	но он	1	3
197	но ведь	1	3
198	как оно	1	3
199	в случае	1	3
200	да и	6	3
201	он не	3	3
202	именно то	1	3
203	и еще	2	3
204	его от	1	3
205	но все	4	3
206	что все	5	3
207	о которых	3	3
208	как и	2	3
209	и уже	1	3
210	несмотря на	5	3
211	на этот	2	3
212	нисколько не	3	3
213	смысл и	3	3
214	что значит	2	3
215	в этих	1	3
216	точки зрения	14	3
217	с точки	8	3
218	в которых	2	3
219	в отношении	2	3
220	дело в	1	3
221	того как	2	3
222	что вы	1	3
223	в самой	2	3
224	прежде чем	1	3
225	буквальном смысле	1	3
226	тех или	1	3
227	и его	3	3
228	как будто	2	3
229	в каком	4	3
230	к тому	4	3
231	что оно	3	3
232	рабочих и	2	3
233	вообще во	1	3
234	говорит и	1	3
235	можно было	9	3
236	ясно что	5	3
237	мы в	2	3
238	для этого	3	3
239	не на	2	3
240	настоящее время	1	3
241	различие в	1	3
242	к нему	2	3
243	тем или	1	3
244	и следовательно	2	3
245	значит что	1	3
246	что здесь	1	3
247	оно и	1	3
248	очень много	1	3
249	именно на	1	3
250	же и	2	3
251	уже не	8	3
252	уже в	3	3
253	свидетельствует о	1	3
254	всяком случае	5	3
255	сами по	1	3
256	есть также	1	3
257	до сих	1	3
258	с другой	8	3
259	оно не	2	3
260	что не	6	3
261	обратить внимание	2	3
262	однако и	2	3
263	сколько угодно	1	3
264	быть и	1	3
265	сих пор	1	3
266	только для	2	3
267	но для	3	3
268	в настоящее	1	3
269	чтобы понять	2	3
270	хотя бы	9	3
271	или не	1	3
272	мы говорим	2	3
273	может и	1	3
274	другой стороны	7	3
275	себе не	2	3
276	в искусстве	1	3
277	же как	2	2
278	и потому	2	2
279	по преимуществу	2	2
280	и до	2	2
281	едва ли	1	2
282	по его	1	2
283	мы имеем	5	2
284	мы не	1	2
285	что если	2	2
286	в сущности	9	2
287	что иное	1	2
288	сказать о	1	2
289	себе что	1	2
290	следовательно в	1	2
291	большей частью	1	2
292	то конечно	1	2
293	иное как	1	2
294	говоря уже	2	2
295	с его	1	2
296	только после	1	2
297	указывать на	1	2
298	то он	1	2
299	мы будем	2	2
300	не то	2	2
301	нет и	1	2
302	меньше всего	1	2
303	то или	3	2
304	кроме того	1	2
305	не делать	1	2
306	не очень	1	2
307	в которой	1	2
308	так или	2	2
309	из этих	1	2
310	вопроса о	6	2
311	что к	1	2
312	во многих	1	2
313	вообще не	1	2
314	не значит	1	2
315	которая является	1	2
316	он должен	1	2
317	например о	1	2
318	или иных	1	2
319	а это	2	2
320	с такими	1	2
321	не будет	1	2
322	и с	7	2
323	здесь то	2	2
324	бы нам	1	2
325	может нас	1	2
326	во внимание	1	2
327	должно быть	4	2
328	понятия и	1	2
329	и при	1	2
330	просто в	1	2
331	не как	2	2
332	знаем что	3	2
333	и уж	1	2
334	которые в	1	2
335	по крайней	6	2
336	однако в	1	2
337	что этот	1	2
338	таких случаях	2	2
339	в таких	3	2
340	она не	2	2
341	не имеет	4	2
342	мы находим	1	2
343	но только	4	2
344	для всего	1	2
345	это мы	1	2
346	следовательно и	2	2
347	можем говорить	1	2
348	в области	11	2
349	не потому	1	2
350	не могут	5	2
351	могут быть	4	2
352	себе все	1	2
353	уже на	1	2
354	без всякого	1	2
