N	3gram	Losev_Prob_2	Marksizm
1	не может быть	3	10
2	в то же	4	8
3	в связи с	5	7
4	для того чтобы	2	6
5	в том что	4	6
6	в самом деле	2	5
7	то же самое	5	5
8	может быть и	2	5
9	с самого начала	2	5
10	бы то ни	2	4
11	то ни было	1	4
12	в точном смысле	1	4
13	на самом деле	2	4
14	той или иной	1	4
15	в той или	1	3
16	самом же деле	1	3
17	и не может	1	3
18	в таком случае	10	3
19	на самом же	1	3
20	до сих пор	4	3
21	с одной стороны	5	3
22	и то же	1	3
23	вовсе не является	3	3
24	о том что	14	3
25	как мы уже	1	3
26	одной стороны и	3	2
27	какой бы то	1	2
28	одним и тем	1	2
29	более или менее	4	2
30	языка как системы	1	2
31	является не только	1	2
32	того или иного	5	2
33	в зависимости от	1	2
34	но и в	3	2
35	в собственном смысле	1	2
36	по крайней мере	6	2
37	ни в какой	1	2
38	и тем же	1	2
39	во всяком случае	10	2
40	с нашей точки	1	2
41	все более и	1	2
42	так и от	1	2
43	не знает ни	1	2
44	язык как система	1	2
45	у нас не	2	2
46	значение в языке	1	2
47	хотя бы в	1	2
48	нашей точки зрения	1	2
49	или может быть	1	2
50	на то что	4	2
51	более и более	1	2
52	в данном контексте	1	2
53	в узком смысле	1	2
54	только в этом	1	2
55	и прежде всего	2	2
56	это же самое	1	1
57	на том что	1	1
58	что иное как	3	1
59	но как раз	1	1
60	прямо сказать что	1	1
61	но как мы	1	1
62	в какой мере	1	1
63	проблем науки о	1	1
64	а вовсе не	1	1
65	не говоря уже	4	1
66	и сознания а	1	1
67	в том числе	2	1
68	обычном смысле слова	1	1
69	в этом случае	7	1
70	в живой речи	1	1
71	обстоит дело с	1	1
72	том что это	1	1
73	он не может	1	1
74	тот или иной	4	1
75	говоря уже о	4	1
76	сами по себе	2	1
77	даже вовсе не	1	1
78	а может быть	2	1
79	в этом отношении	1	1
80	том числе и	2	1
81	лежат в основе	1	1
82	и значение в	1	1
83	какой мере не	1	1
84	том что не	1	1
85	несмотря на то	1	1
86	ничего не значит	1	1
87	не могли бы	1	1
88	ведь если бы	1	1
89	конечно не следует	1	1
90	же в таком	1	1
91	так или иначе	6	1
92	но тем не	1	1
93	нас не будет	1	1
94	уже о том	1	1
95	и не имеет	1	1
96	не только в	2	1
97	мы здесь не	1	1
98	на тот или	1	1
99	в обычном смысле	1	1
100	все эти категории	1	1
101	было бы в	1	1
102	быть и более	1	1
103	тем не менее	12	1
104	а с другой	1	1
105	в последнее время	1	1
106	может быть достаточно	1	1
107	и соответствующие им	1	1
108	не относится к	1	1
109	так как нам	1	1
110	само по себе	2	1
111	если мы возьмем	2	1
112	в учении о	1	1
113	можно прямо сказать	1	1
114	с другой стороны	5	1
115	которой он является	1	1
116	уже с самого	2	1
117	на то или	1	1
118	переходит в другую	1	1
119	что же такое	4	1
120	не совпадает с	2	1
121	точном смысле слова	2	1
122	так и в	1	1
123	даже и в	3	1
124	то или иное	2	1
125	если бы в	1	1
126	но отнюдь не	1	1
127	не существует и	1	1
128	и тем более	1	1
129	ни одна из	1	1
130	является вовсе не	1	1
131	слова как они	1	1
132	не что иное	3	1
133	не менее в	1	1
134	но все же	1	1
135	можно сказать что	3	1
136	так же и	2	1
137	друг от друга	2	1
138	о чем мы	1	1
139	есть прежде всего	4	1
140	мы все же	3	1
141	в языке но	1	1
142	не может обойтись	1	1
143	тем что он	1	1
144	в противоречие с	1	1
145	свидетельствует о том	1	1
146	в тех областях	1	1
147	нам кажется что	1	1
