N	2gram	Propp_Isto_6	KulturaY
1	т е	22	38
2	и т	10	33
3	в том	12	30
4	и в	26	24
5	потому что	13	23
6	том что	10	21
7	что в	12	17
8	того чтобы	1	17
9	для того	1	16
10	было бы	2	15
11	и пр	1	15
12	в этом	12	14
13	т д	8	14
14	точки зрения	1	14
15	может быть	11	13
16	все же	8	12
17	таким образом	12	12
18	и не	10	12
19	в его	5	12
20	не в	3	11
21	только в	5	11
22	не только	10	10
23	в силу	1	10
24	у нас	5	10
25	вовсе не	2	10
26	так как	18	9
27	если бы	3	9
28	о том	7	9
29	того что	2	9
30	отношению к	2	9
31	прежде всего	4	9
32	то что	6	9
33	по отношению	2	8
34	уже не	7	8
35	то же	5	8
36	тем что	5	8
37	а не	2	8
38	не может	6	7
39	это не	4	7
40	в них	3	7
41	не менее	1	7
42	в области	1	7
43	так и	5	7
44	бы в	1	7
45	в качестве	3	7
46	с другой	10	7
47	как бы	4	7
48	вместе с	8	7
49	только потому	1	6
50	мере в	1	6
51	мы имеем	14	6
52	зависимости от	2	6
53	в ней	5	6
54	однако не	1	6
55	все эти	8	6
56	при этом	3	6
57	в которых	2	6
58	не случайно	1	6
59	можно было	2	6
60	что он	9	6
61	но и	9	6
62	именно в	1	6
63	что же	2	6
64	все это	1	6
65	другой стороны	8	6
66	например в	7	5
67	в зависимости	1	5
68	еще не	9	5
69	но не	2	5
70	не просто	1	5
71	что это	2	5
72	и с	6	5
73	но уже	1	5
74	с тем	4	5
75	и его	7	5
76	не потому	3	5
77	к тому	2	5
78	с ним	8	5
79	и что	5	5
80	между тем	1	5
81	еще и	1	5
82	всяком случае	2	5
83	что не	2	5
84	целый ряд	2	5
85	а в	3	5
86	во всяком	2	5
87	того же	2	4
88	что эти	2	4
89	и на	12	4
90	с его	4	4
91	что они	2	4
92	как в	6	4
93	в целом	1	4
94	из этих	4	4
95	учение о	1	4
96	на то	2	4
97	в нем	8	4
98	в первую	1	4
99	русском языке	1	4
100	того или	1	4
101	в данном	3	4
102	тем не	1	4
103	тем самым	2	4
104	в таких	1	4
105	того как	3	4
106	к себе	2	4
107	что и	4	4
108	с ними	2	4
109	должен быть	1	4
110	так что	3	4
111	есть в	1	4
112	не есть	2	4
113	со стороны	3	4
114	до сих	4	4
115	там где	5	4
116	в частности	3	4
