N	3gram	Losev_Prob_1	Istorich
1	и т д	10	15
2	в этих случаях	2	7
3	с другой стороны	3	7
4	в этом случае	2	5
5	до сих пор	3	5
6	в том что	5	5
7	тем не менее	18	5
8	как мы видели	1	5
9	что иное как	2	3
10	в данном случае	8	3
11	в некоторых случаях	1	3
12	в связи с	4	3
13	мы уже видели	1	3
14	не что иное	2	3
15	и в других	3	2
16	мы имеем и	1	2
17	что в них	1	2
18	точно так же	4	2
19	чем перейти к	2	2
20	ни один из	1	2
21	то время как	1	2
22	и то что	2	2
23	во всяком случае	3	2
24	мы увидим ниже	2	2
25	в то время	1	2
26	о том что	5	2
27	не только не	3	2
28	как и в	1	2
29	к тому же	1	2
30	к сожалению однако	1	1
31	хотя и не	2	1
32	т д здесь	1	1
33	в чем же	1	1
34	мы имеем дело	1	1
35	и пр но	1	1
36	подобно тому как	2	1
37	он стоит на	1	1
38	с точки зрения	3	1
39	обратить внимание еще	1	1
40	не имеют ничего	4	1
41	мы не будем	1	1
42	сами по себе	3	1
43	а именно на	1	1
44	как мы увидим	2	1
45	на самом же	1	1
46	знак того что	1	1
47	только то что	4	1
48	с тем что	2	1
49	что в нем	3	1
50	в таком случае	6	1
51	можно было бы	2	1
52	это вовсе не	2	1
53	мы до сих	1	1
54	как это показывает	1	1
55	не есть ли	1	1
56	не просто в	1	1
57	весьма близко подходит	1	1
58	вместе с тем	1	1
59	может быть и	3	1
60	то что было	1	1
61	не менее если	1	1
62	но в таком	4	1
63	внимание еще на	1	1
64	хотелось бы обратить	1	1
65	в пределах этого	1	1
66	не только в	1	1
67	остановимся только на	1	1
68	заключается в том	1	1
69	не менее они	1	1
70	так как они	2	1
71	ничего не знает	1	1
72	мы видели выше	1	1
73	близко подходит к	1	1
74	так или иначе	2	1
75	предметов от которых	1	1
76	мы здесь не	1	1
77	здесь кроется нечто	1	1
78	так же как	2	1
79	и в том	1	1
80	в других случаях	2	1
81	есть не что	2	1
82	что указывает на	1	1
83	на самом деле	4	1
84	ничего общего с	7	1
85	не может быть	2	1
86	один из них	1	1
87	можно сказать что	3	1
88	у нас в	1	1
89	также и в	1	1
90	на то что	8	1
91	бы обратить внимание	1	1
92	не только то	1	1
93	самом же деле	1	1
94	в буквальном смысле	3	1
95	из этих пунктов	1	1
96	что здесь кроется	1	1
97	здесь не только	2	1
98	имеют ничего общего	4	1
99	на том что	2	1
