N	3gram	Vygotskiy__7	Narrotol
1	в данном случае	5	8
2	не только в	1	6
3	в том что	13	5
4	в соответствии с	1	4
5	и тем самым	4	4
6	той или иной	1	4
7	в то же	1	4
8	не может быть	4	4
9	этом и состоит	1	3
10	по отношению к	5	3
11	подобно тому как	1	3
12	в этом отношении	3	3
13	для того чтобы	18	3
14	в этом и	2	3
15	в первом случае	3	3
16	тем не менее	3	3
17	о том что	4	2
18	состоит в том	3	2
19	мы имеем дело	1	2
20	в самом деле	4	2
21	внимание на то	1	2
22	то же самое	5	2
23	что у нее	3	2
24	до сих пор	3	2
25	в отличие от	2	2
26	друг на друга	1	2
27	заключает в себе	1	2
28	чем иным как	2	2
29	в зависимости от	1	2
30	одно и то	3	2
31	как раз в	2	2
32	может быть не	1	2
33	и то же	3	2
34	во всяком случае	1	2
35	в свою очередь	2	2
36	можно сказать что	3	2
37	на то что	4	2
38	из этих двух	1	2
39	в известном смысле	2	2
40	в центре внимания	1	2
41	ни о каких	1	1
42	что иное как	1	1
43	по сути дела	1	1
44	только потому что	3	1
45	точки зрения как	1	1
46	и столь же	2	1
47	выражается в слове	1	1
48	двух или трех	1	1
49	речи хотя и	1	1
50	в том числе	1	1
51	еще не отделилась	1	1
52	же как и	2	1
53	с другой стороны	1	1
54	с точки зрения	21	1
55	и не может	1	1
56	сам по себе	1	1
57	в той же	2	1
58	как мы увидим	1	1
59	вследствие того что	1	1
60	слова и мысли	1	1
61	и то что	3	1
62	из того что	2	1
63	в сущности говоря	2	1
64	точно так же	2	1
65	качестве одного из	1	1
66	по способу своего	1	1
67	связанных между собой	2	1
68	именно в этом	2	1
69	едва ли не	2	1
70	той же мере	2	1
71	в самом начале	3	1
72	с другими людьми	1	1
73	как и в	3	1
74	же самое происходит	1	1
75	с одной стороны	5	1
76	но при этом	1	1
77	и является в	2	1
78	друг с другом	2	1
79	связаны между собой	3	1
80	потому что в	1	1
81	в качестве одного	1	1
82	тем же самым	1	1
83	в слове но	2	1
84	что у него	1	1
85	известном смысле можно	2	1
86	то же слово	1	1
87	содержит в себе	3	1
88	и всякий другой	1	1
89	состоит как раз	1	1
90	мы не можем	3	1
91	то что мы	1	1
92	само по себе	1	1
93	как и всякий	1	1
94	в конечном счете	2	1
95	смысле можно сказать	2	1
96	том числе и	1	1
97	но все же	1	1
98	но и не	3	1
99	у нее есть	2	1
100	друг от друга	2	1
101	по себе но	1	1
102	во втором случае	3	1
103	к тому что	6	1
104	единство слова и	1	1
105	их как и	1	1
106	на самом деле	2	1
107	но для того	1	1
108	как мы видели	3	1
