N	3gram	Vygotskiy__2	Problemy
1	на самом деле	2	10
2	с самого начала	1	8
3	не может быть	6	6
4	по отношению к	5	5
5	во всяком случае	6	5
6	в этом смысле	2	4
7	с точки зрения	18	4
8	бы то ни	1	4
9	то ни было	1	4
10	но на самом	1	4
11	на протяжении всего	2	4
12	в самом деле	4	3
13	он не может	1	3
14	его внутренней речи	1	3
15	в высшей степени	7	3
16	мы уже говорили	3	3
17	и в самом	2	3
18	с другой стороны	1	3
19	смысле этого слова	3	2
20	в той или	1	2
21	сводится к тому	1	2
22	где он не	1	2
23	и к тому	1	2
24	подобно тому как	2	2
25	но все это	1	2
26	хотя бы и	2	2
27	сама по себе	2	2
28	не входит в	1	2
29	в отличие от	3	2
30	друг на друга	1	2
31	к тому чтобы	2	2
32	как и все	1	2
33	что все это	1	2
34	там где он	1	2
35	все без исключения	1	2
36	в такой же	1	2
37	по ту сторону	2	2
38	о том что	4	2
39	той или иной	1	2
40	я не хочу	1	2
41	друг с другом	2	2
42	на всю жизнь	1	2
43	к тому же	1	2
44	мы увидим что	2	2
45	именно потому что	1	2
46	и не то	1	2
47	как мы видели	1	2
48	если бы он	1	1
49	должны были бы	2	1
50	может быть с	1	1
51	не может ни	1	1
52	или хотя бы	1	1
53	прежде всего как	1	1
54	и что только	1	1
55	как и во	1	1
56	мы должны были	1	1
57	какого бы то	1	1
58	в том и	1	1
59	в том же	2	1
60	ибо как мы	1	1
61	самом деле не	1	1
62	до сих пор	1	1
63	в сущности в	1	1
64	как в отношении	1	1
65	что он не	2	1
66	мы могли бы	4	1
67	на самом же	1	1
68	оно вообще не	1	1
69	в этом отношении	3	1
70	самим по себе	1	1
71	то что в	1	1
72	того и другого	1	1
73	но для этого	1	1
74	за то что	1	1
75	как мы уже	3	1
76	рано или поздно	1	1
77	благодаря тому что	1	1
78	говорит он не	1	1
79	несмотря на то	1	1
80	как если бы	1	1
81	особенно в начале	1	1
82	и то что	1	1
83	ту сторону этой	1	1
84	с таким же	2	1
85	что оно вообще	1	1
86	ибо и в	1	1
87	из только что	1	1
88	то что оно	1	1
89	в данном случае	3	1
90	лежит в основе	3	1
91	то что уже	1	1
92	на этот раз	1	1
93	в заключение мы	1	1
94	его к тому	1	1
95	все более и	1	1
96	с ним и	1	1
97	то что он	2	1
98	видели что в	1	1
99	друг к другу	1	1
100	и тот же	1	1
101	мы видели что	3	1
102	один и тот	1	1
103	к чему бы	1	1
104	из которого мы	1	1
105	что же это	1	1
106	а вместе с	1	1
107	что в сущности	3	1
108	как и в	1	1
109	все равно что	1	1
110	дело идет о	1	1
111	не только не	1	1
112	более и более	1	1
113	по его мнению	1	1
114	речи дело идет	1	1
115	самом же деле	1	1
116	можно сказать что	1	1
117	или во всяком	2	1
118	как бы ни	1	1
119	на то что	6	1
120	вопрос о том	2	1
121	на всем протяжении	2	1
122	здесь и там	1	1
123	для самого себя	1	1
124	для того чтобы	10	1
125	в том что	21	1
126	он не видит	1	1
127	его с одной	1	1
128	что это действительно	1	1
129	и только в	1	1
