N	3gram	Bakhtin_Fr_2	Myslijsy
1	по отношению к	1	8
2	в том что	1	7
3	в этом случае	1	5
4	не может быть	4	5
5	о том что	3	5
6	до сих пор	4	4
7	только тогда когда	1	4
8	можно сказать что	2	4
9	на то что	1	4
10	для того чтобы	1	4
11	на самом деле	1	3
12	с точки зрения	5	3
13	во всяком случае	2	3
14	то же время	6	3
15	не только не	1	3
16	потому что в	1	3
17	в то же	6	3
18	только потому что	1	2
19	подобно тому как	2	2
20	в том же	1	2
21	до известной степени	1	2
22	то что в	1	2
23	есть то что	1	2
24	не могут быть	1	2
25	все более и	1	2
26	один и тот	1	2
27	после того как	1	2
28	там же с	2	2
29	то есть в	1	2
30	более и более	1	2
31	в большинстве случаев	1	2
32	то есть то	1	2
33	можем сказать что	1	2
34	и тот же	1	2
35	всем известно что	1	1
36	она и есть	1	1
37	но это есть	1	1
38	как и у	1	1
39	но самое это	1	1
40	дело в том	1	1
41	и той же	1	1
42	тела и не	1	1
43	благодаря этому в	1	1
44	в настоящее время	1	1
45	над тем что	1	1
46	в силу того	1	1
47	к нему мы	1	1
48	то я не	1	1
49	к этим образам	1	1
50	но и в	4	1
51	и та же	1	1
52	в этом отношении	3	1
53	что в нем	1	1
54	даже и в	1	1
55	и не может	1	1
56	не подлежит сомнению	1	1
57	тот же предмет	1	1
58	в первый раз	1	1
59	ему при этом	1	1
60	с одной стороны	3	1
61	если она и	1	1
62	и в отношении	1	1
63	большую или меньшую	1	1
64	то есть не	1	1
65	тесной связи с	1	1
66	одна и та	1	1
67	находим уже в	1	1
68	с другой стороны	3	1
69	на что не	1	1
70	в свое время	3	1
71	этих причин в	1	1
72	силу того что	1	1
73	в них в	1	1
74	таким образом в	1	1
75	в том чтобы	1	1
76	может быть названо	1	1
77	и все это	1	1
78	в этом суждении	3	1
79	во второй половине	1	1
80	не теряет своей	1	1
81	они могут быть	1	1
82	одной и той	1	1
83	этом мы можем	1	1
84	в себе в	1	1
85	как и в	1	1
86	именно в том	1	1
87	мы видели что	1	1
