N	3gram	Potebnia_M_3	Istorich
1	и т д	3	18
2	до сих пор	3	6
3	вместе с тем	4	5
4	в том что	16	5
5	что он не	3	4
6	со всех сторон	1	4
7	не только в	4	4
8	так же и	1	3
9	по отношению к	5	3
10	подобно тому как	2	3
11	с одной стороны	3	3
12	и может быть	2	2
13	потому что он	3	2
14	мере того как	3	2
15	на самом деле	1	2
16	по мере того	3	2
17	в таких случаях	1	2
18	но и в	4	2
19	только после того	1	2
20	с другой стороны	4	2
21	не может быть	3	2
22	в других случаях	1	2
23	о том что	1	2
24	она нигде не	1	2
25	на то что	1	2
26	после того как	1	2
27	не вдаваясь в	1	2
28	к тому же	1	2
29	бросается в глаза	1	1
30	и той же	2	1
31	что этот образ	1	1
32	и вне связи	1	1
33	друг от друга	1	1
34	но и со	1	1
35	дело вовсе не	1	1
36	сам по себе	5	1
37	а может быть	1	1
38	это далеко не	1	1
39	за то что	1	1
40	не сам по	1	1
41	связь с другими	1	1
42	уже потому что	1	1
43	каждый из этих	1	1
44	ответ на это	2	1
45	смысле этого слова	7	1
46	и то же	5	1
47	если мы не	1	1
48	мы можем предположить	1	1
49	с этим в	1	1
50	тем не менее	3	1
51	она не знает	1	1
52	так или иначе	1	1
53	но вместе с	2	1
54	пути по которому	1	1
55	из них не	1	1
56	то это может	1	1
57	что происходит в	1	1
58	один из его	1	1
59	тем что в	1	1
60	потому что они	1	1
61	в сказке о	1	1
62	одно из них	1	1
63	по себе а	4	1
64	вовсе не в	1	1
65	мы не можем	2	1
66	же и в	1	1
67	тем самым и	1	1
68	в одно время	1	1
69	это значит что	1	1
70	не только не	2	1
71	с этой стороны	2	1
72	мы этого не	1	1
73	по этому поводу	1	1
74	нем быть не	1	1
75	одной и той	2	1
76	видели в ней	1	1
77	друг с другом	1	1
78	того что происходит	1	1
79	том что он	2	1
80	вне связи с	1	1
