N	3gram	Bakhtin_Fr_1	Dialekti
1	с точки зрения	3	8
2	не потому что	1	6
3	в том что	6	6
4	и не только	1	5
5	то или иное	1	4
6	в связи с	1	4
7	то же время	1	4
8	с другой стороны	1	4
9	и может быть	1	3
10	в самом деле	1	3
11	сами по себе	1	3
12	в то же	1	3
13	не может быть	1	3
14	вовсе не в	2	3
15	без этого нет	1	3
16	можно сказать что	1	3
17	потому что он	1	2
18	в той или	5	2
19	как бы ни	2	2
20	до сих пор	4	2
21	это вовсе не	1	2
22	в противоположность этому	1	2
23	в тех или	1	2
24	может быть только	1	2
25	и в частности	2	2
26	не только в	1	2
27	не могут быть	1	2
28	во всяком случае	1	2
29	но это не	1	2
30	и прежде всего	3	2
31	бросается в глаза	1	1
32	но как раз	1	1
33	мы уже сказали	3	1
34	большей или меньшей	4	1
35	на самом деле	2	1
36	имея в виду	1	1
37	и до сих	1	1
38	одна из основных	1	1
39	так и его	1	1
40	но самое главное	1	1
41	нам еще придется	1	1
42	и не может	1	1
43	в мифологии и	1	1
44	но и в	2	1
45	в себе какую-то	1	1
46	на самом же	3	1
47	в этом отношении	3	1
48	что мы называем	1	1
49	главным образом в	1	1
50	мира и следовательно	1	1
51	в это время	2	1
52	как раз в	1	1
53	это не просто	1	1
54	чтобы убедиться в	1	1
55	дополняют друг друга	1	1
56	с одной стороны	2	1
57	в сущности это	1	1
58	но при этом	1	1
59	это как мы	1	1
60	по своему существу	2	1
61	в последнее время	1	1
62	все более и	1	1
63	ни на что	1	1
64	она и в	1	1
65	мы уже говорили	7	1
66	о чем мы	1	1
67	в одном месте	1	1
68	из потока становления	1	1
69	на что не	1	1
70	и в том	2	1
71	с ним в	1	1
72	в свое время	2	1
73	и пр и	1	1
74	друг с другом	1	1
75	как и всякая	1	1
76	и пр в	1	1
77	то что мы	1	1
78	этого нет и	1	1
79	это и не	1	1
80	всего того что	2	1
81	во многих отношениях	1	1
82	тела как бы	2	1
83	более и более	1	1
84	в разной степени	2	1
85	той или иной	5	1
86	но все же	2	1
87	между тем и	1	1
88	потока становления и	1	1
89	и в литературе	2	1
90	в обычной жизни	2	1
91	литература но и	1	1
92	как мы уже	5	1
93	такие фигуры как	1	1
94	и ни на	2	1
95	в узком и	1	1
96	и в нем	1	1
97	самом же деле	3	1
98	том что он	1	1
99	к тому же	1	1
