N	2gram	Propp_Isto_1	Dialekti
1	не есть	2	47
2	и не	9	30
3	т е	10	30
4	миф не	1	22
5	может быть	25	20
6	не только	12	19
7	и в	28	19
8	по себе	3	18
9	и т	25	17
10	в мифе	2	16
11	а не	15	16
12	в себе	2	15
13	т д	22	15
14	что она	5	14
15	потому что	4	14
16	то что	9	14
17	в том	9	14
18	так как	6	14
19	и даже	4	14
20	как бы	2	14
21	вовсе не	2	13
22	то же	12	12
23	не просто	3	12
24	но и	10	12
25	значит что	1	12
26	и все	1	12
27	и как	2	10
28	что это	8	10
29	в нем	2	10
30	как и	4	10
31	том что	7	10
32	сказать что	5	10
33	так и	9	10
34	это не	7	10
35	никогда не	14	9
36	времени и	1	9
37	же и	1	9
38	не может	15	9
39	мы уже	1	8
40	в этом	8	8
41	в своей	1	8
42	не в	9	8
43	есть нечто	1	8
44	она не	1	8
45	прежде всего	10	8
46	религия есть	1	8
47	и то	1	7
48	есть не	1	7
49	время как	3	7
50	так что	4	7
51	и к	1	7
52	должно быть	2	7
53	как это	3	7
54	и притом	1	7
55	только тогда	1	7
56	но что	1	7
57	как будто	4	7
58	совершенно не	1	7
59	но это	4	7
60	что в	12	7
61	чтобы не	3	6
62	я не	3	6
63	но не	5	6
64	что они	5	6
65	отнюдь не	1	6
66	тогда когда	2	6
67	в то	3	6
68	что религия	1	6
69	и та	1	6
70	что он	10	6
71	конечно не	2	6
72	что не	2	6
73	того что	4	6
74	да и	1	6
75	и потому	2	5
76	и это	1	5
77	должна быть	5	5
78	говорить о	1	5
79	в силу	5	5
80	и его	3	5
81	и с	4	5
82	в виду	1	5
83	о том	9	5
84	и что	10	5
85	а она	1	5
86	но как	1	5
87	не мешает	1	5
88	не то	4	5
89	что миф	1	5
90	что и	6	5
91	с другой	6	5
92	не обязательно	1	5
93	а именно	4	5
94	и пр	4	5
95	как раз	2	5
96	только в	11	5
97	и есть	1	4
98	еще не	7	4
99	тут же	1	4
100	или иное	1	4
101	независимо от	1	4
102	в своем	5	4
103	все же	10	4
104	нет никакой	1	4
105	только то	1	4
106	та же	1	4
107	как он	2	4
108	и если	2	4
109	при этом	3	4
110	он не	2	4
111	и вот	2	4
112	содержит в	1	4
113	и по	3	4
114	таким образом	8	4
115	нисколько не	2	4
116	в одном	5	4
117	но он	1	4
118	все это	4	4
119	с ним	2	4
120	по своей	2	4
121	связи с	4	4
122	в каком	1	4
123	не могут	2	4
124	есть только	3	4
125	это конечно	3	4
126	что оно	1	4
127	в ее	2	4
128	и когда	2	4
129	ясно что	2	4
130	миф как	1	4
131	в другом	3	4
132	может не	1	4
133	и только	2	4
134	это пространство	1	4
135	ни с	1	4
136	одно из	1	4
137	то время	3	4
138	в связи	4	4
139	могут быть	4	4
140	хотя бы	4	4
141	а в	7	4
142	другой стороны	5	4
143	по одному	1	4
144	же как	2	3
145	как миф	1	3
146	это и	1	3
147	как мы	3	3
148	что если	2	3
149	вопрос о	5	3
150	что иное	1	3
151	это время	2	3
152	иное как	1	3
153	а только	2	3
154	в этой	6	3
155	с этим	4	3
156	кроме того	1	3
157	от этого	2	3
158	себе как	1	3
159	это за	3	3
160	после этого	1	3
161	всех этих	2	3
162	не значит	1	3
163	выйти из	1	3
164	же не	3	3
165	об этом	4	3
166	его в	6	3
167	это было	2	3
168	и мы	2	3
169	было бы	7	3
170	в один	1	3
171	мы имеем	13	3
172	и уже	1	3
173	между собою	1	3
174	и тогда	3	3
175	в этих	7	3
176	что такое	2	3
177	сами по	1	3
178	и более	1	3
179	что этот	2	3
180	даже в	4	3
181	можно ли	1	3
182	не менее	6	3
183	ничего не	2	3
184	должны быть	4	3
185	по воздуху	1	3
186	общения с	1	3
187	уже не	3	3
188	может иметь	1	3
189	тех пор	1	3
190	будто бы	3	3
191	у меня	3	3
192	из них	3	3
193	и их	3	3
194	не было	1	3
195	не сама	1	3
196	себе не	1	3
197	сейчас же	1	3
198	когда мы	2	3
199	в это	1	3
200	и от	2	3
201	то не	1	3
202	или нет	1	3
203	в целях	3	3
204	неотделим от	1	3
205	только как	1	3
206	была бы	2	3
207	не что	1	3
208	они не	4	3
209	также что	1	2
210	также и	3	2
211	связана с	1	2
212	на самом	1	2
213	он может	1	2
214	тем же	1	2
215	что эти	1	2
216	исторических фактов	1	2
217	его не	1	2
218	например в	5	2
219	из всего	1	2
220	повседневной жизни	1	2
221	что уже	1	2
222	так чтобы	2	2
223	то это	3	2
224	зависимости от	2	2
225	в ней	7	2
226	и говорить	1	2
227	говоря уже	1	2
228	во всех	2	2
229	к сожалению	3	2
230	и я	1	2
231	в истории	1	2
232	если она	1	2
233	как в	2	2
234	перед нами	3	2
235	в небе	1	2
236	более или	5	2
237	но в	8	2
238	в противоположность	1	2
239	еще на	1	2
240	в которой	1	2
241	мы получаем	1	2
242	все эти	4	2
243	сливаются в	1	2
244	но ведь	1	2
245	не как	3	2
246	на этом	3	2
247	но все	4	2
248	на всю	1	2
249	об этой	2	2
250	с целью	1	2
251	часто это	1	2
252	в жизни	1	2
253	с тем	4	2
254	несмотря на	1	2
255	хотя в	1	2
256	или менее	5	2
257	во время	3	2
258	в их	3	2
259	миф о	2	2
260	в зависимости	2	2
261	живут в	1	2
262	тем не	6	2
263	их в	5	2
264	миф и	1	2
265	тому что	1	2
266	нет никакого	1	2
267	не раз	1	2
268	самого начала	2	2
269	дело не	5	2
270	того как	3	2
271	на него	4	2
272	не по	2	2
273	в царство	7	2
274	иметь в	1	2
275	это мы	1	2
276	тут только	1	2
277	в области	2	2
278	однако это	3	2
279	от их	1	2
280	к тому	6	2
281	всегда есть	1	2
282	в конце	1	2
283	с самого	2	2
284	только через	3	2
285	что у	1	2
286	можно только	1	2
287	том как	2	2
288	имеется в	1	2
289	мы в	2	2
290	и должно	3	2
291	но мы	2	2
292	или на	3	2
293	в новую	1	2
294	все в	1	2
295	собственно говоря	1	2
296	тем или	1	2
297	между тем	2	2
298	нем и	1	2
299	и она	2	2
300	мы должны	13	2
301	что здесь	5	2
302	как из	1	2
303	мы видим	11	2
304	в какой	3	2
305	с одной	4	2
306	себя в	2	2
307	если мы	3	2
308	и они	1	2
309	или в	5	2
310	оно всегда	1	2
311	религии но	1	2
312	т п	1	2
313	само по	2	2
314	не выходя	1	2
315	тем что	3	2
316	в очень	2	2
317	момент в	1	2
318	мы это	1	2
319	до сих	5	2
320	но нельзя	1	2
321	именно в	3	2
322	в некоторых	2	2
323	в любой	1	2
324	не на	2	2
325	зависит от	2	2
326	что мы	7	2
327	уже о	1	2
328	в частности	2	2
329	на который	1	2
330	нами как	1	2
331	вместе с	6	2
332	так же	7	2
333	что же	3	2
334	быть только	1	2
335	в тех	2	2
336	как нельзя	1	2
337	ко мне	2	2
338	сих пор	5	2
339	же самое	3	2
340	тех или	1	2
341	и часто	2	2
342	в результате	1	2
343	или иным	1	2
344	это может	1	2
345	это еще	1	2
346	или не	1	2
347	это все	1	2
348	в системе	1	2
349	не говоря	1	2
350	только о	1	2
351	в виде	2	2
352	ее в	5	2
353	того или	1	2
354	во всяком	1	2
355	понимание пространства	1	1
356	речь идет	1	1
357	не остается	1	1
358	он ответил	1	1
359	тех же	1	1
360	которой начинается	1	1
361	сопоставление с	1	1
362	очень много	3	1
363	ведь и	1	1
364	неотделима от	1	1
365	уже по	1	1
366	по его	2	1
367	эту же	1	1
368	которую мы	1	1
369	ответить на	1	1
370	нам в	1	1
371	но она	1	1
372	ему в	3	1
373	в некотором	2	1
374	не все	4	1
375	явление не	1	1
376	и он	3	1
377	вывод что	2	1
378	небу и	1	1
379	другом что	1	1
380	он был	1	1
381	ему двери	1	1
382	на них	2	1
383	содержатся в	1	1
384	бы то	2	1
385	дают нам	1	1
386	природы и	1	1
387	другой пример	1	1
388	мы будем	5	1
389	точка зрения	2	1
390	иметь какую-то	1	1
391	к которой	1	1
392	а он	1	1
393	иначе не	1	1
394	отличие от	2	1
395	бы неотделима	1	1
396	первый взгляд	2	1
397	что именно	1	1
398	поскольку они	1	1
399	стороны и	1	1
400	мы также	2	1
401	однако не	2	1
402	когда он	6	1
403	пока совершенно	1	1
404	то в	1	1
405	к чему	3	1
406	очень многие	1	1
407	вопрос почему	2	1
408	об этих	1	1
409	в целом	2	1
410	образом и	1	1
411	за это	1	1
412	он в	2	1
413	из этих	1	1
414	а соответствующий	1	1
415	тому же	1	1
416	во многих	2	1
417	в жертву	2	1
418	мы получим	2	1
419	так сказать	1	1
420	как оно	2	1
421	связанные с	2	1
422	черты ее	1	1
423	раз навсегда	1	1
424	и миф	2	1
425	показал как	1	1
426	и эти	3	1
427	всякая религия	1	1
428	и еще	1	1
429	этого вопроса	3	1
430	дает нам	1	1
431	пор мы	2	1
432	сказал что	1	1
433	это дело	3	1
434	не ставится	1	1
435	мало того	1	1
436	д все	3	1
437	мы например	1	1
438	но дело	1	1
439	мифы как	1	1
440	именно это	2	1
441	в основу	1	1
442	от нее	1	1
443	появляется уже	1	1
444	главным образом	1	1
445	в глубине	2	1
446	по смыслу	2	1
447	или даже	3	1
448	знает что	1	1
449	действительности в	1	1
450	известно что	1	1
451	этом смысле	1	1
452	и тем	2	1
453	начала не	1	1
454	действий и	1	1
455	истории она	1	1
456	но уже	2	1
457	в них	1	1
458	также не	1	1
459	ни одной	2	1
460	труда несколько	1	1
461	показывает что	3	1
462	нас к	1	1
463	попадает в	5	1
464	которые дает	1	1
465	со своими	1	1
466	не всегда	8	1
467	душа и	1	1
468	чем в	1	1
469	раз та	1	1
470	сейчас мы	1	1
471	ее действительно	1	1
472	на первый	2	1
473	в эту	1	1
474	но если	2	1
475	и сейчас	1	1
476	и ее	1	1
477	не зависит	1	1
478	почти не	3	1
479	в котором	3	1
480	она в	1	1
481	обителей и	1	1
482	себе а	1	1
483	не содержит	2	1
484	знаем что	1	1
485	бы мы	2	1
486	сама собой	1	1
487	от его	1	1
488	а есть	1	1
489	не будем	5	1
490	друг другу	1	1
491	надо сказать	3	1
492	тому чтобы	1	1
493	в древней	2	1
494	это вопрос	1	1
495	мифов в	1	1
496	или за	1	1
497	без его	1	1
498	что эта	1	1
499	д есть	1	1
500	с теми	1	1
501	и другое	2	1
502	как о	2	1
503	в египетской	1	1
504	ее с	1	1
505	в основе	4	1
506	когда их	1	1
507	тогда и	1	1
508	в самых	1	1
509	он с	1	1
510	пространство в	1	1
511	подобно тому	1	1
512	одна из	2	1
513	на землю	1	1
514	много что	1	1
515	с религией	3	1
516	можно видеть	2	1
517	причем они	1	1
518	на природу	2	1
519	в происхождении	1	1
520	к мифу	2	1
521	так то	1	1
522	этом отношении	1	1
523	но даже	1	1
524	научных и	1	1
525	изменения во	1	1
526	ему не	1	1
527	с другом	3	1
528	неизвестно откуда	1	1
529	и оно	1	1
530	взглянуть на	1	1
531	истории не	1	1
532	в сказках	1	1
533	мере того	2	1
534	же только	1	1
535	души или	1	1
536	оно не	1	1
537	поставить вопрос	2	1
538	о них	1	1
539	принципиально и	1	1
540	должен быть	3	1
541	то ни	2	1
542	к жизни	1	1
543	оно может	2	1
544	нас от	1	1
545	у себя	2	1
546	не существует	2	1
547	всем этим	1	1
548	здесь не	4	1
549	лица не	1	1
550	теперь что	1	1
551	были бы	2	1
552	это средство	1	1
553	последнее время	1	1
554	бывает что	2	1
555	мысль о	2	1
556	приводит к	2	1
557	в дальнейшем	5	1
558	нечто другое	1	1
559	и пространство	1	1
560	примеров можно	1	1
561	слова а	1	1
562	поэтому мы	1	1
563	в образе	3	1
564	в глаза	1	1
565	на нее	2	1
566	за то	2	1
567	те же	1	1
568	себя что	1	1
569	здесь как	1	1
570	оно все	1	1
571	которые он	1	1
572	еще в	2	1
573	не должны	1	1
574	и на	4	1
575	у вас	2	1
576	по сравнению	1	1
577	строго говоря	1	1
578	таких примеров	1	1
579	составные части	2	1
580	по мере	2	1
581	эта сторона	1	1
582	образом в	1	1
583	необходимо иметь	1	1
584	все дело	1	1
585	мы всегда	1	1
586	что часто	1	1
587	на ту	1	1
588	и здесь	7	1
589	вот почему	1	1
590	надо только	1	1
591	внимание на	1	1
592	миф в	1	1
593	ниже гл	1	1
594	из ряда	1	1
595	нас в	2	1
596	в которую	3	1
597	однако что	1	1
598	а у	1	1
599	путь к	1	1
600	которой мы	1	1
601	как таковая	2	1
602	как его	1	1
603	во всей	2	1
604	не видел	1	1
605	них в	1	1
606	не интересуют	1	1
607	путь и	1	1
608	если это	1	1
609	говорит в	2	1
610	понятия мифа	1	1
611	большей или	2	1
612	этом моменте	1	1
613	но с	1	1
614	время в	1	1
615	а если	1	1
616	не решается	1	1
617	идет по	1	1
618	уберечься от	1	1
619	совсем не	1	1
620	тот же	2	1
621	этого можно	1	1
622	именно о	1	1
623	проникнуть в	1	1
624	во всем	3	1
625	даже если	1	1
626	же о	1	1
627	их не	2	1
628	именно на	2	1
629	с какой	1	1
630	всем мире	1	1
631	к земле	1	1
632	одного какого-нибудь	1	1
633	из которых	3	1
634	он очень	1	1
635	только на	1	1
636	ее а	1	1
637	то и	2	1
638	существу своему	1	1
639	вопрос и	1	1
640	оно в	2	1
641	является не	1	1
642	при помощи	2	1
643	его и	2	1
644	не знаешь	1	1
645	какие-то особые	1	1
646	мы знаем	4	1
647	тогда он	1	1
648	пока не	2	1
649	быть убит	1	1
650	в прошлом	1	1
651	у нее	1	1
652	к ним	4	1
653	друг друга	1	1
654	меня то	1	1
655	мы можем	1	1
656	у него	1	1
657	широко и	1	1
658	которые могут	3	1
659	и во-вторых	1	1
660	явлений в	2	1
661	отношении что	1	1
662	мы берем	1	1
663	ее на	1	1
664	здесь только	1	1
665	природных явлений	1	1
666	это будет	1	1
667	в особенности	2	1
668	же деле	1	1
669	и неизвестно	1	1
670	одном месте	2	1
671	даже не	2	1
672	здесь в	2	1
673	на то	4	1
674	мы никогда	1	1
675	к которому	5	1
676	или меньшей	2	1
677	еще и	2	1
678	была и	1	1
679	было и	1	1
680	мы еще	3	1
681	и др	7	1
682	или этот	1	1
683	том отношении	1	1
684	говорит о	2	1
685	от другого	1	1
686	связано с	2	1
687	только по	1	1
688	превращается в	4	1
689	самом же	1	1
690	одной стороны	4	1
691	может ли	1	1
692	них как	1	1
693	ничем не	1	1
694	где эти	1	1
695	его как	2	1
696	что обычно	1	1
697	могут служить	1	1
698	там где	4	1
699	действует в	1	1
700	нигде в	1	1
701	приводило к	2	1
702	все более	1	1
703	вступает в	2	1
704	нет ничего	1	1
705	возникает из	2	1
706	света то	1	1
707	это одно	1	1
708	надо было	1	1
709	или нет?	1	1
710	разве не	2	1
711	не дают	1	1
712	тому как	1	1
713	основе и	1	1
714	происходит в	1	1
715	как средство	1	1
716	всем их	1	1
717	по существу	5	1
718	друг с	4	1
719	д мы	1	1
720	и всех	1	1
721	нам еще	1	1
722	ты не	5	1
723	есть оно	1	1
724	только для	2	1
725	видно что	6	1
726	знаниями и	1	1
727	например у	1	1
728	это ясно	1	1
729	при всем	1	1
730	вне его	1	1
731	на одной	1	1
732	каждой из	1	1
733	вопрос в	2	1
734	ли тут	1	1
735	мысли не	1	1
736	того есть	1	1
737	где и	1	1
738	об отношении	1	1
739	в его	5	1
740	это можно	1	1
741	а все	1	1
742	именно такого	1	1
743	здесь я	1	1
744	совершенно иной	1	1
745	в поле	1	1
746	не должен	5	1
747	скажем что	1	1
748	мы не	10	1
749	уже давно	1	1
750	до тех	1	1
751	не знает	5	1
752	состоит из	1	1
753	равно как	1	1
754	и живет	1	1
755	сколько угодно	1	1
756	уже видели	1	1
757	или иного	1	1
758	из этого	2	1
759	ли он	3	1
760	на своем	1	1
761	можно назвать	2	1
762	видим в	1	1
763	средство как	1	1
764	только она	1	1
765	точно так	3	1
766	гораздо более	1	1
