N	2gram	Voloshinov_1	Myshleni
1	речи и	1	28
2	точки зрения	13	26
3	таким образом	21	26
4	в том	4	24
5	и в	15	23
6	том что	5	21
7	в целом	2	20
8	с точки	10	18
9	в этом	13	17
10	того чтобы	2	17
11	то что	10	17
12	не только	5	16
13	так же	1	16
14	того что	2	15
15	для того	1	15
16	как и	6	14
17	может быть	13	14
18	но и	4	14
19	в его	9	14
20	что в	6	14
21	с помощью	9	13
22	в развитии	4	12
23	не может	13	12
24	и мышления	1	11
25	сказать что	6	11
26	как бы	11	11
27	в отношении	2	10
28	с другой	1	10
29	в психологии	2	10
30	прежде всего	11	10
31	внутренней речи	3	9
32	и с	7	9
33	в детском	1	9
34	между тем	2	9
35	в качестве	2	9
36	одной стороны	1	9
37	вместе с	4	9
38	и не	16	9
39	не является	3	9
40	ребенка в	3	8
41	то же	7	8
42	заключается в	1	8
43	нас к	1	8
44	самого начала	5	8
45	в процессе	4	8
46	в основе	3	8
47	с самого	7	8
48	и на	3	8
49	нашей работы	1	8
50	с одной	1	8
51	мы не	4	7
52	вопрос о	1	7
53	по отношению	11	7
54	в самом	6	7
55	в этой	5	7
56	в другом	1	7
57	в то	6	7
58	и ее	3	7
59	так как	9	7
60	что он	8	7
61	отношению к	9	7
62	же как	1	6
63	все это	5	6
64	независимо от	1	6
65	с этим	6	6
66	в себе	4	6
67	у ребенка	2	6
68	и тем	1	6
69	по сравнению	1	6
70	мысли и	4	6
71	и его	15	6
72	о том	1	6
73	учения о	1	6
74	все время	4	6
75	только в	6	6
76	мы можем	12	6
77	тем что	1	6
78	от того	3	6
79	именно в	3	6
80	потому что	4	6
81	собственном смысле	1	5
82	сравнению с	1	5
83	из того	2	5
84	между собой	4	5
85	бы в	2	5
86	в собственном	2	5
87	перед нами	1	5
88	и как	1	5
89	но в	9	5
90	то время	1	5
91	на то	1	5
92	он не	4	5
93	а затем	1	5
94	на основании	2	5
95	если бы	3	5
96	для этого	4	5
97	по себе	2	5
98	тому что	3	5
99	современной психологии	5	5
100	целом и	2	5
101	как мы	10	5
102	что может	3	5
103	связан с	1	5
104	и что	3	5
105	можно сказать	4	5
106	так и	10	5
107	ребенка и	1	5
108	слова и	2	5
109	что мы	2	5
110	и все	4	5
111	тем более	1	5
112	мы должны	7	5
113	из этого	2	5
114	в какой	1	5
115	в своих	4	5
116	в котором	1	4
117	высшей степени	2	4
118	которую мы	1	4
119	время как	1	4
120	в чем	4	4
121	с его	8	4
122	но не	5	4
123	положение о	1	4
124	как в	3	4
125	что ребенок	1	4
126	и к	7	4
127	все эти	9	4
128	что она	2	4
129	при этом	7	4
130	научной психологии	3	4
131	их в	2	4
132	что все	5	4
133	было бы	6	4
