N	3gram	Vygotskiy__2	Myslijsy
1	в том что	17	13
2	не может быть	8	9
3	только в том	4	6
4	тем не менее	4	6
5	с другой стороны	2	5
6	потому что в	1	4
7	но и в	1	4
8	не в том	2	4
9	в свою очередь	2	4
10	само по себе	3	4
11	в этом смысле	1	4
12	в том смысле	1	4
13	и т д	2	4
14	а между тем	1	3
15	подобно тому как	2	3
16	с точки зрения	10	3
17	с тем что	3	3
18	в противном случае	1	3
19	и что в	2	3
20	с одной стороны	1	3
21	в том как	1	3
22	и той же	4	3
23	и в том	2	3
24	то же время	2	3
25	с самого начала	1	3
26	что и в	3	3
27	в то же	2	3
28	одной и той	4	3
29	мы увидим что	1	3
30	все более и	2	2
31	и может быть	1	2
32	что иное как	1	2
33	только потому что	2	2
34	так как в	2	2
35	в том и	2	2
36	в таком случае	1	2
37	бы то ни	2	2
38	что не только	1	2
39	заключает в себе	2	2
40	на этот вопрос	2	2
41	по крайней мере	1	2
42	к тому что	2	2
43	во внимание что	1	2
44	не могут быть	1	2
45	что в таком	1	2
46	для того чтобы	13	2
47	и того же	1	2
48	не только не	1	2
49	что в противном	1	2
50	более и более	2	2
51	том что по	1	2
52	и т п	8	2
53	одного и того	1	2
54	если бы не	1	2
55	не что иное	1	2
56	друг от друга	1	2
57	как и в	2	2
58	в том виде	3	1
59	том что при	1	1
60	несмотря на все	3	1
61	думать говорит он	1	1
62	имеет дело с	2	1
63	то есть как	2	1
64	искать не в	2	1
65	времен и народов	1	1
66	но так как	2	1
67	это было бы	2	1
68	вносит в нее	1	1
69	на самом деле	5	1
70	всех времен и	1	1
71	может быть содержанием	1	1
72	быть возможно и	1	1
73	а не по	1	1
74	того или другого	1	1
75	и там где	1	1
76	в языке с	1	1
77	случаев в которых	1	1
78	чтобы показать что	1	1
79	деятельности и как	1	1
80	в произведении искусства	1	1
81	должно быть возможно	1	1
82	сам по себе	4	1
83	сами по себе	3	1
84	по себе и	1	1
85	не потому что	1	1
86	в области психологии	1	1
87	не было бы	1	1
88	только то что	1	1
89	в этом отношении	5	1
90	для всех народов	1	1
91	до сих пор	5	1
92	с тем и	1	1
93	можно было бы	4	1
94	только при помощи	1	1
95	и которые поэтому	1	1
96	с этой точки	1	1
97	как если бы	1	1
98	не в состоянии	1	1
99	и в этих	1	1
100	в ней не	1	1
101	что бы то	1	1
102	более или менее	1	1
103	то ни было	1	1
104	чтобы убедиться в	1	1
105	с тем же	1	1
106	так же как	4	1
107	может быть не	1	1
108	бы так же	1	1
109	от того что	1	1
110	то должно быть	1	1
111	с но если	1	1
112	заключается в том	10	1
113	очевидно что если	1	1
114	в связи с	1	1
115	не зависит от	1	1
116	но при этом	1	1
117	то ни стало	1	1
118	то все же	1	1
119	между тем в	1	1
120	во что бы	1	1
121	было бы так	1	1
122	духовной жизни человека	1	1
123	указывает на то	2	1
124	нам что и	1	1
125	совершенно справедливо что	1	1
126	потому что она	2	1
127	во всяком случае	2	1
128	но совершенно ясно	2	1
129	по себе не	1	1
130	и в таком	1	1
131	и таким образом	2	1
132	представить себе нельзя	1	1
133	так как другой	1	1
134	с таким образом	8	1
135	по себе а	1	1
136	тем что в	1	1
137	том смысле что	1	1
138	в то время	3	1
139	то что мы	1	1
140	это значит что	2	1
141	после того как	1	1
142	на этом основании	1	1
143	и тем самым	1	1
144	о том что	4	1
145	этой точки зрения	2	1
146	не есть еще	1	1
147	мы думаем что	1	1
148	до какой степени	1	1
149	ключ ко всем	1	1
150	том что все	1	1
151	на то что	6	1
152	которые могут быть	1	1
153	и говорит что	1	1
154	которые должны быть	1	1
155	в первом случае	1	1
156	таким образом в	2	1
157	что в них	1	1
158	точно так же	3	1
159	он не нуждается	1	1
160	привело к тому	1	1
161	не так как	1	1
162	что на деле	1	1
163	тем которые мы	1	1
