N	2gram	Vygotskiy__4	KulturaY
1	и т	6	54
2	т п	3	41
3	и в	33	23
4	точки зрения	6	23
5	в том	21	22
6	не только	7	17
7	в этом	28	16
8	было бы	12	16
9	с точки	4	16
10	самом деле	12	14
11	может быть	22	14
12	в самом	12	13
13	что в	21	13
14	потому что	24	12
15	для того	23	12
16	вопрос о	2	11
17	том что	22	11
18	того чтобы	22	11
19	можно было	4	11
20	в его	10	11
21	того что	4	11
22	а не	6	11
23	у нас	4	10
24	и не	13	10
25	еще не	1	9
26	таким образом	13	9
27	хотя бы	2	9
28	так как	12	9
29	прежде всего	2	9
30	т д	2	8
31	если бы	10	8
32	в виду	2	8
33	до сих	3	8
34	сих пор	3	8
35	как на	6	8
36	как это	14	7
37	все эти	6	7
38	в нашем	1	7
39	должно быть	3	7
40	того как	1	7
41	если мы	12	7
42	те же	2	7
43	и что	25	7
44	с другой	2	7
45	слова и	4	7
46	сказать что	13	7
47	то же	9	6
48	говорить о	3	6
49	в общем	1	6
50	только в	4	6
51	так и	3	6
52	при этом	2	6
53	с тем	4	6
54	в их	2	6
55	ничего не	2	6
56	связи с	2	6
57	не может	10	6
58	по себе	9	6
59	о том	20	6
60	что и	3	6
61	тот же	3	6
62	что он	20	6
63	для этого	8	6
64	также и	2	5
65	и есть	4	5
66	в первом	1	5
67	как мы	4	5
68	я не	4	5
69	в чем	1	5
70	независимо от	1	5
71	все же	5	5
72	из этих	2	5
73	как бы	25	5
74	что она	10	5
75	как и	5	5
76	не в	2	5
77	вовсе не	5	5
78	тем что	3	5
79	далеко не	3	5
80	на которых	1	5
81	в связи	1	5
82	но это	1	5
83	а в	4	5
84	совершенно не	4	5
85	того же	1	4
86	в сущности	6	4
87	на практике	1	4
88	для нашей	2	4
89	столь же	2	4
90	точка зрения	2	4
91	как в	3	4
92	в своем	7	4
93	целый ряд	5	4
94	вопросом о	1	4
95	в целом	5	4
96	ясно что	5	4
97	этого слова	3	4
98	в своей	4	4
99	что такое	1	4
100	не столько	1	4
101	которые в	1	4
102	том чтобы	4	4
103	же мы	2	4
104	тому что	6	4
105	тем самым	3	4
106	тогда когда	1	4
107	о них	2	4
