N	2gram	Vygotskiy__2	Problemy
1	и в	15	46
2	и не	7	27
3	может быть	9	23
4	не может	9	19
5	как бы	7	19
6	в нем	1	17
7	в этом	19	16
8	не только	15	14
9	и т.п	7	14
10	слова в	1	13
11	на пороге	1	12
12	перед нами	2	12
13	как мы	6	12
14	но и	10	12
15	как и	6	12
16	и на	1	11
17	точки зрения	26	11
18	в одном	2	11
19	а не	3	11
20	в пределах	1	10
21	не в	8	10
22	между ними	1	10
23	и к	6	9
24	в самом	11	9
25	с точки	18	9
26	и все	3	9
27	в его	2	9
28	в том	33	9
29	вовсе не	6	9
30	прежде всего	4	9
31	до сих	1	8
32	конечно не	1	8
33	сих пор	1	8
34	или в	3	8
35	в сущности	9	7
36	в себе	2	7
37	и с	4	7
38	слова с	1	7
39	по себе	7	7
40	как раз	4	7
41	то же	5	6
42	никогда не	8	6
43	и он	1	6
44	но в	6	6
45	ни в	2	6
46	но это	1	6
47	и его	4	6
48	на предмет	1	6
49	что он	12	6
50	только в	4	6
51	друг друга	5	6
52	к себе	2	6
53	все это	4	6
54	мы увидим	2	6
55	в котором	2	5
56	с его	4	5
57	во всех	2	5
58	по отношению	6	5
59	слова на	1	5
60	за пределы	2	5
61	так сказать	1	5
62	при этом	3	5
63	особенно в	1	5
64	это не	5	5
65	в жизни	1	5
66	рядом с	1	5
67	в самой	3	5
68	и сам	3	5
69	с самим	1	5
70	о том	9	5
71	к нему	1	5
72	если мы	6	5
73	мы находим	6	5
74	так как	4	5
75	у него	2	5
76	с другом	2	5
77	друг с	2	5
78	речи и	15	5
79	отношению к	5	5
80	самом деле	6	4
81	в их	2	4
82	мы не	10	4
83	но не	3	4
84	как в	4	4
85	все же	4	4
86	все эти	3	4
87	он не	7	4
88	таким образом	14	4
89	и наконец	1	4
90	том что	27	4
91	в этих	2	4
92	том же	2	4
93	и время	1	4
94	в процессе	11	4
95	этих двух	2	4
96	во всем	2	4
97	потому что	7	4
98	здесь не	1	4
99	типов и	1	4
100	в себя	2	4
101	приводит к	5	4
102	так и	8	4
103	в словах	1	4
104	по мере	1	4
105	в виду	6	4
106	и здесь	1	4
107	и других	2	4
108	можно сказать	2	4
109	же и	1	4
110	уже в	5	4
111	к ним	1	4
112	мы можем	10	4
113	точек зрения	1	4
114	еще и	1	4
115	до конца	1	4
116	да и	1	4
117	должно быть	2	4
118	то что	20	4
119	не знает	1	4
120	что в	14	4
121	том числе	3	4
122	себя как	1	3
123	также и	2	3
124	человека и	3	3
125	сам по	1	3
126	и это	3	3
127	в приведенном	1	3
128	здесь и	3	3
129	и до	3	3
130	мы уже	6	3
131	той же	2	3
132	мы имеем	3	3
133	ни у	1	3
134	и о	1	3
135	так чтобы	1	3
136	то это	1	3
137	себе и	1	3
138	отличие от	3	3
139	значение для	4	3
140	в той	1	3
141	в своем	9	3
142	более или	2	3
143	из этих	4	3
144	в этой	6	3
145	имеем в	1	3
