N	2gram	Propp_Isto_6	Hudozhes
1	и в	26	28
2	том что	10	19
3	в ее	1	18
4	и не	10	18
5	своего рода	2	16
6	в том	12	15
7	а не	2	14
8	в этом	12	13
9	не в	3	13
10	о том	7	12
11	перед нами	2	11
12	не только	10	11
13	при этом	3	11
14	как и	5	11
15	в его	5	11
16	у нее	1	10
17	уже не	7	10
18	не случайно	1	10
19	в себе	3	9
20	но и	9	9
21	так и	5	8
22	между тем	1	8
23	что он	9	8
24	в жизни	1	8
25	может быть	11	8
26	о чем	2	8
27	по отношению	2	7
28	тогда как	2	7
29	что она	3	7
30	в мире	1	7
31	об этом	1	7
32	к тому	2	7
33	в частности	3	7
34	как это	5	7
35	с ним	8	7
36	отношению к	2	7
37	в котором	1	6
38	то же	5	6
39	не было	3	6
40	и с	6	6
41	в своей	3	6
42	в то	5	6
43	тем что	5	6
44	казалось бы	1	6
45	если бы	3	6
46	сводится к	2	6
47	можно сказать	2	6
48	это не	4	6
49	а в	3	6
50	то что	6	6
51	жизни и	2	6
52	с его	4	5
53	в этой	2	5
54	как в	6	5
55	что это	2	5
56	в своем	2	5
57	не менее	1	5
58	у него	7	5
59	никогда не	13	5
60	ничего не	2	5
61	и его	7	5
62	она не	3	5
63	и сам	2	5
64	одно из	1	5
65	для него	1	5
66	наряду с	3	5
67	как бы	4	5
68	с ее	1	5
69	вот и	1	5
70	что в	12	5
71	и другие	3	5
72	и т	10	4
73	но не	2	4
74	своей жизни	1	4
75	подобно тому	1	4
76	человека в	2	4
77	он не	2	4
78	в других	4	4
79	тем не	1	4
80	тому что	1	4
81	как будто	3	4
82	в городе	2	4
83	и о	1	4
84	того чтобы	1	4
85	что они	2	4
86	только в	5	4
87	в качестве	3	4
88	что и	4	4
89	для того	1	4
90	превращается в	7	4
91	то и	2	4
92	не может	6	4
93	тому как	1	4
94	о своем	1	4
95	и он	4	3
96	в ней	5	3
97	но при	2	3
98	еще не	9	3
99	и на	12	3
100	о смерти	9	3
101	не все	1	3
102	со стороны	3	3
103	следующим образом	1	3
104	раз в	1	3
105	как он	6	3
106	в нем	8	3
107	можно было	2	3
108	жить в	1	3
109	что все	1	3
110	мы уже	6	3
111	было бы	2	3
112	в это	4	3
113	в них	3	3
114	соответствии с	1	3
115	несмотря на	1	3
116	мы с	1	3
117	в этих	2	3
118	как о	1	3
119	на него	2	3
120	со своим	1	3
121	к себе	2	3
122	как только	3	3
123	и это	8	3
124	не могу	1	3
125	что у	2	3
126	когда в	2	3
127	все его	1	3
128	это была	1	3
129	к нему	1	3
130	одной из	1	3
131	с ними	2	3
132	и ее	3	3
133	с одной	7	3
134	для нас	2	3
135	характерно что	1	3
136	в одном	3	3
137	что на	1	3
138	с другой	10	3
139	все время	2	3
140	а с	2	3
141	прежде всего	4	3
142	так же	2	3
143	противоречие с	1	3
144	одной стороны	7	3
145	все это	1	3
146	или в	3	3
147	будто бы	1	3
148	есть и	4	3
149	во сне	3	3
150	все что	4	3
151	же как	3	2
152	и то	3	2
153	а как	1	2
154	они были	1	2
155	думая о	1	2
156	отношение к	1	2
157	представляется в	1	2
158	говорит то	1	2
159	более чем	1	2
160	все же	8	2
161	как уже	1	2
162	и к	1	2
163	но в	7	2
164	та же	3	2
165	бы с	1	2
166	из этих	4	2
167	и становится	1	2
168	т д	8	2
169	не как	1	2
170	на этом	1	2
171	оно не	1	2
172	однако в	2	2
173	не будет	5	2
174	же не	2	2
175	мире не	1	2
176	а по	1	2
177	не с	1	2
178	его в	5	2
179	от которого	1	2
180	о которых	1	2
181	обратимся к	1	2
182	от своего	1	2
183	она в	2	2
184	не столько	1	2
185	что я	1	2
186	сам он	1	2
187	того как	3	2
188	одна из	2	2
189	к ней	1	2
190	в основе	1	2
191	которая живет	1	2
192	мысли о	1	2
193	приходит к	3	2
194	как мы	4	2
195	данном случае	3	2
196	приводит к	1	2
197	с собой	2	2
198	те же	1	2
199	которая была	1	2
200	до сих	4	2
201	том как	3	2
202	все те	1	2
203	в другом	1	2
204	с того	1	2
205	а также	4	2
206	того или	1	2
207	и только	3	2
208	один из	3	2
209	здесь не	2	2
210	идет по	1	2
211	зная что	1	2
212	дело с	1	2
213	ли он	1	2
214	страх перед	1	2
215	мы читаем	1	2
216	именно на	2	2
217	было так	1	2
218	же и	1	2
219	в виде	6	2
220	его и	1	2
221	себе в	4	2
222	вовсе не	2	2
223	ее на	2	2
224	сих пор	4	2
225	никого не	2	2
226	как у	2	2
227	именно в	1	2
228	еще и	1	2
229	что не	2	2
230	мы знаем	2	2
231	в воздухе	1	2
232	однако и	1	2
233	вместе с	8	2
234	этот мотив	5	2
235	в данном	3	2
236	видит в	1	2
237	он будет	1	2
238	с такой	1	2
239	что же	2	2
240	и от	3	2
241	о его	1	2
242	не является	1	2
243	и для	1	2
244	еще одна	1	2
245	т с	1	2
246	потому что	13	2
247	давно уже	1	2
248	точки зрения	1	2
249	между ними	1	2
250	и эта	3	2
251	сказать что	3	2
252	они все	1	2
253	что даже	1	2
254	т е	22	2
255	и думает	1	2
256	этой связи	1	2
257	как на	3	2
258	но еще	1	2
259	тем самым	2	2
260	говорит это	1	1
261	отношения к	1	1
262	одним из	1	1
263	например в	7	1
264	таком случае	1	1
265	и через	3	1
266	они вместе	1	1
267	тех же	1	1
268	так у	3	1
269	любовь не	1	1
270	здесь и	2	1
271	отметим еще	1	1
272	к другому	1	1
273	также и	1	1
274	пока он	1	1
275	не умирает	2	1
276	мы имеем	14	1
277	мы не	6	1
278	что между	4	1
279	что если	1	1
280	ответить на	1	1
281	в противоречие	1	1
282	нам в	1	1
283	со смертью	1	1
284	время как	3	1
285	находится у	1	1
286	но то	1	1
287	не совсем	1	1
288	что можно	1	1
289	деревья уже	1	1
290	кто же	1	1
291	а другие	1	1
292	он был	2	1
293	на них	1	1
294	во всех	1	1
295	природы и	1	1
296	могло быть	2	1
297	то он	2	1
298	этого мотива	4	1
299	словами из	1	1
300	иногда и	1	1
301	не просто	1	1
302	или иное	3	1
303	в свои	2	1
304	ему нужны	1	1
305	не видно	1	1
306	в одной	2	1
307	и нет	1	1
308	как нам	1	1
309	такова же	2	1
310	хотя и	1	1
311	когда он	3	1
312	к иному	2	1
313	но для	2	1
314	его к	1	1
315	себе не	1	1
316	от этого	3	1
317	ним происходит	1	1
318	за собой	5	1
319	оттого что	3	1
320	ни один	1	1
321	так или	1	1
322	представляет собой	2	1
323	он в	1	1
324	все эти	8	1
325	и бросали	1	1
326	самое время	2	1
327	и тот	1	1
328	быть объяснена	1	1
329	ее как	1	1
330	лица и	1	1
331	по имени	1	1
332	в жертву	5	1
333	действительно становится	1	1
334	жизнью и	1	1
335	так смерть	1	1
336	и когда	1	1
337	в силу	1	1
338	их в	3	1
339	на земле	4	1
340	так часто	2	1
341	свое время	1	1
342	смертью в	1	1
343	него в	2	1
344	людей и	2	1
345	смерти все	1	1
346	но все	2	1
347	встречаются и	1	1
348	здесь мы	4	1
349	происходит и	2	1
350	этом он	1	1
351	то есть	1	1
352	и других	3	1
353	которого не	1	1
354	с неба	1	1
355	город где	1	1
356	и встречает	1	1
357	а позднее	1	1
358	эти два	2	1
359	и деревья	1	1
360	и тем	4	1
361	даже в	2	1
362	который никогда	1	1
363	его места	1	1
364	быть только	2	1
365	она и	1	1
366	совершенно иного	1	1
367	в самую	1	1
368	не всегда	4	1
369	на своего	1	1
370	он и	2	1
371	живую и	1	1
372	было ни	1	1
373	такою же	1	1
374	в один	1	1
375	в саду	1	1
376	горах и	1	1
377	и при	1	1
378	никак не	1	1
379	таким же	3	1
380	женщин и	1	1
381	где мы	1	1
382	и смерть	1	1
383	на месте	1	1
384	человеком и	2	1
385	на свою	1	1
386	самого героя	1	1
387	а потом	2	1
388	семейных отношений	2	1
389	знаем что	2	1
390	от его	1	1
391	образом и	2	1
392	который всегда	1	1
393	другом и	1	1
394	но он	2	1
395	обращение к	1	1
396	видно что	2	1
397	и более	1	1
398	что сам	1	1
399	он увидел	1	1
400	же мы	5	1
401	нас к	5	1
402	а иногда	1	1
403	что с	1	1
404	и другое	2	1
405	ее с	1	1
406	она сидит	1	1
407	не могло	2	1
408	не видели	1	1
409	это то	2	1
410	о ней	1	1
411	почему это	1	1
412	этих двух	1	1
413	к концу	3	1
414	как она	1	1
415	и животные	1	1
416	такая же	1	1
417	героя а	1	1
418	тексте мы	1	1
419	в области	1	1
420	на противоположном	1	1
421	когда мы	2	1
422	есть только	1	1
423	и такие	1	1
424	похож на	1	1
425	отличается от	2	1
426	об одном	2	1
427	числе и	1	1
428	еще яснее	2	1
429	большой дом	1	1
430	его с	3	1
431	от нее	2	1
432	бы он	1	1
433	все еще	1	1
434	для героя	1	1
435	долго не	1	1
436	время он	1	1
437	при анализе	1	1
438	а затем	1	1
439	не существует	1	1
440	возникает мотив	1	1
441	то или	2	1
442	амуре и	1	1
443	смерти в	2	1
444	на горах	3	1
445	может дать	1	1
446	в классической	1	1
447	только через	3	1
448	еще в	3	1
449	это только	1	1
450	наше внимание	1	1
451	что от	1	1
452	жизнь и	1	1
453	а там	2	1
454	не случайна	1	1
455	и лишена	1	1
456	образом в	1	1
457	сказывается и	1	1
458	как существо	2	1
459	и здесь	1	1
460	настолько что	1	1
461	но мы	2	1
462	и что	5	1
463	после того	2	1
464	а во	1	1
465	или иначе	1	1
466	он прямо	1	1
467	должно было	1	1
468	пор мы	2	1
469	на одном	1	1
470	бы она	1	1
471	борьбе с	2	1
472	это нужно	1	1
473	молодом человеке	1	1
474	того что	2	1
475	чтобы ответить	1	1
476	быть и	1	1
477	по своей	1	1
478	но с	1	1
479	а если	1	1
480	ее то	1	1
481	не спят	1	1
482	вне себя	1	1
483	время когда	1	1
484	на другие	1	1
485	только сам	1	1
486	меня и	3	1
487	но как	4	1
488	это означает	2	1
489	ее имя	2	1
490	не происходит	3	1
491	тот или	1	1
492	так что	3	1
493	уже в	1	1
494	выходя из	1	1
495	на высокую	1	1
496	не узнаем	1	1
497	деталь с	2	1
498	еще одну	2	1
499	него и	3	1
500	нет у	1	1
501	где бы	1	1
502	же никогда	1	1
503	искать в	1	1
504	или даже	1	1
505	вообще ничего	1	1
506	так как	18	1
507	то время	3	1
508	весь сад	1	1
509	при всей	1	1
510	может служить	1	1
511	оно носит	1	1
512	независимо от	3	1
513	на меня	1	1
514	и никогда	1	1
515	существовании но	1	1
516	образом не	1	1
517	от того	3	1
518	на том	8	1
519	где в	1	1
520	были бы	1	1
521	и даже	1	1
522	объяснение в	1	1
523	а именно	9	1
524	наконец в	1	1
525	такое же	1	1
526	возвращается в	1	1
527	перед ним	1	1
528	по всей	1	1
529	а на	1	1
530	это прежде	1	1
531	и психее	1	1
532	на которых	1	1
533	не означает	2	1
534	долгое время	1	1
535	образом это	1	1
536	о молодом	1	1
537	там где	5	1
538	и мотив	1	1
539	именно смерть	1	1
540	уже давно	2	1
541	в точности	1	1
542	вступает в	1	1
543	в лесу	1	1
544	нем своего	1	1
545	места для	1	1
546	не удается	1	1
547	же с	1	1
548	этого момента	1	1
549	при переходе	1	1
550	власть над	7	1
551	жизнь ее	1	1
552	еще нет	4	1
553	чем в	1	1
554	так скоро	1	1
555	по существу	1	1
556	другого человека	1	1
557	проходит мимо	1	1
558	во всю	1	1
559	с этой	2	1
560	еще раз	1	1
561	этом случае	6	1
562	но это	4	1
563	вокруг него	3	1
564	дом с	1	1
565	в полном	1	1
566	которых он	2	1
567	я глава	2	1
568	только тогда	1	1
569	место для	1	1
570	мира и	2	1
571	каждый год	3	1
572	то не	1	1
573	ее и	1	1
574	его тело	1	1
575	из себя	1	1
576	здесь по	1	1
577	играют роль	1	1
578	бы в	1	1
579	шла об	1	1
580	но зато	1	1
581	на языке	1	1
582	же в	1	1
583	обстоит дело	1	1
584	за этим	1	1
585	от ее	1	1
586	деревья и	2	1
587	не знает	1	1
588	другой стороны	8	1
589	немного погодя	1	1
590	почему он	1	1
591	точно так	2	1
592	из этого	3	1
593	перед нею	1	1
594	здесь кроется	2	1
595	героя в	2	1
596	на примере	1	1
597	это так	1	1
598	к этой	1	1
599	вдруг на	1	1
600	случае если	1	1
601	в своих	3	1
602	том числе	1	1
603	от которой	1	1
604	это в	1	1
605	к этому	3	1
606	в таком	1	1
607	и вновь	1	1
608	смысле что	1	1
