N	3gram	Bakhtin_fo_2	FransuaR
1	то же время	4	9
2	в то же	4	9
3	в елисейских полях	2	5
4	в романе рабле	5	5
5	прежде всего в	2	4
6	в том числе	3	4
7	в средние века	3	4
8	как мы видели	1	4
9	кн iii гл	4	4
10	то есть в	1	4
11	в конце концов	1	4
12	в эпизоде с	3	4
13	в свою очередь	1	3
14	с точки зрения	8	3
15	в четвертой книге	1	3
16	но в то	1	3
17	мы уже говорили	3	3
18	в том что	3	3
19	на одном из	1	3
20	а следовательно и	2	2
21	имеем в виду	3	2
22	и в каждой	1	2
23	о том как	3	2
24	у рабле как	1	2
25	в преисподнюю в	1	2
26	кн ii гл	12	2
27	и его спутникам	1	2
28	в качестве подтирки	1	2
29	в этом отношении	2	2
30	то что в	1	2
31	в большинстве случаев	3	2
32	том числе и	2	2
33	же что и	1	2
34	о загробном мире	2	2
35	как и в	1	2
36	таким образом и	1	2
37	при виде осла	2	2
38	и все они	1	2
39	влияние на рабле	1	2
40	мы имеем в	2	2
41	вперед по горизонтали	1	2
42	картину мира и	2	1
43	явления и вещи	1	1
44	для всех названных	1	1
45	и в сущности	1	1
46	в средневековой литературе	1	1
47	то что было	2	1
48	в этом мире	6	1
49	уже в агонии	1	1
50	пространстве и времени	2	1
51	через задний проход	2	1
52	в фарсах в	1	1
53	что в этом	2	1
54	и связанные с	1	1
55	рассказ эпистемона о	1	1
56	в эпоху возрождения	3	1
57	сердца и мозга	1	1
58	и в елисейских	1	1
59	и для самого	1	1
60	характерно что и	1	1
61	мы уже сказали	3	1
62	на самом деле	1	1
63	вверх а вперед	1	1
64	в раблезианском образе	1	1
65	есть прежде всего	1	1
66	то же самое	2	1
67	в том же	4	1
68	была представлена в	1	1
69	и целый ряд	1	1
70	гаргантюа попал в	1	1
71	пространства и времени	2	1
72	вид у него	1	1
73	на первый план	2	1
74	рассуждение черта о	1	1
75	ii гл xxx	1	1
76	рабле как мы	1	1
77	со всеми ее	1	1
78	средневековых представлений о	1	1
79	картины мира и	1	1
80	с люцифером и	1	1
81	смеяться от радости	1	1
82	фрикасе из души	1	1
83	в главах о	1	1
84	этому вопросу мы	1	1
85	но и в	3	1
86	по вертикали вверх	2	1
87	виде осла пожиравшего	1	1
88	на развитие этих	1	1
89	другим внутренностям доходит	1	1
90	по аналогии с	1	1
91	ii гл iii	1	1
92	но он не	1	1
93	с тем что	1	1
94	вещей явлений и	2	1
95	до некоторой степени	1	1
96	образы у лукиана	1	1
97	весь этот месяц	1	1
98	характерное для рабле	1	1
99	образ смерти в	1	1
100	все же в	2	1
101	рабле но и	1	1
102	же характер носит	1	1
103	смеха при виде	1	1
104	смерти в романе	1	1
105	замкнутых в себе	1	1
106	в этом процессе	1	1
107	всю человеческую жизнь	1	1
108	со всех сторон	1	1
109	знает плакать ему	1	1
110	кн i гл	15	1
111	и у других	1	1
112	уже говорили что	1	1
113	роль в истории	1	1
114	средние века и	2	1
115	который умер от	2	1
116	внутренностям доходит до	1	1
117	с такою же	1	1
118	в данном случае	1	1
119	по другим внутренностям	1	1
120	мы еще вернемся	3	1
121	мы уже касались	2	1
122	не только в	5	1
123	аду и в	1	1
124	в романе о	1	1
125	и замкнутых в	1	1
126	бочке с мальвазией	1	1
127	и все его	1	1
128	у рабле мы	1	1
129	а также и	1	1
130	вопросу мы еще	1	1
131	и в этом	3	1
132	рабле вовсе не	1	1
133	о том что	1	1
134	съел за завтраком	1	1
135	в тех же	1	1
136	мы здесь не	1	1
137	романе о розе	1	1
138	в связи с	7	1
139	к самому существу	1	1
140	в связи со	1	1
141	когда панург со	1	1
142	здесь в ряд	1	1
143	но только в	1	1
144	и исторического времени	1	1
145	хлеб и вино	1	1
146	за завтраком фрикасе	1	1
147	времени в них	1	1
148	к этому вопросу	1	1
149	завтраком фрикасе из	1	1
150	из самых основных	2	1
151	все эти образы	1	1
152	как и все	1	1
153	рабле не только	1	1
154	том что они	1	1
155	и культурного развития	1	1
156	в них и	1	1
157	ни для кого	1	1
158	по горизонтали времени	1	1
159	от смеха при	2	1
160	по прямой кишке	1	1
161	рядом с этим	1	1
162	в одном из	1	1
163	у рабле не	2	1
164	в бочке с	1	1
165	как и во	1	1
166	с самого начала	1	1
167	на этом острове	1	1
168	как мы уже	4	1
169	на рабле в	1	1
170	ему или смеяться	1	1
171	смерти со смехом	1	1
172	выходит за пределы	1	1
173	образов у рабле	1	1
174	во всех ее	1	1
175	плакать от горя	1	1
176	и прежде всего	3	1
177	от радости при	1	1
178	виде осла глотавшего	1	1
179	друг от друга	2	1
180	тем более что	2	1
181	в аду и	1	1
182	вверх и вниз	3	1
183	человеческого тела как	1	1
184	в другом случае	1	1
185	человека в эпоху	1	1
186	еще вернемся в	2	1
187	к реальному будущему	2	1
188	плакать ему или	1	1
189	такой же характер	1	1
190	осла пожиравшего фиги	1	1
191	так что в	1	1
192	они подтираются гусятами	1	1
193	умер от смеха	2	1
194	принадлежит к самому	1	1
195	панурга о том	1	1
196	видел чертей запросто	1	1
197	в себе в	1	1
198	у него был	1	1
199	в последнем счете	2	1
200	по всему роману	1	1
201	смерть у рабле	1	1
202	во все стороны	2	1
203	культурного развития человечества	1	1
204	что они подтираются	1	1
205	не знает плакать	1	1
206	и в другом	1	1
