N	2gram	Vinokur_St_3	Komedia
1	и в	25	22
2	и не	10	21
3	т е	8	16
4	том что	15	13
5	таким образом	10	12
6	в том	20	12
7	так как	3	11
8	со стороны	3	11
9	в комедии	1	10
10	ни в	5	10
11	потому что	5	10
12	в самом	2	9
13	до сих	2	9
14	вместе с	2	9
15	сих пор	2	9
16	в этом	24	8
17	его в	1	8
18	в своем	1	8
19	к ней	4	8
20	о том	8	8
21	если бы	4	8
22	в его	12	8
23	что и	1	8
24	что он	19	8
25	молодой человек	2	8
26	то же	5	7
27	об этом	5	7
28	в конце	6	7
29	о чем	1	7
30	только что	2	7
31	а в	6	7
32	в свою	2	7
33	того же	2	6
34	самом деле	2	6
35	еще не	2	6
36	так что	11	6
37	в то	7	6
38	и его	3	6
39	к тому	2	6
40	того чтобы	1	6
41	свою очередь	1	6
42	ясно что	1	6
43	и что	3	6
44	для того	2	6
45	может быть	19	6
46	как раз	3	6
47	во время	3	6
48	к этому	3	6
49	речь идет	2	5
50	не хочет	1	5
51	что его	2	5
52	отношение к	4	5
53	но в	5	5
54	не только	12	5
55	а по	2	5
56	он не	5	5
57	в своей	4	5
58	в которых	2	5
59	то это	1	5
60	не менее	2	5
61	же время	3	5
62	связи с	3	5
63	и сам	1	5
64	с ним	1	5
65	к нему	4	5
66	что в	19	5
67	из них	1	5
68	тем что	19	5
69	прежде всего	10	5
70	все это	8	5
71	и т	8	4
72	на себя	1	4
73	в ней	4	4
74	он был	3	4
75	с другой	5	4
76	нет и	2	4
77	все же	4	4
78	когда он	1	4
79	то что	12	4
80	что она	1	4
81	но все	2	4
82	совпадают с	1	4
83	и с	4	4
84	должен был	2	4
85	с тем	4	4
86	несмотря на	3	4
87	точки зрения	7	4
88	не в	6	4
89	в отношении	2	4
90	самого начала	2	4
91	на него	1	4
92	у него	9	4
93	и здесь	3	4
94	с самого	2	4
95	друг друга	1	4
96	так и	5	4
97	здесь нет	2	4
98	между собой	1	4
99	с помощью	1	4
100	до нас	2	4
101	не дает	1	4
102	т п	6	4
103	вовсе не	2	4
104	но и	9	4
105	этой комедии	2	4
106	до конца	3	4
107	а не	5	4
108	в связи	3	4
109	не является	3	4
110	и для	4	4
111	бы в	1	4
112	тем более	3	4
113	хотя бы	1	4
114	так же	1	4
115	идет о	1	3
116	который в	1	3
117	известной комедии	1	3
118	говорить о	3	3
119	с его	3	3
120	в ее	1	3
121	с этим	7	3
122	и к	4	3
123	тем же	1	3
124	и этим	1	3
125	в которой	4	3
126	представляет собой	1	3
127	в этой	14	3
128	и тот	2	3
129	как он	1	3
130	на то	5	3
131	в нем	1	3
132	что ни	1	3
133	приводит к	1	3
134	от нее	3	3
135	было бы	7	3
136	в них	5	3
137	как и	4	3
138	чем в	1	3
139	и еще	1	3
140	том как	1	3
141	на месте	1	3
142	с точки	4	3
143	тем не	2	3
144	не имеет	2	3
145	никогда не	2	3
146	ничего не	4	3
147	же самое	1	3
148	судя по	1	3
149	на это	2	3
150	возможно что	1	3
151	обращается к	3	3
152	одного из	2	3
153	должно было	1	3
154	в двух	1	3
155	не о	1	3
156	одной из	2	3
157	нисколько не	1	3
158	с одной	2	3
159	в начале	4	3
160	что не	2	3
161	это обстоятельство	1	3
162	не так	3	3
163	всяком случае	4	3
164	на долю	2	3
165	в других	1	3
166	на которые	1	3
167	перед ним	1	3
168	один из	2	3
169	если не	1	3
170	в частности	1	3
171	не может	7	3
172	конечно не	1	3
173	одной стороны	3	3
174	в течение	4	3
175	как бы	6	3
176	с этой	3	3
177	в целом	4	3
178	бы он	1	3
179	не знает	1	3
180	все что	1	3
181	в какой	3	3
182	во всяком	4	3
183	отношения к	1	2
184	в рукописи	4	2
185	такое же	2	2
186	перед лицом	1	2
187	из его	7	2
188	его не	2	2
189	г в	6	2
190	в и	1	2
191	мы не	2	2
192	в сущности	2	2
193	время как	4	2
194	х годов	2	2
195	не совсем	2	2
196	и он	1	2
197	пребывания в	1	2
198	и на	6	2
199	во всех	2	2
200	он говорит	4	2
201	за пределы	1	2
202	что они	2	2
203	этой группы	1	2
204	и я	1	2
205	как в	6	2
206	в известной	1	2
207	что касается	7	2
208	целый ряд	1	2
209	в результате	2	2
210	всего лишь	1	2
211	так или	1	2
212	бы не	1	2
213	то обстоятельство	5	2
214	раз в	1	2
215	и если	3	2
216	на его	4	2
217	в плен	1	2
218	о которой	2	2
219	состоит в	4	2
220	чтобы в	2	2
221	а затем	1	2
222	из всех	1	2
223	а как	4	2
224	это не	7	2
225	этот человек	2	2
226	еще одно	1	2
227	я говорю	1	2
228	в развитии	2	2
229	не мог	2	2
230	которую он	2	2
231	в г	12	2
232	в котором	5	2
233	в их	3	2
234	начиная от	1	2
235	в одном	1	2
236	того кто	1	2
237	что эта	2	2
238	сам он	2	2
239	тому что	3	2
240	вплоть до	1	2
241	что ему	1	2
242	дело не	2	2
243	в области	6	2
244	одним из	1	2
245	и со	1	2
246	известной степени	1	2
247	нет ни	1	2
248	сцена из	3	2
249	и это	5	2
250	как мы	2	2
251	и о	1	2
252	в виду	2	2
253	здесь не	1	2
254	без всякого	2	2
255	то время	4	2
256	в образе	1	2
257	можно было	1	2
258	она была	1	2
259	наряду с	1	2
260	по тому	2	2
261	в эпоху	1	2
262	а также	4	2
263	в другом	3	2
264	на вопрос	3	2
265	и во	2	2
266	между тем	6	2
267	все время	2	2
268	не как	2	2
269	должен быть	2	2
270	трагедии и	2	2
271	по мнению	3	2
272	и ее	2	2
273	в качестве	4	2
274	уже в	3	2
275	мы знаем	1	2
276	до того	1	2
277	при всей	2	2
278	этом отношении	4	2
279	от того	2	2
280	представляют собой	1	2
281	или иначе	1	2
282	под руку	1	2
283	себя и	2	2
284	что для	3	2
285	не было	4	2
286	в произведениях	2	2
287	обстоятельство что	5	2
288	что мы	3	2
289	он и	2	2
290	из которых	4	2
291	в пределах	1	2
292	по существу	1	2
293	его от	1	2
294	о его	1	2
295	нет ничего	1	2
296	выходит из	2	2
297	и все	1	2
298	конце концов	3	2
299	г и	12	2
300	а о	1	2
301	другой стороны	5	2
302	которым он	1	2
303	из этого	4	2
304	в свое	1	2
305	к этой	2	2
306	в своих	8	2
307	это в	4	2
308	формы и	1	1
309	я и	3	1
310	которая через	1	1
311	например в	4	1
312	он считает	2	1
313	а из	1	1
314	в пятом	1	1
315	в первом	1	1
316	и остальные	1	1
317	и до	1	1
318	свое место	1	1
319	видеть в	1	1
320	если я	2	1
321	мы имеем	5	1
322	это совершенно	1	1
323	здесь история	1	1
324	вопрос о	1	1
325	этом не	1	1
326	начинается с	1	1
327	еще до	1	1
328	ввести в	1	1
329	несомненное стремление	1	1
330	требует от	1	1
331	ему в	1	1
332	первого и	1	1
333	в числе	1	1
334	в сцене	6	1
335	и говорить	1	1
336	все эти	3	1
337	качеств то	1	1
338	не был	2	1
339	говоря уже	1	1
340	со словами	1	1
341	в чем	4	1
342	тем как	2	1
343	но не	2	1
344	но как	2	1
345	в сторону	1	1
346	если в	2	1
347	ответ на	5	1
348	очевидно что	1	1
349	себе отчет	2	1
350	вышел из	1	1
351	к сожалению	2	1
352	относится к	4	1
353	которые не	1	1
354	она у	1	1
355	в истории	1	1
356	трудно сказать	1	1
357	в одной	2	1
358	как сын	1	1
359	независимо от	5	1
360	одном из	1	1
361	схеме а	1	1
362	по содержанию	1	1
363	город в	1	1
364	это был	2	1
365	который они	1	1
366	вредно для	1	1
367	и как	1	1
368	что по	3	1
369	и наконец	3	1
370	беседы в	1	1
371	себе дело	1	1
372	самом начале	1	1
373	более или	1	1
374	весь город	1	1
375	от этого	1	1
376	да еще	1	1
377	для которого	1	1
378	стиха из	1	1
379	говорят о	1	1
380	из жизни	1	1
381	отношения между	5	1
382	у целого	1	1
383	за это	1	1
384	из этих	6	1
385	еще один	1	1
386	им в	2	1
387	имеем в	2	1
388	частности на	1	1
389	в статье	2	1
390	т д	2	1
391	человек не	1	1
392	по крайней	4	1
393	в разработке	1	1
394	и почему	1	1
395	не являются	1	1
396	не к	1	1
397	поэта и	1	1
398	том чтобы	2	1
399	спорить о	1	1
400	принадлежат к	1	1
401	на этом	3	1
402	в нее	1	1
403	уступая место	1	1
404	в каждом	4	1
405	что все	3	1
406	дерзости и	1	1
407	конечно в	1	1
408	той же	2	1
409	говорил что	5	1
410	это было	8	1
411	отчет в	2	1
412	подходит к	1	1
413	ко второму	1	1
414	к власти	1	1
