N	2gram	Bakhtin_Pr_3	Psycholo
1	то что	9	32
2	и в	53	31
3	в том	14	30
4	то есть	48	26
5	что в	2	23
6	может быть	12	22
7	таким образом	6	20
8	при этом	3	19
9	так как	7	18
10	не может	2	17
11	как и	11	16
12	том что	5	16
13	и не	15	16
14	точки зрения	4	15
15	только в	4	14
16	не только	4	13
17	что и	3	13
18	а не	11	13
19	мы не	4	12
20	в этом	8	12
21	в самом	2	11
22	не в	2	11
23	в области	3	11
24	могут быть	4	11
25	в сущности	10	10
26	потому что	5	10
27	как в	7	9
28	и что	1	8
29	никогда не	2	8
30	вместе с	2	8
31	все это	8	8
32	во всяком	1	8
33	заключается в	1	7
34	сказать что	10	7
35	и его	10	7
36	о том	2	7
37	есть в	3	7
38	что он	4	7
39	что это	2	6
40	зависимости от	2	6
41	целый ряд	1	6
42	из этих	1	6
43	что она	1	6
44	для того	1	6
45	было бы	5	6
46	в его	8	6
47	всяком случае	1	6
48	вовсе не	3	6
49	и даже	2	6
50	а в	2	6
51	в зависимости	2	5
52	то же	6	5
53	время как	1	5
54	в ее	3	5
55	в целом	1	5
56	показывает что	1	5
57	несмотря на	2	5
58	оказывается что	1	5
59	в то	5	5
60	в процессе	1	5
61	как будто	2	5
62	с другой	2	5
63	мы видим	2	5
64	так что	1	5
65	как бы	14	5
66	и для	4	5
67	формы и	3	5
68	и все	10	5
69	другой стороны	1	5
70	в котором	1	4
71	мы имеем	1	4
72	в которой	2	4
73	столь же	1	4
74	у него	1	4
75	со всеми	8	4
76	отличие от	1	4
77	в себе	5	4
78	и если	3	4
79	по существу	5	4
80	одной и	1	4
81	от себя	1	4
82	что я	2	4
83	одна из	7	4
84	очень часто	1	4
85	прежде всего	15	4
86	между тем	2	4
87	все время	1	4
88	один из	6	4
89	для всех	2	4
90	и у	7	4
91	мы можем	5	4
92	там где	1	4
93	и так	3	4
94	как это	2	4
95	этого слова	1	4
96	с этой	1	4
97	в результате	1	4
98	в этих	5	4
99	и другие	9	4
100	в своих	2	4
101	к этому	4	4
102	например в	5	3
103	это и	1	3
104	почти всегда	3	3
105	собственном смысле	2	3
106	той же	5	3
107	самое же	1	3
108	эпохи в	1	3
109	из которых	1	3
110	но не	5	3
111	с этим	2	3
112	в своем	1	3
113	хотя и	4	3
114	и к	5	3
115	себе не	1	3
116	но в	5	3
117	уже в	2	3
118	у каждого	1	3
119	в этой	1	3
120	им в	1	3
121	тому же	2	3
122	состоит в	1	3
123	в силу	1	3
124	и по	3	3
125	в каждом	4	3
126	в слове	1	3
127	в своей	3	3
128	представить себе	1	3
129	представление о	1	3
130	в отличие	1	3
131	и той	2	3
132	во всем	2	3
133	что на	1	3
134	все то	3	3
135	и другой	3	3
136	чтобы показать	1	3
137	и это	3	3
138	но только	1	3
139	что все	1	3
140	в собственном	2	3
141	так и	6	3
142	каждого из	2	3
143	но к	3	3
144	но мы	1	3
145	он не	3	3
146	нуждается в	1	3
147	дело с	1	3
148	не можем	1	3
149	только на	1	3
150	и других	9	3
151	а потому	1	3
152	в конце	3	3
153	до сих	5	3
154	не было	4	3
155	под влиянием	1	3
156	в одной	2	3
157	сих пор	5	3
158	но это	3	3
159	должны быть	1	3
160	конце концов	1	3
161	это все	1	3
162	от всех	1	3
163	жизни и	9	3
164	как на	1	3
165	в таком	2	3
166	ту же	1	2
167	что образ	1	2
168	того же	2	2
169	и то	1	2
170	и без	3	2
171	на самом	1	2
172	есть не	1	2
173	как мы	5	2
174	бы что	1	2
175	этом не	1	2
176	человека и	7	2
177	почти все	1	2
178	есть нечто	1	2
179	в область	1	2
180	на основе	2	2
181	а только	1	2
182	не то	3	2
183	отношение к	6	2
184	что они	1	2
185	независимо от	1	2
186	в полном	1	2
187	когда он	1	2
188	и художественного	1	2
189	к числу	1	2
190	более или	3	2
191	в себя	6	2
192	и тот	3	2
193	как он	2	2
194	в нем	10	2
195	главным образом	3	2
196	из виду	1	2
197	или иных	1	2
198	как они	1	2
199	и характер	1	2
200	и с	6	2
201	не дает	1	2
202	его в	2	2
203	на почве	1	2
204	форму и	1	2
205	этом смысле	1	2
206	и тем	2	2
207	в них	2	2
208	тенденция к	1	2
209	далеко не	2	2
210	не всегда	1	2
211	этого произведения	3	2
212	и тогда	1	2
213	или менее	3	2
214	и сейчас	1	2
215	в такой	1	2
216	с точки	2	2
217	мысли и	1	2
218	тем не	2	2
219	их в	2	2
220	даже в	1	2
221	не менее	3	2
222	тем самым	1	2
223	в науке	1	2
224	в основе	5	2
225	мы все	2	2
226	принадлежат к	1	2
227	казалось бы	3	2
228	ничего не	6	2
229	мыслей и	1	2
230	видим что	1	2
231	у шекспира	1	2
232	тех или	1	2
233	и теперь	1	2
234	в сознании	2	2
235	уже и	1	2
236	этом отношении	1	2
237	ли это	1	2
238	мы найдем	3	2
239	в основу	1	2
240	же самое	1	2
241	если же	1	2
242	в применении	1	2
243	связи со	1	2
244	и ту	1	2
245	с ним	2	2
246	и здесь	1	2
247	но и	7	2
248	этих двух	2	2
249	и во	4	2
250	тем или	1	2
251	я думаю	1	2
252	отметить что	2	2
253	я хотел	1	2
254	наконец в	2	2
255	как она	1	2
256	видели что	2	2
257	тот же	2	2
258	и потому	5	2
259	по мнению	1	2
260	в качестве	1	2
261	вот что	2	2
262	уже не	1	2
263	всеми остальными	1	2
264	в жизни	8	2
265	произведении и	1	2
266	из них	4	2
267	и их	2	2
268	к ним	1	2
269	себе представить	1	2
270	себя и	2	2
271	что для	1	2
272	говорит о	2	2
273	о чем	1	2
274	в связи	2	2
275	мы видели	2	2
276	смысле этого	2	2
277	применении к	1	2
278	данной эпохи	1	2
279	к другим	2	2
280	и может	1	2
281	не существует	1	2
282	и от	3	2
283	или иным	1	2
284	ее и	1	2
285	от него	3	2
286	к этой	1	2
287	и законов	1	2
288	человека то	1	2
289	на один	1	2
290	всех других	2	2
291	что даже	1	2
292	только о	1	2
293	только они	1	2
294	это в	1	2
295	всегда в	1	1
296	этим как	1	1
297	от этой	1	1
298	он о	1	1
299	связана с	2	1
300	внешней форме	2	1
301	пор недостаточно	1	1
302	и больше	1	1
303	к созданию	1	1
304	в несколько	1	1
305	что если	1	1
306	единство и	1	1
307	не была	1	1
308	он как	1	1
309	но она	1	1
310	и над	1	1
311	что иное	1	1
312	вопросов для	1	1
313	на тему	1	1
314	я не	4	1
315	и ее	6	1
316	ему в	1	1
317	то это	1	1
318	за всеми	2	1
319	и был	1	1
320	в ней	7	1
321	литературы и	2	1
322	еще не	5	1
323	и на	18	1
324	в последних	1	1
325	время в	1	1
326	с его	2	1
327	во всех	12	1
328	по своему	6	1
329	все больше	1	1
330	друг к	1	1
331	понятий но	1	1
332	очень важным	1	1
333	в шесть	1	1
334	традиции в	1	1
335	нет и	1	1
336	человеку и	1	1
337	за пределы	1	1
338	полнее и	1	1
339	один и	1	1
340	относится к	1	1
341	что сделал	1	1
342	дело идет	1	1
343	в особом	1	1
344	для испытания	1	1
345	в известной	2	1
346	перед нами	5	1
347	бы я	1	1
348	могли бы	1	1
349	как уже	1	1
350	и наконец	2	1
351	конечно не	4	1
352	можно сделать	1	1
353	из самых	2	1
354	что нас	1	1
355	в тех	1	1
356	это тот	1	1
357	с их	2	1
358	только один	1	1
359	во многих	1	1
360	можно себе	1	1
361	широком смысле	1	1
362	на его	3	1
363	сцену в	1	1
364	время и	1	1
365	всех остальных	1	1
366	человек не	1	1
367	главное в	1	1
368	и еще	1	1
369	и социальной	1	1
370	к одному	2	1
371	даны и	1	1
372	словом или	1	1
373	одному и	2	1
374	в нее	1	1
375	человека в	3	1
376	а вместе	1	1
377	для всей	1	1
378	вся их	1	1
379	а затем	4	1
380	есть все	1	1
381	в мире	5	1
382	конечно в	2	1
383	об этом	1	1
384	связанных с	1	1
385	что мне	2	1
386	на все	2	1
387	времени и	2	1
388	от такой	1	1
389	к творчеству	1	1
390	знает что	1	1
391	особенно в	4	1
392	это не	6	1
393	живет в	2	1
394	и правды	1	1
395	чаще всего	1	1
396	в большей	2	1
397	живут по	1	1
398	это положение	1	1
399	в стихах	1	1
400	все равно	4	1
401	в общей	1	1
402	всеми другими	2	1
403	самому к	1	1
404	и чистое	1	1
405	и уже	2	1
406	и современник	1	1
407	чем в	1	1
408	ведет к	1	1
409	и тому	2	1
410	понятия и	1	1
411	еще раз	5	1
412	дальше идет	2	1
413	но если	1	1
414	связь со	1	1
415	нас не	1	1
416	можно найти	1	1
417	быть названы	1	1
418	значение то	1	1
419	знаем что	1	1
420	здесь чисто	1	1
421	образом и	1	1
422	в другие	4	1
423	повести в	1	1
424	и более	2	1
425	мере и	1	1
426	и обычного	1	1
427	зрения и	1	1
428	и потом	1	1
429	идеи и	3	1
430	между людьми	3	1
431	при всех	2	1
432	вплоть до	4	1
433	по-разному их	1	1
434	в таких	1	1
435	как можно	1	1
436	иной раз	1	1
437	самого начала	4	1
438	лица все	1	1
439	ними не	1	1
440	бытия и	2	1
441	когда они	1	1
442	в самых	1	1
443	особый характер	2	1
444	и отношений	1	1
445	вот это	1	1
446	того как	1	1
447	имеем дело	1	1
448	почти во	3	1
449	своей природе	1	1
450	сущность его	1	1
451	людей и	1	1
452	не ставим	1	1
453	убедиться в	1	1
454	связи с	1	1
