1	все это	4	7
2	в том	33	5
3	в этом	19	5
4	и в	15	3
5	в его	2	3
6	более чем	1	3
7	не в	8	3
8	но ведь	2	3
9	не только	15	3
10	для нас	4	3
11	и только	3	3
12	отношению к	5	2
13	том что	27	2
14	как бы	7	2
15	по отношению	6	2
16	только в	4	2
17	как только	2	2
18	то же	5	2
19	может быть	9	2
20	и что	8	2
21	это и	1	2
22	что в	14	2
23	в частности	6	2
24	по существу	5	2
25	то что	20	2
26	за пределы	2	2
27	и заключается	1	2
28	было бы	10	2
29	в результате	3	2
30	ведь это	1	2
31	по природе	1	2
32	дело не	1	2
33	к которому	6	2
34	но и	10	2
35	в смысле	1	2
36	или даже	1	2
37	тем более	3	2
38	и мы	2	2
39	таким образом	14	2
40	очевидно что	3	2
41	иначе говоря	2	1
42	столь же	2	1
43	благодаря тому	1	1
44	но не	3	1
45	бы он	1	1
46	а в	4	1
47	не дает	2	1
48	в данном	3	1
49	мы думаем	2	1
50	еще и	1	1
51	жизни он	2	1
52	и не	7	1
53	сама по	2	1
54	в конечном	4	1
55	связь между	5	1
56	его в	1	1
57	в соответствующих	1	1
58	его исследования	1	1
59	он говорит	3	1
60	развития и	3	1
61	в котором	2	1
62	бы в	1	1
63	бананы и	1	1
64	собой не	1	1
65	природе что	1	1
66	одной стороны	7	1
67	один из	1	1
68	только тогда	2	1
69	тем что	2	1
70	из себя	1	1
71	не способен	1	1
72	они не	3	1
73	не от	1	1
74	те же	3	1
75	у него	2	1
76	прежде всего	4	1
77	он по	1	1
78	только для	3	1
79	в серьезных	1	1
80	факта что	1	1
81	влияет на	1	1
82	и как	2	1
83	бы они	2	1
84	науки о	1	1
85	том как	1	1
86	с другой	6	1
87	что он	12	1
88	о том	9	1
89	эти два	1	1
90	с одной	7	1
91	для каузального	1	1
92	на все	2	1
93	так и	8	1
94	ибо по	1	1
95	что это	6	1
96	же этот	1	1
97	связи с	9	1
98	что автор	1	1
99	и научно	1	1
100	в целом	10	1
101	и его	4	1
102	и самым	2	1
103	что все	4	1
104	хотя бы	4	1
105	в области	1	1
106	и по	3	1
107	даже больше	1	1
108	место в	1	1
109	это же	3	1
110	только то	1	1
111	настаивает на	1	1
112	стоит только	1	1
113	именно в	2	1
114	друг от	2	1
115	это как	1	1
116	подвести итоги	1	1
117	по самому	1	1
118	все же	4	1
119	от окружающих	1	1
120	в процессе	11	1
121	же это	2	1
122	перед нами	2	1
123	говорит за	1	1
124	том и	1	1
125	метода как	1	1
126	и о	1	1
127	но сам	1	1
128	на основании	1	1
129	и более	2	1
130	не может	9	1
131	же самое	2	1
132	на первый	1	1
133	по себе	7	1
134	полагает что	5	1
135	существу это	1	1
136	или не	1	1
137	в этой	6	1
138	как и	6	1
139	и есть	2	1
140	но как	1	1
141	противоположностей и	1	1
142	отнюдь не	2	1
143	к изучению	1	1
144	в силу	2	1
145	же по	1	1
146	первый план	1	1
147	ничего не	3	1
148	в этих	2	1
149	конечно не	1	1
150	в таких	1	1
151	что эти	1	1
152	остается в	2	1
153	в связи	6	1
154	между ними	1	1
155	и должно	1	1
156	в сущности	9	1
157	методологической системы	1	1
158	вступает в	1	1
159	во всяком	7	1
160	зависит от	1	1
161	развития развитие	1	1
162	мысли в	1	1
163	никогда не	8	1
164	больше того	3	1
165	от друга	2	1
166	тотчас же	1	1
167	тому что	1	1
168	что она	3	1
169	раньше всего	2	1
170	основной вопрос	1	1
171	я и	1	1
172	мы не	10	1
173	а с	4	1
174	в заключение	3	1
175	между тем	1	1
176	конечном счете	4	1
177	всяком случае	6	1
178	на этот	6	1
179	даже в	4	1
180	стало быть	2	1
181	из тех	3	1
182	все эти	3	1
183	с помощью	5	1
184	опираясь на	2	1
185	вовсе не	6	1
186	это не	5	1
187	мы должны	6	1
188	что на	2	1
189	или нет	1	1
190	именно на	1	1
191	в чем	1	1
192	между собой	1	1
193	может не	1	1
194	именно и	1	1
195	в них	4	1
196	вопросом о	2	1
197	и наконец	1	1
198	в своей	4	1
199	и потому	1	1
200	с ним	3	1
201	время в	1	1
202	метода для	1	1
203	существу дела	2	1
204	в виде	1	1
205	когда мы	1	1
206	для этого	3	1
