N	3gram	Vygotskiy__5	Psycholo
1	для того чтобы	14	19
2	в том что	11	14
3	с одной стороны	3	12
4	в сущности говоря	4	8
5	что в этом	1	6
6	в зависимости от	2	6
7	о том что	4	6
8	заключается в том	5	6
9	к тому что	1	6
10	в самом деле	2	5
11	до сих пор	3	5
12	с другой стороны	2	5
13	так же точно	1	5
14	по сравнению с	5	4
15	именно то что	1	4
16	мы могли бы	6	4
17	а с другой	2	4
18	друг к другу	1	4
19	не только не	3	4
20	таким образом что	2	3
21	не в состоянии	4	3
22	никак не может	1	3
23	то же самое	4	3
24	в лучшем случае	3	3
25	сам по себе	1	3
26	вместе с тем	2	3
27	из того что	4	3
28	на этот вопрос	4	3
29	и то что	2	3
30	одно и то	1	3
31	и что в	1	3
32	так как это	3	3
33	и то же	1	3
34	то что он	2	3
35	которая существует между	1	3
36	с самого начала	5	3
37	мы видим что	2	3
38	можно было бы	3	3
39	друг с другом	7	3
40	в этом отношении	5	3
41	и того же	3	2
42	что иное как	1	2
43	сводится к тому	1	2
44	имеет дело с	1	2
45	состоит в том	3	2
46	потому что в	2	2
47	мы никогда не	1	2
48	и той же	1	2
49	одного и того	3	2
50	самом деле если	1	2
51	в этом случае	3	2
52	мы должны будем	1	2
53	с точки зрения	9	2
54	на первый план	1	2
55	принять во внимание	1	2
56	является то что	2	2
57	в отличие от	2	2
58	бы сказать что	1	2
59	потому что он	5	2
60	одной и той	1	2
61	так же как	7	2
62	в том чтобы	1	2
63	таким образом мы	1	2
64	можно легко показать	1	2
65	же точно как	1	2
66	чтобы увидеть что	1	2
67	ответ на этот	2	2
68	образом мы видим	1	2
69	само по себе	2	2
70	не может быть	3	2
71	ту же самую	1	2
72	вопрос о том	3	2
73	не что иное	1	2
74	той или иной	1	2
75	мы знаем что	1	2
76	можно сказать что	5	2
77	друг от друга	4	2
78	совершенно очевидно что	1	2
79	показывает что в	1	2
80	и таким образом	1	2
81	на самом деле	1	2
82	могли бы сказать	2	2
83	именно потому что	2	2
84	с только что	1	1
85	мы будем иметь	1	1
86	том что в	2	1
87	в том виде	1	1
88	с тем мы	1	1
89	в следующем виде	1	1
90	он попал в	1	1
91	одному тому что	1	1
92	их друг от	1	1
93	том виде как	1	1
94	мы видим таким	1	1
95	это на примере	1	1
96	прямо сказать что	1	1
97	по одному тому	1	1
98	что он является	1	1
99	психологической точки зрения	1	1
100	того чтобы увидеть	1	1
101	мы имеем в	1	1
102	по отношению к	12	1
103	более или менее	1	1
104	может помочь нам	1	1
105	как это мы	1	1
106	в этом смысле	1	1
107	том что он	2	1
108	с которым мы	1	1
109	влечет за собой	1	1
110	вытекает из того	1	1
111	одной стороны и	1	1
112	же как и	1	1
113	те и другие	1	1
114	что он должен	1	1
115	того что мы	2	1
116	скажем что они	1	1
117	в другом месте	4	1
118	что он не	2	1
119	в целом в	1	1
120	на котором она	1	1
121	но в сущности	1	1
122	мы находим в	1	1
123	на втором месте	1	1
124	но он не	4	1
125	в некоторой части	2	1
126	к тому чтобы	4	1
127	приводит к их	1	1
128	в большей мере	1	1
129	вперед по сравнению	2	1
130	с этой точки	4	1
131	не то что	3	1
132	как это не	1	1
133	о чем идет	1	1
134	и в частности	2	1
135	не могло быть	1	1
136	если же мы	1	1
137	в применении к	1	1
138	проистекает из того	4	1
139	то время как	4	1
140	мы не можем	1	1
141	особенность состоит в	1	1
142	о том в	1	1
143	сравнению с теми	1	1
144	о том не	1	1
145	в этом слове	1	1
146	так же невозможно	1	1
147	на этом вопросе	2	1
148	оба эти закона	1	1
149	того чтобы он	1	1
150	что он был	1	1
151	все эти три	2	1
152	имеет еще и	1	1
153	не менее важное	1	1
154	лежит в основе	2	1
155	если скажем что	1	1
156	для современной психологии	2	1
157	и тот же	3	1
158	смысле этого слова	1	1
159	в себя и	1	1
160	потому что оно	1	1
161	как частный случай	2	1
162	к полному отрицанию	1	1
163	потому что она	1	1
164	остановиться только на	1	1
165	его значение в	1	1
166	не могут быть	1	1
167	исходя из этого	1	1
168	здесь имеет место	1	1
169	благодаря тому что	1	1
170	еще в большей	1	1
171	но вместе с	1	1
172	а не как	1	1
173	в такой мере	1	1
174	чтобы понять как	1	1
175	в этой теории	2	1
176	стороны и что	1	1
177	сравнению с двумя	1	1
178	именно в этом	2	1
179	того чтобы сделать	2	1
180	это и не	1	1
181	что он делает	1	1
182	один и тот	3	1
183	шаг за шагом	1	1
184	не могут иметь	1	1
185	этой точки зрения	4	1
186	того или иного	1	1
187	надо сказать что	1	1
188	оказывается не в	2	1
189	ни в каком	1	1
190	собственном смысле слова	1	1
191	иметь так же	1	1
192	если мы сопоставим	1	1
193	то обстоятельство что	2	1
194	что в этой	1	1
195	в то время	4	1
196	в свою очередь	3	1
197	в собственном смысле	1	1
198	те или иные	1	1
199	ничего общего с	2	1
200	в своем течении	1	1
201	видим таким образом	1	1
202	и что все	1	1
203	в этой новой	1	1
204	показали что в	1	1
205	и что оно	1	1
206	что это не	1	1
207	при таком понимании	1	1
208	в свою теорию	1	1
209	на всем протяжении	2	1
210	в том смысле	1	1
211	и т.п и	1	1
212	говорит об этом	1	1
213	будем иметь случай	1	1
214	в самых общих	2	1
215	вместо того чтобы	3	1
216	в полной мере	1	1
217	доказательство того что	1	1
218	в этом заключается	1	1
219	и тем более	2	1
220	и ко всем	1	1
221	что обе эти	1	1
222	и в другом	2	1
