N	4gram	Vygotskiy__1	Formalny
1	одни и те же	1	3
2	и т п в	1	2
3	во всяком случае в	2	2
4	одним и тем же	1	2
5	и тем не менее	1	1
6	или кошки камню равны	1	1
7	в той мере в	1	1
8	дело в том что	1	1
9	арифметическое значение его числителя	1	1
10	ту или другую сторону	1	1
11	форма оно есть не	1	1
12	есть чистая форма оно	1	1
13	одного и того же	1	1
14	значение его числителя и	1	1
15	чистая форма оно есть	1	1
16	знаменателя важно их отношение	1	1
17	вовсе не следует что	1	1
18	в искусстве и в	1	1
19	в одной плоскости с	1	1
20	числителя и знаменателя важно	1	1
21	в том числе и	1	1
22	дело не в том	1	1
23	миру или кошки камню	1	1
24	той мере в какой	1	1
25	в ту или другую	1	1
26	один и тот же	1	1
27	но в таком случае	1	1
28	и знаменателя важно их	1	1
29	литературное произведение есть чистая	1	1
30	в том или ином	1	1
31	только при условии если	1	1
32	мира миру или кошки	1	1
33	с другой стороны в	1	1
34	шутливые трагические мировые комнатные	1	1
35	кошки камню равны между	1	1
36	с другой стороны и	2	1
37	с этой точки зрения	4	1
38	не в том что	1	1
39	коем случае не может	1	1
40	трагические мировые комнатные произведения	1	1
41	ясно что при этом	1	1
42	одной и той же	3	1
43	отношение шутливые трагические мировые	1	1
44	в собственном смысле слова	2	1
45	камню равны между собой	1	1
46	до сих пор недостаточно	1	1
47	оно есть не вещь	1	1
48	важно их отношение шутливые	1	1
49	ни в коем случае	1	1
50	в коем случае не	1	1
51	то же самое и	1	1
52	их отношение шутливые трагические	1	1
53	каждой из этих областей	1	1
54	произведение есть чистая форма	1	1
55	может быть только социологией	1	1
56	к тому чтобы создать	1	1
57	его числителя и знаменателя	1	1
