N	3gram	Losev_Prob_5	FransuaR
1	в то же	1	8
2	то же время	1	8
3	в большинстве случаев	1	5
4	в конце концов	6	4
5	это и есть	1	3
6	в том числе	2	3
7	с другой стороны	5	3
8	для того чтобы	2	3
9	с самого начала	1	3
10	но и в	2	3
11	о том что	9	2
12	в ту эпоху	1	2
13	с одной стороны	3	2
14	в своем романе	1	2
15	то есть в	1	2
16	в то время	3	2
17	не только в	1	2
18	имеется в виду	1	2
19	том числе и	1	2
20	с точки зрения	8	2
21	жизни в ее	1	1
22	так и в	1	1
23	плане в этой	1	1
24	и в конце	1	1
25	ко всякого рода	1	1
26	в это время	2	1
27	а с другой	3	1
28	а также и	1	1
29	но в то	1	1
30	такой точки зрения	1	1
31	можно сказать что	3	1
32	и в дальнейшем	1	1
33	тех или иных	2	1
34	костер на котором	1	1
35	до сих пор	2	1
36	к тому же	1	1
37	в одной из	1	1
38	мы находим и	2	1
39	в том что	8	1
40	в чем не	1	1
41	на первый взгляд	1	1
42	людей но в	1	1
43	и до сих	1	1
44	на самом деле	1	1
45	и то что	3	1
46	уже и в	1	1
47	важно то что	1	1
48	с тех пор	1	1
49	уже известное нам	1	1
50	мы прежде всего	1	1
51	мы уже упоминали	1	1
52	в этом отношении	1	1
53	ни в чем	1	1
54	со всей своей	1	1
55	в связи с	7	1
56	еще и до	1	1
57	он вовсе не	1	1
58	же время это	1	1
59	у того же	1	1
60	и все в	1	1
61	и как бы	1	1
62	все же не	3	1
63	на эту тему	1	1
64	и наткнулись на	1	1
65	здесь перед нами	1	1
66	но это не	1	1
67	дело в том	2	1
68	то время как	3	1
69	как мы увидим	1	1
70	и все прочие	1	1
71	но даже и	2	1
72	в конце этой	1	1
73	в данном случае	2	1
74	как раз в	1	1
75	не может быть	2	1
